,Head information value,Eye Gear information value,Mouth information value,Type information value,Background information value,Genus information value,Eyes information value,Companion information value,Trait count information value,Unique Trait count,Token Id,Rarity score
82,5.9928030627918965,0.5235890122539215,4.046632479521566,5.00665304155292,2.6044292280018397,1.598736388460987,5.398680562785264,0.003611976852629193,0.540069982205462,0,82,0.49383740175678137
83,6.097599252803506,0.5235890122539215,4.5060640981588636,6.068255291221361,2.6044292280018397,1.575326760595977,5.4356747702674655,0.003611976852629193,0.540069982205462,0,83,0.5253208856363507
84,5.956506933568906,0.5235890122539215,6.39260604837558,5.441933760739148,2.6044292280018397,1.580927793622335,4.632787783155556,0.003611976852629193,0.540069982205462,0,84,0.5315015746420121
85,5.034758379233274,0.5235890122539215,4.903719519209471,4.654428614540565,2.6044292280018397,1.580927793622335,4.622087894498347,0.003611976852629193,0.540069982205462,0,85,0.46987868571520297
86,1.7010531165695584,0.5235890122539215,4.819818261600526,6.2213346212257505,2.5425899741839775,1.598736388460987,5.205274770329652,0.003611976852629193,1.6926326935942586,0,86,0.4668255873326525
87,7.243029692325069,0.5235890122539215,4.8653590455107105,4.9928030627918965,2.653520402335004,1.598736388460987,5.049019072358444,0.003611976852629193,0.540069982205462,0,87,0.5275316283521579
88,4.899406526338388,0.5235890122539215,4.192026788890967,4.8362126998511945,2.5175859680540826,1.580927793622335,5.423237667029243,0.003611976852629193,0.540069982205462,0,88,0.47082057032256036
89,5.058605121187642,5.622087894498347,4.840340585473871,5.878032875545822,2.5425899741839775,1.575326760595977,1.7010531165695584,0.003611976852629193,0.540069982205462,0,89,0.5331388350067777
90,4.979084781544116,0.5235890122539215,4.5060640981588636,5.717568203352575,2.653520402335004,1.598736388460987,5.607943712178077,0.003611976852629193,0.540069982205462,0,90,0.5018067736979809
91,1.7010531165695584,7.429442816555951,4.823899438412343,5.152997491462597,2.5425899741839775,1.598736388460987,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,91,0.5117127953241863
92,6.795570715353849,0.5235890122539215,4.586984093542431,5.049019072358444,2.6044292280018397,1.575326760595977,4.88228234854718,0.003611976852629193,0.540069982205462,0,92,0.5100778768109339
93,1.7010531165695584,6.586984093542431,3.9677516907365287,5.643567621908798,2.6044292280018397,1.598736388460987,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,93,0.48970111099596564
94,1.7010531165695584,5.3158802577327515,4.6763990143761704,5.525872579239044,2.5175859680540826,1.598736388460987,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,94,0.4749716652972861
95,5.9928030627918965,5.441933760739148,5.168482738960016,5.448220023586579,2.653520402335004,1.598736388460987,1.7010531165695584,0.003611976852629193,0.540069982205462,0,95,0.5482469538970318
96,1.7010531165695584,0.5235890122539215,4.321639527021436,5.740529351795886,2.5425899741839775,1.598736388460987,5.205274770329652,0.003611976852629193,1.6926326935942586,0,96,0.448025079886041
97,1.7010531165695584,6.058605121187642,4.107514721668589,4.76778755884031,2.5425899741839775,1.575326760595977,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,97,0.46378239462379806
98,5.058605121187642,0.5235890122539215,7.002021592821275,4.771723973399481,2.5175859680540826,1.575326760595977,4.88228234854718,0.003611976852629193,0.540069982205462,0,98,0.5161066882613929
99,7.13767669217884,0.5235890122539215,4.9342769861854405,4.8362126998511945,2.5913256407276597,1.598736388460987,5.398680562785264,0.003611976852629193,0.540069982205462,0,99,0.5293452887154599
100,1.7010531165695584,6.011299406409285,4.046632479521566,5.087751466847158,2.6044292280018397,1.580927793622335,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,100,0.4691444913882399
101,6.097599252803506,0.5235890122539215,3.9677516907365287,6.532536309520054,2.5175859680540826,1.580927793622335,4.622087894498347,0.003611976852629193,0.540069982205462,0,101,0.506714791137882
102,4.979084781544116,0.5235890122539215,4.539230962094063,5.049019072358444,2.5175859680540826,1.575326760595977,5.878032875545822,0.003611976852629193,0.540069982205462,0,102,0.4917315887075225
103,6.404780762321682,0.5235890122539215,5.2817992624896455,5.717568203352575,2.5175859680540826,1.580927793622335,4.979084781544116,0.003611976852629193,0.540069982205462,0,103,0.5290541123220028
104,1.7010531165695584,6.5060640981588636,4.819818261600526,4.76778755884031,2.5175859680540826,1.580927793622335,4.827992193046226,0.003611976852629193,0.540069982205462,0,104,0.5235980968308507
105,5.321639527021436,0.5235890122539215,4.321639527021436,5.552714191457685,2.6044292280018397,1.598736388460987,4.643567621908798,0.003611976852629193,0.540069982205462,0,105,0.4822149209868692
106,5.107514721668589,6.614998469712027,4.840340585473871,5.00665304155292,2.5175859680540826,1.580927793622335,1.7010531165695584,0.003611976852629193,0.540069982205462,0,106,0.5360393718505042
107,5.819818261600526,0.5235890122539215,5.168482738960016,4.643567621908798,2.5175859680540826,1.575326760595977,5.068255291221361,0.003611976852629193,0.540069982205462,0,107,0.4966239528646033
108,5.034758379233274,5.304430236989213,4.539230962094063,6.861159056981425,2.653520402335004,1.575326760595977,1.7010531165695584,0.003611976852629193,0.540069982205462,0,108,0.5418083839258913
109,1.7010531165695584,5.9211015974377075,4.5060640981588636,4.8362126998511945,2.6044292280018397,1.598736388460987,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,109,0.4717467168950792
110,4.899406526338388,6.586984093542431,3.9677516907365287,4.607943712178077,2.5425899741839775,1.575326760595977,1.7010531165695584,0.003611976852629193,0.540069982205462,0,110,0.507463327667759
111,5.9928030627918965,5.3158802577327515,4.097599252803506,5.552714191457685,2.5175859680540826,1.580927793622335,1.7010531165695584,0.003611976852629193,0.540069982205462,0,111,0.5243150752712532
112,6.2540008101460725,0.5235890122539215,4.107514721668589,5.053804134923821,2.6044292280018397,1.580927793622335,6.107514721668589,0.003611976852629193,0.540069982205462,0,112,0.5141986772260951
113,1.7010531165695584,5.7024613109623665,4.586984093542431,7.404780762321682,2.5175859680540826,1.580927793622335,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,113,0.5164192176438971
114,1.7010531165695584,0.5235890122539215,4.819818261600526,5.448220023586579,2.653520402335004,1.580927793622335,4.622087894498347,0.003611976852629193,1.6926326935942586,0,114,0.44256735825643645
115,6.404780762321682,0.5235890122539215,7.614998469712027,5.049019072358444,2.6044292280018397,1.575326760595977,5.878032875545822,0.003611976852629193,0.540069982205462,0,115,0.579845893779229
116,1.7010531165695584,0.5235890122539215,4.6763990143761704,5.903719519209471,2.653520402335004,1.598736388460987,4.632787783155556,0.003611976852629193,1.6926326935942586,0,116,0.4491080585783939
117,7.965495716796161,0.5235890122539215,3.9677516907365287,4.643567621908798,2.653520402335004,1.598736388460987,5.423237667029243,0.003611976852629193,0.540069982205462,0,117,0.524647975601769
118,1.7010531165695584,0.5235890122539215,4.823899438412343,4.76778755884031,2.6044292280018397,1.575326760595977,5.886544375401339,0.003611976852629193,1.6926326935942586,0,118,0.45281107497396705
119,1.7010531165695584,0.5235890122539215,4.586984093542431,5.00665304155292,2.6044292280018397,1.580927793622335,7.454533797518781,0.003611976852629193,1.6926326935942586,0,119,0.48306791525898
120,6.1174988102412104,0.5235890122539215,4.903719519209471,4.76778755884031,2.6044292280018397,1.580927793622335,5.068255291221361,0.003611976852629193,0.540069982205462,0,120,0.5014169422653104
121,1.7010531165695584,6.404780762321682,7.380533216075005,5.448220023586579,2.5913256407276597,1.598736388460987,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,121,0.5477383425499465
122,1.7010531165695584,6.5731782940174,4.046632479521566,5.878032875545822,2.5425899741839775,1.575326760595977,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,122,0.49381638388679255
123,1.7010531165695584,0.5235890122539215,4.097599252803506,5.049019072358444,2.5425899741839775,1.598736388460987,4.643567621908798,0.003611976852629193,1.6926326935942586,0,123,0.4196556741401691
124,5.321639527021436,0.5235890122539215,4.107514721668589,5.441933760739148,2.653520402335004,1.580927793622335,4.632787783155556,0.003611976852629193,0.540069982205462,0,124,0.476369144797692
125,5.287423811683523,0.5235890122539215,4.192026788890967,4.9928030627918965,2.6044292280018397,1.598736388460987,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,125,0.43394173854360457
126,5.956506933568906,0.5235890122539215,5.107514721668589,5.665371992227147,2.5913256407276597,1.575326760595977,6.107514721668589,0.003611976852629193,0.540069982205462,0,126,0.5390750809334753
127,5.097599252803506,0.5235890122539215,4.8653590455107105,5.740529351795886,2.5425899741839775,1.598736388460987,4.88228234854718,0.003611976852629193,0.540069982205462,0,127,0.49535762906399
128,1.7010531165695584,6.265055998655068,6.404780762321682,5.467244849268336,2.5175859680540826,1.598736388460987,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,128,0.525265856246955
129,5.4356747702674655,0.5235890122539215,4.903719519209471,4.607943712178077,2.6044292280018397,1.580927793622335,5.068255291221361,0.003611976852629193,0.540069982205462,0,129,0.4852534673714666
130,5.058605121187642,0.5235890122539215,4.046632479521566,6.097599252803506,2.5175859680540826,1.580927793622335,4.827992193046226,0.003611976852629193,0.540069982205462,0,130,0.4838783096066214
131,5.3745344754535616,0.5235890122539215,4.539230962094063,4.771723973399481,2.5425899741839775,1.575326760595977,4.721369773512431,0.003611976852629193,0.540069982205462,0,131,0.47226814615962237
132,6.097599252803506,0.5235890122539215,4.840340585473871,4.76778755884031,2.6044292280018397,1.575326760595977,5.039496298239937,0.003611976852629193,0.540069982205462,0,132,0.49915780032916585
133,5.034758379233274,5.304430236989213,3.9677516907365287,5.51263675208235,2.6044292280018397,1.598736388460987,1.7010531165695584,0.003611976852629193,0.540069982205462,0,133,0.5044432892075524
134,5.938695657452445,0.5235890122539215,4.097599252803506,4.9928030627918965,2.5175859680540826,1.598736388460987,4.632787783155556,0.003611976852629193,0.540069982205462,0,134,0.4771350835367413
135,5.819818261600526,0.5235890122539215,5.015960783779148,4.607943712178077,2.5425899741839775,1.580927793622335,4.795570715353849,0.003611976852629193,0.540069982205462,0,135,0.4883618609061959
136,1.7010531165695584,7.058605121187642,5.107514721668589,5.552714191457685,2.6044292280018397,1.575326760595977,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,136,0.518451973521428
137,5.287423811683523,0.5235890122539215,5.559503357120324,4.654428614540565,2.6044292280018397,1.580927793622335,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,137,0.4533627212892214
138,6.310143888183607,0.5235890122539215,5.2817992624896455,4.643567621908798,2.5913256407276597,1.598736388460987,5.049019072358444,0.003611976852629193,0.540069982205462,0,138,0.5097126082032428
139,5.034758379233274,5.3158802577327515,4.539230962094063,4.8362126998511945,2.653520402335004,1.575326760595977,1.7010531165695584,0.003611976852629193,0.540069982205462,0,139,0.5031409974201392
140,1.7010531165695584,6.210608214632693,4.827992193046226,6.811690380717125,2.6044292280018397,1.575326760595977,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,140,0.5209764822712215
141,1.7010531165695584,0.5235890122539215,4.6763990143761704,6.545956825282376,2.6044292280018397,1.575326760595977,5.622087894498347,0.003611976852629193,1.6926326935942586,0,141,0.47904795481153906
142,5.956506933568906,0.5235890122539215,4.046632479521566,5.878032875545822,2.6044292280018397,1.575326760595977,4.795570715353849,0.003611976852629193,0.540069982205462,0,142,0.4978426902326461
143,5.3745344754535616,0.5235890122539215,4.192026788890967,6.077970446054573,2.653520402335004,1.580927793622335,1.7010531165695584,0.003611976852629193,1.6926326935942586,0,143,0.45705503807537773
144,5.4356747702674655,0.5235890122539215,4.687510969496396,5.467244849268336,2.6044292280018397,1.580927793622335,4.643567621908798,0.003611976852629193,0.540069982205462,0,144,0.48944773742249476
145,1.7010531165695584,0.5235890122539215,5.694966774415443,4.771723973399481,2.653520402335004,1.598736388460987,5.049019072358444,0.003611976852629193,1.6926326935942586,0,145,0.454923127566063
146,4.899406526338388,6.98364306350642,4.321639527021436,4.9928030627918965,2.5175859680540826,1.580927793622335,1.7010531165695584,0.003611976852629193,0.540069982205462,0,146,0.528895165247114
147,5.097599252803506,0.5235890122539215,4.823899438412343,6.532536309520054,2.653520402335004,1.598736388460987,5.423237667029243,0.003611976852629193,0.540069982205462,0,147,0.5222900955602955
148,6.2213346212257505,0.5235890122539215,5.2817992624896455,5.441933760739148,2.5913256407276597,1.575326760595977,4.791568784796352,0.003611976852629193,0.540069982205462,0,148,0.5179453477464698
149,5.058605121187642,0.5235890122539215,4.107514721668589,5.903719519209471,2.6044292280018397,1.575326760595977,5.039496298239937,0.003611976852629193,0.540069982205462,0,149,0.4869461424376681
150,5.265055998655068,5.441933760739148,3.9677516907365287,6.097599252803506,2.5175859680540826,1.575326760595977,1.7010531165695584,0.003611976852629193,0.540069982205462,0,150,0.5206229506511214
151,5.886544375401339,0.5235890122539215,4.097599252803506,5.053804134923821,2.5425899741839775,1.580927793622335,5.607943712178077,0.003611976852629193,0.540069982205462,0,151,0.4961702099093501
