,Hats information value,Mouth information value,Eyes information value,Clothes information value,Body information value,Background information value,1 of 1 information value,Trait count information value,Unique Trait count,Token Id,Rarity score
78,6.265344566520995,3.838563734174013,5.658355759469839,3.5924840880536992,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,78,0.4913489913421022
79,6.265344566520995,3.473931188332412,4.058893689053568,5.9839316313723465,1.741782610463982,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,79,0.5084249142759355
80,6.392894616241506,3.4755350740350024,3.2529134169721816,5.921390165303634,1.325539348439741,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,80,0.46144825465466144
81,5.321928094887363,3.473931188332412,4.058893689053568,5.947862376664824,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,81,0.480196673528021
82,5.321928094887363,3.838563734174013,6.965784284662087,5.965784284662087,1.741782610463982,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,82,0.5550464448571674
83,5.321928094887363,3.473931188332412,3.2529134169721816,7.020925838854548,3.3451978742102093,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,83,0.5027548243129538
84,5.321928094887363,3.4755350740350024,4.321928094887363,5.912672948202524,1.741782610463982,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,84,0.49327520847629264
85,6.643856189774724,3.473931188332412,3.2515387669959646,5.930160374931366,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,85,0.49026923132987327
86,5.321928094887363,3.4755350740350024,4.324816374212189,5.9389842253183724,1.741782610463982,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,86,0.5342257806371181
87,6.265344566520995,5.058893689053568,3.2515387669959646,5.904008087075397,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,87,0.5140731797308001
88,6.795859283219775,3.4755350740350024,4.324816374212189,5.878321443411748,1.741782610463982,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,88,0.5224110634363385
89,6.265344566520995,5.058893689053568,3.2529134169721816,5.912672948202524,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,89,0.5142759639498655
90,6.265344566520995,3.8365012677171206,3.2515387669959646,5.921390165303634,1.741782610463982,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,90,0.47451031254970144
91,5.442222328605074,3.4755350740350024,3.2515387669959646,5.904008087075397,1.325539348439741,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,91,0.4418671312420683
92,4.643856189774724,3.838563734174013,3.2515387669959646,5.930160374931366,1.741782610463982,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,92,0.44200969450430383
93,5.058893689053568,3.473931188332412,4.321928094887363,3.5924840880536992,1.325539348439741,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,93,0.40902282605902823
94,5.058893689053568,3.473931188332412,5.058893689053568,3.5924840880536992,1.741782610463982,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,94,0.4963117459581142
95,4.643856189774724,3.838563734174013,3.2515387669959646,5.921390165303634,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,95,0.45702347939682764
96,6.265344566520995,3.473931188332412,6.058893689053568,6.088040034713085,1.325539348439741,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,96,0.5188825356612896
97,4.643856189774724,3.473931188332412,4.324816374212189,3.5924840880536992,1.325539348439741,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,97,0.40069798266312123
98,6.265344566520995,4.061300186760664,3.2515387669959646,5.904008087075397,1.741782610463982,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,98,0.5427279399769122
99,5.327710447481368,3.321928094887362,4.324816374212189,5.921390165303634,2.3291596641184382,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,99,0.5427487552189364
100,5.321928094887363,3.8365012677171206,4.321928094887363,5.965784284662087,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,100,0.4932314636919113
101,4.643856189774724,3.4755350740350024,3.2529134169721816,5.566613190842264,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,101,0.44258901413694496
102,6.265344566520995,3.4755350740350024,4.321928094887363,7.0397848661058635,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,102,0.5266894767848873
103,5.321928094887363,3.473931188332412,6.058893689053568,5.779917739350753,1.325539348439741,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,103,0.49357078974166657
104,7.643856189774724,3.321928094887362,4.321928094887363,3.5924840880536992,2.3291596641184382,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,104,0.4784369766289117
105,5.058893689053568,3.8365012677171206,4.324816374212189,6.9839316313723465,1.741782610463982,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,105,0.5169131275088822
106,5.321928094887363,3.4755350740350024,3.2515387669959646,5.965784284662087,1.741782610463982,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,106,0.4727276020299729
107,5.442222328605074,3.473931188332412,3.2515387669959646,5.956795501434833,2.3291596641184382,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,107,0.46314031167213987
108,5.321928094887363,6.107803289534515,3.2515387669959646,5.9839316313723465,1.741782610463982,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,108,0.5262258770922756
109,5.442222328605074,4.061300186760664,3.2515387669959646,5.764150423492437,2.3291596641184382,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,109,0.4947440527785283
110,5.321928094887363,5.063710705351345,3.2529134169721816,5.886832943267265,2.3291596641184382,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,110,0.5554645928622138
111,5.327710447481368,3.473931188332412,4.058893689053568,5.886832943267265,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,111,0.4791172073527298
112,6.392894616241506,3.8365012677171206,3.2515387669959646,5.921390165303634,1.741782610463982,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,112,0.47711904316062526
113,6.265344566520995,4.061300186760664,6.965784284662087,5.869859864663551,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,113,0.5682560409474765
114,5.321928094887363,3.4755350740350024,3.2529134169721816,3.5924840880536992,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,114,0.4163740055105713
115,5.321928094887363,3.473931188332412,4.321928094887363,5.184424571137428,2.3291596641184382,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,115,0.49039740658745473
116,5.058893689053568,3.473931188332412,3.2515387669959646,5.965784284662087,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,116,0.45893828936587094
117,6.265344566520995,3.838563734174013,5.058893689053568,5.965784284662087,2.3291596641184382,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,117,0.5474862532868254
118,6.265344566520995,3.8365012677171206,3.2515387669959646,8.002310160687202,3.3451978742102093,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,118,0.6129568763219623
119,5.321928094887363,3.473931188332412,4.321928094887363,5.886832943267265,1.741782610463982,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,119,0.4690859632044737
120,5.327710447481368,3.838563734174013,4.321928094887363,5.886832943267265,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,120,0.49179521042663327
121,5.321928094887363,3.473931188332412,3.2515387669959646,5.921390165303634,1.741782610463982,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,121,0.4717620577002777
122,5.321928094887363,3.4755350740350024,3.9434164716336326,5.886832943267265,1.741782610463982,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,122,0.4614405526721684
123,5.321928094887363,3.4755350740350024,3.2515387669959646,5.921390165303634,2.3291596641184382,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,123,0.4600277922825693
124,5.321928094887363,3.8365012677171206,3.2515387669959646,6.930160374931366,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,124,0.49109014312555016
125,5.321928094887363,3.838563734174013,3.2515387669959646,5.9839316313723465,9.965784284662087,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,125,0.6465038242511542
126,5.442222328605074,4.058893689053568,3.2515387669959646,7.097887820669432,2.3291596641184382,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,126,0.5620323228888707
127,5.321928094887363,3.4755350740350024,3.2515387669959646,5.947862376664824,1.741782610463982,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,127,0.4723291559741755
128,5.058893689053568,3.321928094887362,4.321928094887363,5.878321443411748,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,128,0.47575823937519873
129,5.321928094887363,3.8365012677171206,4.058893689053568,5.965784284662087,1.741782610463982,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,129,0.4726587574232556
130,5.327710447481368,3.8365012677171206,3.9434164716336326,5.912672948202524,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,130,0.48463007323851787
131,5.442222328605074,3.4755350740350024,4.324816374212189,5.454822365384707,2.3291596641184382,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,131,0.49834313159915666
132,5.058893689053568,6.107803289534515,3.9434164716336326,5.454822365384707,1.325539348439741,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,132,0.4921946376981391
133,6.265344566520995,3.4755350740350024,4.058893689053568,5.921390165303634,1.741782610463982,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,133,0.48355914286203117
134,6.276485124126195,6.107803289534515,6.058893689053568,8.0782590139205,1.741782610463982,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,134,0.6208829358284196
135,5.321928094887363,3.838563734174013,3.2515387669959646,6.795859283219775,1.741782610463982,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,135,0.47315933046593206
136,6.965784284662087,3.321928094887362,5.658355759469839,5.454822365384707,1.741782610463982,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,136,0.5174549056785802
137,6.265344566520995,6.107803289534515,4.321928094887363,6.930160374931366,1.325539348439741,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,137,0.5539760730674349
138,6.158429362604483,3.473931188332412,3.9434164716336326,5.594225422050124,1.741782610463982,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,138,0.496061369723671
139,5.058893689053568,4.058893689053568,3.2515387669959646,5.921390165303634,1.325539348439741,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,139,0.4462585536002079
140,6.265344566520995,3.321928094887362,3.2529134169721816,6.333516069162574,2.3291596641184382,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,140,0.4843329885740066
141,5.321928094887363,3.4755350740350024,3.2515387669959646,5.921390165303634,1.741782610463982,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,141,0.5121916838705566
142,5.321928094887363,3.8365012677171206,4.058893689053568,5.454822365384707,2.3291596641184382,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,142,0.4742346335686424
143,5.058893689053568,3.4755350740350024,4.321928094887363,5.921390165303634,1.325539348439741,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,143,0.45606350316875277
144,7.643856189774724,3.838563734174013,4.324816374212189,7.097887820669432,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,144,0.563098116838182
145,5.327710447481368,3.473931188332412,3.9434164716336326,6.828280760912152,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,145,0.49576422112993374
146,6.265344566520995,3.8365012677171206,3.2515387669959646,5.965784284662087,1.325539348439741,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,146,0.4669994748974057
147,5.321928094887363,4.058893689053568,3.2529134169721816,5.764150423492437,3.3451978742102093,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,147,0.5128159985563319
148,5.321928094887363,3.321928094887362,3.2515387669959646,3.5924840880536992,1.741782610463982,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,148,0.421651128634806
149,5.058893689053568,3.838563734174013,6.058893689053568,5.912672948202524,1.325539348439741,2.473931188332412,0.0008658768135616469,0.0008658768135616469,0,149,0.4983044027975884
150,5.058893689053568,3.473931188332412,4.324816374212189,5.921390165303634,1.325539348439741,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,150,0.45612184241070375
151,5.058893689053568,4.061300186760664,4.324816374212189,5.904008087075397,1.741782610463982,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,151,0.4996772428058778
152,5.327710447481368,3.473931188332412,4.085588555718989,5.921390165303634,1.741782610463982,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,152,0.4887619520825909
153,6.265344566520995,3.838563734174013,3.2515387669959646,5.9839316313723465,1.325539348439741,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,153,0.531435779657166
154,6.392894616241506,3.473931188332412,3.2515387669959646,5.442222328605074,1.325539348439741,5.643856189774724,0.0008658768135616469,0.0008658768135616469,0,154,0.5157052639849887
155,5.321928094887363,3.473931188332412,4.321928094887363,8.643856189774725,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,155,0.5400013934864462
156,6.265344566520995,6.107803289534515,3.2515387669959646,5.9389842253183724,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,156,0.5360026187543644
157,4.643856189774724,5.058893689053568,3.2515387669959646,3.5924840880536992,1.325539348439741,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,157,0.43466822549498696
158,6.643856189774724,6.107803289534515,4.324816374212189,7.058893689053568,1.325539348439741,3.643856189774725,0.0008658768135616469,0.0008658768135616469,0,158,0.5879109221097503
159,6.276485124126195,3.473931188332412,4.321928094887363,5.921390165303634,1.741782610463982,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,159,0.5126996177998977
160,5.321928094887363,3.838563734174013,3.9434164716336326,6.088040034713085,1.741782610463982,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,160,0.4965046463214273
161,5.058893689053568,4.061300186760664,3.9434164716336326,6.333516069162574,3.3451978742102093,3.645660686621473,0.0008658768135616469,0.0008658768135616469,0,161,0.5330357268976718
162,5.321928094887363,3.8365012677171206,4.324816374212189,7.058893689053568,2.3291596641184382,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,162,0.5120059225122681
163,5.321928094887363,3.473931188332412,5.658355759469839,5.930160374931366,1.325539348439741,2.4755350740350024,0.0008658768135616469,0.0008658768135616469,0,163,0.48854756774396285
