,Back information value,Outfit information value,Eyes information value,Head information value,Mouth information value,Regiment information value,Background information value,Type information value,Branch information value,Glasses information value,Special information value,Earring information value,Mask information value,Marking information value,Trait count information value,Unique Trait count,Token Id,Rarity score
22,6.546245393148302,7.5328248773859805,4.313297789743922,6.0303245368567975,1.0694518807521454,6.643856189774724,3.4188898247744506,0.36030476660041794,3.119040261417219,7.895394956770689,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,22,0.5293643167299635
23,5.194955238629597,6.878321443411748,7.380821783940931,7.50635266602479,1.0694518807521454,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,6.55979192498625,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,23,0.5204636249458937
24,5.622376462364273,7.310432456049533,4.604717795867766,8.587272661408358,1.0694518807521454,6.643856189774724,3.576905945850098,0.36030476660041794,3.0733932587486836,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,24,0.4498885301951804
25,6.333516069162574,7.310432456049533,5.0303245368567975,7.795859283219775,4.503077533991929,6.643856189774724,3.213570916796944,3.213570916796944,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,25,0.5074351916434486
26,6.50635266602479,6.811978948583052,4.442222328605074,7.795859283219775,4.710283551513701,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,26,0.48211642217285106
27,5.448508591452505,6.811978948583052,4.604717795867766,8.380821783940931,1.0694518807521454,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,27,0.4394736632765713
28,7.356975041986563,7.587272661408357,5.461163892258535,6.658355759469839,1.0694518807521454,6.643856189774724,3.4188898247744506,0.36030476660041794,3.119040261417219,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,28,0.45880943962637916
29,5.480357457491845,7.930160374931366,5.601211852366231,6.221623189091677,5.221623189091677,6.643856189774724,3.595968860378175,0.36030476660041794,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,29,0.47517588221976503
30,6.5328248773859805,7.405069330187608,5.0303245368567975,8.158429362604483,5.493296513199343,6.643856189774724,4.327710447481368,0.36030476660041794,3.853084151912725,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,30,0.524961861199578
31,7.380821783940931,7.6152870375779536,4.744680559294212,7.7027498788282935,1.0694518807521454,6.643856189774724,3.4188898247744506,0.36030476660041794,3.119040261417219,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,31,0.462908054957779
32,7.930160374931366,8.587272661408358,4.442222328605074,7.7027498788282935,2.971430847803229,6.643856189774724,4.717856771218502,0.36030476660041794,4.493296513199343,7.895394956770689,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,32,0.6244975916333416
33,5.448508591452505,6.795859283219775,4.604717795867766,8.20024953829911,1.0694518807521454,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,33,0.4373509036084205
34,5.519528054772523,7.828280760912152,6.573466861883326,7.828280760912152,1.0694518807521454,6.643856189774724,3.213570916796944,3.213570916796944,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,34,0.4841863850943094
35,6.9839316313723465,7.265344566520995,5.680382065799839,8.643856189774725,1.0694518807521454,6.643856189774724,3.213570916796944,3.213570916796944,3.853084151912725,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,35,0.5116025848603711
36,7.356975041986563,7.058893689053568,5.756330919033138,7.930160374931366,4.122805452873761,6.643856189774724,3.189680296588923,3.189680296588923,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,36,0.520431012101481
37,5.097887820669432,6.7027498788282935,5.680382065799839,7.828280760912152,5.493296513199343,6.643856189774724,3.213570916796944,3.213570916796944,2.0144995696951153,7.0397848661058635,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,37,0.5940992671251789
38,7.673002535434241,7.861447624847352,5.601211852366231,8.965784284662087,4.490050853695689,6.643856189774724,3.189680296588923,3.189680296588923,3.853084151912725,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,38,0.5644929833076899
39,5.519528054772523,7.828280760912152,5.411195432984449,5.486812479629145,4.490050853695689,6.643856189774724,3.595968860378175,0.36030476660041794,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,39,0.4566227341520581
40,5.519528054772523,7.405069330187608,4.313297789743922,8.429731384421878,1.0694518807521454,6.643856189774724,3.595968860378175,0.36030476660041794,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,40,0.4350511862712136
41,5.173970213500261,5.748553568441418,5.0303245368567975,5.828280760912152,5.493296513199343,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,41,0.4276663500589155
42,7.429731384421878,7.5328248773859805,5.411195432984449,5.454822365384707,1.0694518807521454,6.643856189774724,3.4188898247744506,0.36030476660041794,3.119040261417219,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,42,0.44547885325155734
43,6.795859283219775,7.764150423492437,5.811978948583052,9.287712379549449,1.0694518807521454,6.643856189774724,3.189680296588923,3.189680296588923,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,43,0.5042855838831551
44,5.327710447481368,6.748553568441418,5.0303245368567975,5.643856189774724,4.503077533991929,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,44,0.4274407550322528
45,7.137965260044767,7.930160374931366,5.764150423492437,8.287712379549449,1.0694518807521454,6.643856189774724,4.327710447481368,0.36030476660041794,3.853084151912725,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,45,0.498731110387049
46,5.265344566520995,7.137965260044767,6.454822365384707,8.158429362604483,4.122805452873761,6.643856189774724,3.189680296588923,3.189680296588923,3.0733932587486836,7.828280760912152,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,46,0.6171557196875274
47,5.265344566520995,7.0397848661058635,6.573466861883326,5.687799537362322,4.122805452873761,6.643856189774724,3.576905945850098,0.36030476660041794,3.0733932587486836,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,47,0.46602249121965145
48,7.673002535434241,8.429731384421878,4.313297789743922,5.828280760912152,1.0694518807521454,6.643856189774724,7.6152870375779536,0.36030476660041794,4.120294233717711,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,48,0.5060602822179302
49,7.243318260190996,7.265344566520995,6.20024953829911,5.811978948583052,1.0694518807521454,6.643856189774724,4.327710447481368,0.36030476660041794,3.853084151912725,6.310432456049533,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,49,0.5526336196945708
50,5.282087830355571,6.795859283219775,5.947862376664824,8.039784866105864,1.0694518807521454,6.643856189774724,3.189680296588923,3.189680296588923,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,50,0.4641780981434869
51,5.965784284662087,5.748553568441418,4.604717795867766,9.587272661408358,3.8593522068451582,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,51,0.45455274029933795
52,5.448508591452505,6.811978948583052,4.313297789743922,7.221623189091677,5.221623189091677,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,52,0.4686296519457361
53,7.28771237954945,6.947862376664824,5.853084151912725,8.380821783940931,5.493296513199343,6.643856189774724,3.189680296588923,3.189680296588923,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,53,0.5391838529018905
54,7.50635266602479,7.117787378107137,7.454822365384707,8.158429362604483,2.971430847803229,6.643856189774724,4.717856771218502,0.36030476660041794,4.493296513199343,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,54,0.5424371620898708
55,4.869859864663551,7.764150423492437,6.861447624847352,10.702749878828293,1.0694518807521454,6.643856189774724,3.99539074674741,0.36030476660041794,2.1366958406572016,6.733123527871812,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,55,0.5747718759373455
56,6.9839316313723465,7.380821783940931,5.622376462364273,6.493296513199343,1.0694518807521454,6.643856189774724,8.480357457491845,0.36030476660041794,3.853084151912725,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,56,0.5150607892093836
57,6.965784284662087,6.930160374931366,5.0303245368567975,5.828280760912152,1.0694518807521454,6.643856189774724,3.576905945850098,0.36030476660041794,3.0733932587486836,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,57,0.4351003765508886
58,5.173970213500261,6.828280760912152,4.313297789743922,5.820106829466452,1.0694518807521454,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,58,0.38374901591558364
59,6.658355759469839,6.811978948583052,7.733123527871812,7.7027498788282935,1.0694518807521454,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,59,0.4568189034849776
60,8.429731384421878,7.587272661408357,5.680382065799839,10.480357457491845,1.0694518807521454,6.643856189774724,4.549620119928959,0.36030476660041794,4.120294233717711,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,60,0.5370100762892944
61,7.002310160687201,6.811978948583052,5.811978948583052,7.058893689053568,5.921390165303634,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,61,0.5073688592606306
62,5.429731384421878,7.137965260044767,5.764150423492437,7.930160374931366,2.971430847803229,6.643856189774724,3.189680296588923,3.189680296588923,3.0733932587486836,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,62,0.49825249805690874
63,7.356975041986563,6.947862376664824,4.744680559294212,8.287712379549449,1.0694518807521454,6.643856189774724,3.595968860378175,0.36030476660041794,2.1366958406572016,6.601211852366231,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,63,0.5381610111194461
64,5.173970213500261,6.828280760912152,4.313297789743922,6.168771306825942,3.8593522068451582,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,64,0.4176213736887199
65,5.173970213500261,6.861447624847352,5.756330919033138,5.643856189774724,1.0694518807521454,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,65,0.39777846961409563
66,7.828280760912152,6.764150423492437,5.435963338133392,10.702749878828293,1.0694518807521454,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,66,0.49867073793405414
67,7.28771237954945,7.058893689053568,6.20024953829911,6.088040034713085,1.0694518807521454,6.643856189774724,3.595968860378175,0.36030476660041794,2.1366958406572016,7.828280760912152,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,67,0.543824104100745
68,5.448508591452505,6.828280760912152,4.313297789743922,6.12784104277106,4.122805452873761,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,68,0.44514237305506926
69,7.356975041986563,7.5328248773859805,4.604717795867766,7.50635266602479,4.122805452873761,6.643856189774724,3.4188898247744506,0.36030476660041794,3.119040261417219,6.392894616241506,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,69,0.5739260908462983
70,6.107803289534515,7.28771237954945,4.69152262340504,9.828280760912152,3.8593522068451582,6.643856189774724,3.4188898247744506,0.36030476660041794,3.119040261417219,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,70,0.498109111134681
71,7.137965260044767,7.0782590139204995,5.740817919661812,8.53282487738598,1.0694518807521454,6.643856189774724,5.461163892258535,0.36030476660041794,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,71,0.48563943399589055
72,4.869859864663551,7.764150423492437,6.717856771218502,7.861447624847352,1.0694518807521454,6.643856189774724,3.213570916796944,3.213570916796944,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,72,0.4783990989649451
73,7.764150423492437,7.28771237954945,5.321928094887363,7.429731384421878,1.0694518807521454,6.643856189774724,3.4188898247744506,0.36030476660041794,3.119040261417219,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,73,0.4667931025833899
74,6.189680296588922,6.965784284662087,6.50635266602479,6.088040034713085,5.658355759469839,6.643856189774724,3.99539074674741,0.36030476660041794,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,74,0.48977419319457033
75,8.117787378107137,8.20024953829911,4.442222328605074,10.702749878828293,3.8593522068451582,6.643856189774724,4.717856771218502,0.36030476660041794,4.493296513199343,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,75,0.5652471226487539
76,6.733123527871812,6.828280760912152,5.680382065799839,8.287712379549449,2.971430847803229,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,76,0.48464433471753704
77,7.117787378107137,8.158429362604483,5.573466861883326,7.673002535434241,1.0694518807521454,6.643856189774724,3.4188898247744506,0.36030476660041794,3.119040261417219,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,77,0.47455454035591543
78,6.965784284662087,6.779917739350753,4.442222328605074,5.828280760912152,1.0694518807521454,6.643856189774724,3.576905945850098,0.36030476660041794,3.0733932587486836,6.601211852366231,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,78,0.5122228782066022
79,6.210896782498619,7.55979192498625,5.321928094887363,6.0685438590872876,2.971430847803229,6.643856189774724,3.4188898247744506,0.36030476660041794,3.119040261417219,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,79,0.45880266500748795
80,8.117787378107137,8.20024953829911,6.930160374931366,10.702749878828293,1.0694518807521454,6.643856189774724,4.717856771218502,0.36030476660041794,4.493296513199343,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,80,0.5619882527464983
81,5.52616114710497,5.748553568441418,5.811978948583052,6.23242994404826,1.0694518807521454,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,81,0.3965213671373812
82,7.50635266602479,8.333516069162574,5.461163892258535,8.380821783940931,4.503077533991929,6.643856189774724,4.717856771218502,0.36030476660041794,4.493296513199343,6.733123527871812,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,82,0.6394862124681433
83,7.310432456049533,7.265344566520995,4.69152262340504,10.965784284662087,5.493296513199343,6.643856189774724,4.327710447481368,0.36030476660041794,3.853084151912725,0.36587144247495923,0.02063311387821883,13.287712379549449,0.014353850282750517,0.000721527917459226,2.0727861916070145,1,83,2.7272311881397853
84,7.002310160687201,7.0782590139204995,5.740817919661812,6.088040034713085,1.0694518807521454,6.643856189774724,5.461163892258535,0.36030476660041794,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,84,0.45779053158278815
85,5.52616114710497,6.673002535434241,4.324816374212189,7.020925838854548,4.710283551513701,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,6.392894616241506,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,85,0.543250338485373
86,6.107803289534515,6.168771306825942,6.168771306825942,6.168771306825942,6.168771306825942,6.643856189774724,8.333516069162574,0.36030476660041794,3.853084151912725,0.36587144247495923,9.828280760912152,0.012024339164626937,0.014353850282750517,0.000721527917459226,6.168771306825942,0,86,0.7162171926085809
87,5.52616114710497,6.629500896797655,4.324816374212189,6.23242994404826,1.0694518807521454,6.643856189774724,2.4965494909944312,0.36030476660041794,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,87,0.389978905539026
88,6.107803289534515,8.039784866105864,4.324816374212189,7.058893689053568,5.921390165303634,6.643856189774724,4.549620119928959,0.36030476660041794,4.120294233717711,6.643856189774724,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,88,0.603194380857951
89,5.717856771218502,7.429731384421878,5.429731384421878,5.454822365384707,1.0694518807521454,6.643856189774724,4.327710447481368,0.36030476660041794,3.853084151912725,7.6152870375779536,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,2.0727861916070145,0,89,0.539856662185558
90,6.50635266602479,6.828280760912152,5.947862376664824,5.820106829466452,1.0694518807521454,6.643856189774724,3.50635266602479,0.36030476660041794,3.0576919438438153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,90,0.4379257820525921
91,5.173970213500261,6.828280760912152,5.622376462364273,8.702749878828293,2.971430847803229,6.643856189774724,3.213570916796944,3.213570916796944,2.0144995696951153,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,91,0.4880457529682899
92,5.429731384421878,6.895394956770689,5.680382065799839,8.243318260190996,4.490050853695689,6.643856189774724,3.189680296588923,3.189680296588923,3.0733932587486836,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,92,0.514499661777875
93,7.0397848661058635,7.310432456049533,5.680382065799839,7.6152870375779536,5.221623189091677,6.643856189774724,5.461163892258535,0.36030476660041794,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,93,0.5213424462742625
94,5.622376462364273,6.7027498788282935,4.604717795867766,8.333516069162574,1.0694518807521454,6.643856189774724,3.576905945850098,0.36030476660041794,3.0733932587486836,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,94,0.4405916134274008
95,6.189680296588922,6.895394956770689,4.313297789743922,9.287712379549449,1.0694518807521454,6.643856189774724,3.189680296588923,3.189680296588923,2.1366958406572016,0.36587144247495923,0.02063311387821883,0.012024339164626937,0.014353850282750517,0.000721527917459226,0.4237197423786447,0,95,0.47219340857259817
