,Earrings information value,Hat information value,Hair information value,Neck information value,Top information value,Hex information value,Background information value,??? information value,Cover information value,Face Accessory information value,Brooch information value,Mouth Piece information value,Extraordinary information value,Trait count information value,Unique Trait count,Token Id,Rarity score
1164,2.112720422820047,1.2096258403262892,6.389722646825892,5.650037551306094,7.05155391093132,1.6835361727791374,5.424156143889767,0.6232874978562473,5.3761761149879455,6.05155391093132,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1164,0.445232451687288
1165,2.112720422820047,1.2096258403262892,7.163446791002217,5.9377340113741575,7.140363177889176,1.6835361727791374,5.417203383248,1.5126266534777277,7.658211482751795,6.813862353211989,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1165,0.4972504063189805
1166,6.323227235038986,1.2096258403262892,6.795715006501729,1.4120107140276774,7.009118644610923,1.6835361727791374,5.291094614098177,0.6232874978562473,6.547787493058144,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1166,0.42922567852020305
1167,6.222825338081148,1.2096258403262892,6.70825216525139,1.4120107140276774,6.908189735760142,1.6835361727791374,5.609848461190396,0.6232874978562473,5.466591410210163,6.336283387864432,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1167,0.45146277533425927
1168,6.210752505780573,6.175128596049852,7.030180260138753,1.4120107140276774,6.625790005059417,1.6368529002932757,5.431142574205873,0.6232874978562473,5.617797214305886,5.07872411209679,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1168,0.48898062941095727
1169,6.323227235038986,1.2096258403262892,7.25966210626152,6.8888244108932115,7.140363177889176,1.6835361727791374,5.517730259201964,1.5126266534777277,6.725325678610332,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1169,0.495200982567771
1170,6.163446791002217,6.198779864114497,6.813862353211989,6.445217759417596,6.777793098504468,1.6368529002932757,5.297464138973904,0.6232874978562473,1.3973988431015263,5.742603670042167,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1170,0.5018396317901337
1171,6.23500005202725,7.23500005202725,6.502933257273884,6.625790005059417,6.760091096771008,1.6835361727791374,5.473786911614368,0.6232874978562473,5.466591410210163,5.760091096771008,5.5103127876394815,0.04768992190354978,0.0004870404730514365,6.106415845965838,0,1171,0.6560544670362933
1172,2.112720422820047,1.2096258403262892,6.795715006501729,1.4120107140276774,6.94771809994678,1.6368529002932757,5.5103127876394815,0.6232874978562473,5.641909670422694,5.742603670042167,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1172,0.4143585770933023
1173,6.222825338081148,6.362755599225624,6.658211482751795,6.502933257273884,6.927818542509074,1.6835361727791374,5.424156143889767,0.6232874978562473,1.3973988431015263,5.699790586503194,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1173,0.5059995286277121
1174,6.247278381805687,7.030180260138753,6.869715587945507,1.4120107140276774,6.8888244108932115,2.992229630905777,5.389722646825892,0.6232874978562473,5.284753087224351,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1174,0.4795973247208524
1175,6.151858816727005,1.2096258403262892,6.547787493058144,6.517730259201964,6.760091096771008,2.992229630905777,5.438163001883646,0.6232874978562473,5.609848461190396,5.07872411209679,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1175,0.500124873055149
1176,6.25966210626152,1.2096258403262892,6.625790005059417,1.4120107140276774,6.674699605540364,1.6368529002932757,5.297464138973904,0.6232874978562473,5.284753087224351,5.601943263105049,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1176,0.435536963797681
1177,6.417203383248,6.431142574205873,7.163446791002217,6.777793098504468,7.563054249711454,2.992229630905777,5.284753087224351,1.5126266534777277,6.927818542509074,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1177,0.5649721772482468
1178,6.609848461190396,6.473786911614368,6.563054249711454,1.4120107140276774,6.94771809994678,1.6835361727791374,5.609848461190396,0.6232874978562473,1.3973988431015263,5.473786911614368,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1178,0.4577519625086314
1179,6.198779864114497,6.186905763826205,6.742603670042167,1.4120107140276774,6.927818542509074,2.69557833521628,5.445217759417596,0.6232874978562473,1.3973988431015263,6.4033975837229695,5.5103127876394815,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1179,0.5256711976635015
1180,6.186905763826205,6.095275288360638,6.674699605540364,1.4120107140276774,6.927818542509074,2.992229630905777,5.291094614098177,0.6232874978562473,1.3973988431015263,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1180,0.43645227904914957
1181,2.112720422820047,6.23500005202725,6.795715006501729,6.57848429028106,7.117643101389092,2.69557833521628,5.532680600667936,0.6232874978562473,1.3973988431015263,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1181,0.45169598183553306
1182,6.062360665887902,1.2096258403262892,5.927818542509074,1.4120107140276774,3.3795508417686015,1.6368529002932757,5.438163001883646,0.6232874978562473,5.459431618637297,5.9377340113741575,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1182,0.40876513296533756
1183,2.112720422820047,1.2096258403262892,5.5103127876394815,6.25966210626152,6.908189735760142,2.69557833521628,5.222825338081148,0.6232874978562473,1.3973988431015263,6.691378346686994,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1183,0.4245862525963019
1184,6.502933257273884,7.073248982030639,7.625790005059417,6.777793098504468,6.927818542509074,1.6368529002932757,5.4882864813094825,1.5126266534777277,1.3973988431015263,5.473786911614368,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1184,0.5358542190943358
1185,6.198779864114497,1.2096258403262892,6.547787493058144,6.908189735760142,7.140363177889176,2.69557833521628,5.609848461190396,0.6232874978562473,5.466591410210163,5.32974054199766,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1185,0.5083261531057907
1186,6.417203383248,6.431142574205873,7.25966210626152,1.4120107140276774,6.760091096771008,1.6368529002932757,5.466591410210163,1.5126266534777277,6.927818542509074,5.473786911614368,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1186,0.5243916403558314
1187,2.112720422820047,6.795715006501729,6.869715587945507,1.4120107140276774,6.927818542509074,1.6835361727791374,5.356091868944612,0.6232874978562473,1.3973988431015263,6.062360665887902,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1187,0.4308329241480847
1188,2.112720422820047,6.175128596049852,6.625790005059417,6.473786911614368,7.073248982030639,1.6368529002932757,5.424156143889767,0.6232874978562473,1.3973988431015263,5.742603670042167,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1188,0.4627795947330397
1189,6.222825338081148,6.658211482751795,6.473786911614368,6.908189735760142,6.813862353211989,2.992229630905777,5.438163001883646,0.6232874978562473,5.466591410210163,5.841518696114854,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1189,0.5765655694159605
1190,6.323227235038986,1.2096258403262892,5.869715587945507,7.05155391093132,5.957771764610703,7.362755599225624,5.601943263105049,1.5126266534777277,6.927818542509074,6.8888244108932115,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1190,0.5798021763067508
1191,2.112720422820047,1.2096258403262892,6.625790005059417,1.4120107140276774,3.3795508417686015,1.6368529002932757,5.3761761149879455,0.6232874978562473,5.459431618637297,5.473786911614368,0.12064008611628463,0.04768992190354978,0.0004870404730514365,4.459431618637297,0,1191,0.38870311439797295
1192,2.112720422820047,8.417203383248,7.869715587945507,1.4120107140276774,7.94771809994678,1.6368529002932757,5.389722646825892,1.5126266534777277,1.3973988431015263,2.188384692752119,0.12064008611628463,7.908189735760142,0.0004870404730514365,2.639884834945204,0,1192,0.5179659726213519
1193,6.336283387864432,1.2096258403262892,7.445217759417596,1.4120107140276774,7.284753087224351,1.6835361727791374,5.473786911614368,1.5126266534777277,6.725325678610332,6.869715587945507,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1193,0.49011467436459405
1194,6.222825338081148,1.2096258403262892,6.431142574205873,1.4120107140276774,7.117643101389092,1.6368529002932757,5.417203383248,0.6232874978562473,5.466591410210163,5.228899852490833,5.666431989556763,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1194,0.4937983284091582
1195,2.112720422820047,1.2096258403262892,7.336283387864432,7.073248982030639,5.957771764610703,2.992229630905777,5.297464138973904,1.5126266534777277,7.009118644610923,6.813862353211989,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1195,0.5040702886948628
1196,6.431142574205873,6.25966210626152,6.641909670422694,1.4120107140276774,3.3795508417686015,1.6835361727791374,5.555400677168019,0.6232874978562473,5.547787493058144,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1196,0.4357716166324738
1197,6.210752505780573,1.2096258403262892,5.908189735760142,6.795715006501729,6.988360084444126,2.992229630905777,5.445217759417596,0.6232874978562473,5.633827324124836,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1197,0.47006048640074555
1198,2.112720422820047,1.2096258403262892,6.473786911614368,6.473786911614368,6.8888244108932115,2.992229630905777,5.4882864813094825,0.6232874978562473,5.94771809994678,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1198,0.4426976149312081
1199,6.186905763826205,5.547787493058144,6.674699605540364,1.4120107140276774,6.908189735760142,2.69557833521628,5.253456956734812,0.6232874978562473,1.3973988431015263,5.73393880891504,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1199,0.4540529663902682
1200,6.389722646825892,6.25966210626152,6.019611018428566,1.4120107140276774,6.760091096771008,1.6835361727791374,5.417203383248,1.5126266534777277,1.3973988431015263,6.908189735760142,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1200,0.46764719388266107
1201,6.323227235038986,1.2096258403262892,8.163446791002217,1.4120107140276774,6.725325678610332,1.6368529002932757,5.3761761149879455,1.5126266534777277,6.832240882526844,6.869715587945507,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1201,0.49122498625501915
1202,6.609848461190396,6.349458776612166,6.674699605540364,6.625790005059417,6.742603670042167,1.6368529002932757,5.417203383248,0.6232874978562473,1.3973988431015263,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1202,0.472826237919206
1203,6.151858816727005,1.2096258403262892,6.70825216525139,1.4120107140276774,6.8888244108932115,2.992229630905777,5.445217759417596,0.6232874978562473,6.547787493058144,2.188384692752119,5.666431989556763,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1203,0.4876596486983301
1204,5.532680600667936,8.94771809994678,6.94771809994678,5.9179707565527275,3.3795508417686015,2.69557833521628,5.291094614098177,1.5126266534777277,6.725325678610332,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1204,0.5227556758545587
1205,6.198779864114497,6.297464138973904,6.625790005059417,6.57848429028106,3.3795508417686015,2.992229630905777,5.502933257273884,0.6232874978562473,1.3973988431015263,6.850856560694191,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1205,0.4951750471849824
1206,5.382933481163254,7.186905763826205,8.163446791002217,5.9377340113741575,7.186905763826205,3.746955694581874,5.547787493058144,1.5126266534777277,1.3973988431015263,6.94771809994678,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1206,0.5624307865537012
1207,6.502933257273884,7.594081145332079,7.210752505780573,1.4120107140276774,6.908189735760142,2.992229630905777,5.502933257273884,1.5126266534777277,5.284753087224351,6.869715587945507,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1207,0.5499288893329021
1208,6.362755599225624,1.2096258403262892,6.57848429028106,6.725325678610332,6.96789598188441,2.69557833521628,5.284753087224351,0.6232874978562473,1.3973988431015263,5.601943263105049,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1208,0.46444019102535034
1209,6.323227235038986,1.2096258403262892,6.625790005059417,6.349458776612166,6.94771809994678,1.6835361727791374,5.466591410210163,0.6232874978562473,1.3973988431015263,5.601943263105049,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1209,0.45195587315862373
1210,6.198779864114497,6.106415845965838,5.908189735760142,6.742603670042167,6.777793098504468,2.992229630905777,5.424156143889767,0.6232874978562473,1.3973988431015263,5.786726223274475,5.563054249711454,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1210,0.5761693472571783
1211,6.272153050444717,6.742603670042167,5.5103127876394815,6.473786911614368,6.795715006501729,2.69557833521628,5.291094614098177,0.6232874978562473,5.540214273353343,5.73393880891504,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1211,0.5585330035145606
1212,2.112720422820047,6.210752505780573,6.96789598188441,1.4120107140276774,3.3795508417686015,2.69557833521628,5.3761761149879455,0.6232874978562473,5.547787493058144,6.691378346686994,5.5103127876394815,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1212,0.49476558085532507
1213,6.3761761149879455,6.658211482751795,6.927818542509074,6.517730259201964,7.140363177889176,2.69557833521628,5.216776293408343,0.6232874978562473,5.540214273353343,4.67055987517944,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1213,0.5655824897092385
1214,2.112720422820047,1.2096258403262892,6.70825216525139,1.4120107140276774,6.8888244108932115,1.6368529002932757,5.356091868944612,0.6232874978562473,5.540214273353343,5.601943263105049,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1214,0.40879574482776754
1215,6.362755599225624,6.140363177889176,5.5103127876394815,1.4120107140276774,6.795715006501729,1.6835361727791374,5.297464138973904,0.6232874978562473,5.502933257273884,4.67055987517944,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1215,0.4701002466633209
1216,6.70825216525139,7.908189735760142,6.869715587945507,6.908189735760142,6.988360084444126,1.6368529002932757,5.725325678610332,1.5126266534777277,7.009118644610923,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1216,0.5669861411528001
1217,6.323227235038986,6.210752505780573,6.563054249711454,6.4882864813094825,6.832240882526844,1.6835361727791374,5.216776293408343,0.6232874978562473,5.609848461190396,5.58626164087278,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1217,0.5529857421044746
1218,6.284753087224351,6.502933257273884,5.927818542509074,1.4120107140276774,7.389722646825892,1.6368529002932757,5.466591410210163,0.6232874978562473,5.502933257273884,5.96789598188441,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1218,0.49792664980649876
1219,6.336283387864432,6.96789598188441,7.760091096771008,7.009118644610923,7.05155391093132,1.6835361727791374,5.389722646825892,1.5126266534777277,6.869715587945507,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1219,0.5599565708460236
1220,2.112720422820047,1.2096258403262892,6.795715006501729,6.742603670042167,7.117643101389092,1.6835361727791374,5.216776293408343,0.6232874978562473,1.3973988431015263,5.725325678610332,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1220,0.42452122475528
1221,5.382933481163254,8.210752505780574,7.210752505780573,6.927818542509074,7.030180260138753,2.992229630905777,5.389722646825892,1.5126266534777277,1.3973988431015263,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1221,0.5135769130351737
1222,2.112720422820047,6.297464138973904,6.641909670422694,1.4120107140276774,6.94771809994678,2.69557833521628,5.356091868944612,0.6232874978562473,5.879238362064013,6.163446791002217,0.12064008611628463,6.084220099851642,0.0004870404730514365,1.7140984231870775,0,1222,0.533287218932829
1223,6.222825338081148,1.2096258403262892,6.742603670042167,1.4120107140276774,7.23500005202725,1.6368529002932757,5.4882864813094825,0.6232874978562473,5.502933257273884,5.07872411209679,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1223,0.44092692185486104
1224,2.112720422820047,1.2096258403262892,6.431142574205873,1.4120107140276774,3.3795508417686015,1.6835361727791374,5.601943263105049,0.6232874978562473,5.459431618637297,6.691378346686994,0.12064008611628463,0.04768992190354978,0.0004870404730514365,4.459431618637297,0,1224,0.4019755781181575
1225,6.23500005202725,6.186905763826205,6.57848429028106,6.473786911614368,7.05155391093132,1.6368529002932757,5.4882864813094825,0.6232874978562473,1.3973988431015263,5.760091096771008,5.563054249711454,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1225,0.5707806996412776
1226,6.563054249711454,5.547787493058144,7.163446791002217,1.4120107140276774,7.389722646825892,1.6368529002932757,5.417203383248,1.5126266534777277,1.3973988431015263,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1226,0.44095414900576946
1227,6.502933257273884,1.2096258403262892,7.140363177889176,1.4120107140276774,7.186905763826205,1.6368529002932757,5.438163001883646,1.5126266534777277,1.3973988431015263,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,4.459431618637297,0,1227,0.412432914223113
1228,6.389722646825892,1.2096258403262892,7.095275288360638,1.4120107140276774,6.725325678610332,1.6835361727791374,5.417203383248,1.5126266534777277,6.095275288360638,7.310288179331488,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1228,0.4788237903923453
1229,6.3761761149879455,6.742603670042167,6.547787493058144,6.445217759417596,3.3795508417686015,2.69557833521628,5.547787493058144,0.6232874978562473,1.3973988431015263,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1229,0.45852875731371096
1230,6.186905763826205,1.2096258403262892,6.389722646825892,6.4882864813094825,6.988360084444126,1.6368529002932757,5.58626164087278,0.6232874978562473,5.804760146104736,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1230,0.46090945127846367
1231,6.25966210626152,6.210752505780573,7.009118644610923,6.57848429028106,7.140363177889176,1.6368529002932757,5.284753087224351,0.6232874978562473,5.609848461190396,6.850856560694191,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1231,0.5741609949264482
1232,6.222825338081148,1.2096258403262892,6.019611018428566,6.473786911614368,7.009118644610923,2.992229630905777,5.438163001883646,0.6232874978562473,5.540214273353343,5.601943263105049,0.12064008611628463,6.869715587945507,0.0004870404730514365,2.665401860958274,0,1232,0.5818336457231661
1233,6.062360665887902,6.095275288360638,6.641909670422694,1.4120107140276774,3.3795508417686015,3.746955694581874,5.466591410210163,0.6232874978562473,5.459431618637297,6.030180260138753,5.5103127876394815,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1233,0.5347342483373236
1234,6.3761761149879455,7.009118644610923,7.362755599225624,5.8888244108932115,7.186905763826205,2.69557833521628,5.4882864813094825,1.5126266534777277,1.3973988431015263,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1234,0.5019299612108878
1235,6.151858816727005,1.2096258403262892,6.389722646825892,1.4120107140276774,6.691378346686994,1.6835361727791374,5.284753087224351,0.6232874978562473,1.3973988431015263,5.9377340113741575,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1235,0.40563471089566056
1236,5.532680600667936,1.2096258403262892,7.594081145332079,1.4120107140276774,7.030180260138753,2.992229630905777,5.3761761149879455,1.5126266534777277,1.3973988431015263,7.117643101389092,5.841518696114854,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1236,0.4997729560307426
1237,6.323227235038986,1.2096258403262892,6.658211482751795,6.517730259201964,7.05155391093132,2.992229630905777,5.253456956734812,0.6232874978562473,1.3973988431015263,5.601943263105049,5.666431989556763,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1237,0.5231280206624428
1238,2.112720422820047,1.2096258403262892,7.210752505780573,1.4120107140276774,7.186905763826205,1.6835361727791374,5.517730259201964,1.5126266534777277,7.140363177889176,7.284753087224351,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.639884834945204,0,1238,0.461881742554459
1239,6.140363177889176,6.349458776612166,6.431142574205873,6.25966210626152,3.3795508417686015,2.69557833521628,5.291094614098177,0.6232874978562473,1.3973988431015263,6.4033975837229695,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1239,0.48005375272041767
1240,6.284753087224351,1.2096258403262892,6.323227235038986,6.445217759417596,7.009118644610923,3.746955694581874,5.473786911614368,0.6232874978562473,5.609848461190396,5.742603670042167,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1240,0.515894096993352
1241,5.424156143889767,1.2096258403262892,6.641909670422694,6.908189735760142,7.210752505780573,1.6835361727791374,5.4882864813094825,0.6232874978562473,5.540214273353343,5.601943263105049,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1241,0.494003523477017
1242,2.112720422820047,5.547787493058144,6.547787493058144,6.795715006501729,7.140363177889176,1.6368529002932757,5.297464138973904,0.6232874978562473,5.850856560694191,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1242,0.46745423324530877
1243,6.502933257273884,1.2096258403262892,7.163446791002217,6.795715006501729,7.073248982030639,2.992229630905777,5.297464138973904,1.5126266534777277,1.3973988431015263,7.210752505780573,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1243,0.5024359656681717
1244,6.284753087224351,6.532680600667936,5.5103127876394815,1.4120107140276774,3.3795508417686015,1.6835361727791374,5.445217759417596,0.6232874978562473,5.459431618637297,6.850856560694191,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1244,0.46172082244580387
1245,6.25966210626152,6.284753087224351,5.5103127876394815,1.4120107140276774,6.927818542509074,1.6368529002932757,5.4882864813094825,0.6232874978562473,5.641909670422694,5.786726223274475,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1245,0.4862137650748226
1246,6.284753087224351,6.658211482751795,6.4882864813094825,6.625790005059417,7.140363177889176,1.6368529002932757,5.297464138973904,0.6232874978562473,1.3973988431015263,6.23500005202725,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1246,0.5150640046524189
1247,6.323227235038986,6.795715006501729,5.869715587945507,6.908189735760142,7.140363177889176,2.69557833521628,5.417203383248,0.6232874978562473,5.502933257273884,5.96789598188441,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1247,0.5745721619923941
1248,6.151858816727005,6.25966210626152,6.445217759417596,1.4120107140276774,7.073248982030639,2.69557833521628,5.438163001883646,0.6232874978562473,5.3761761149879455,6.030180260138753,0.12064008611628463,7.625790005059417,0.0004870404730514365,2.665401860958274,0,1248,0.5934181833231237
1249,6.362755599225624,6.349458776612166,6.57848429028106,6.272153050444717,6.742603670042167,1.6368529002932757,5.389722646825892,0.6232874978562473,5.617797214305886,5.9377340113741575,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1249,0.5568133821648266
1250,5.650037551306094,1.2096258403262892,7.140363177889176,7.030180260138753,6.832240882526844,1.6368529002932757,5.445217759417596,1.5126266534777277,1.3973988431015263,2.188384692752119,0.12064008611628463,6.869715587945507,0.0004870404730514365,1.713565965147858,0,1250,0.49945966463031566
1251,6.502933257273884,6.25966210626152,7.163446791002217,5.389722646825892,6.725325678610332,1.6368529002932757,5.336283387864432,1.5126266534777277,1.3973988431015263,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1251,0.4712597353964164
1252,6.247278381805687,6.25966210626152,6.869715587945507,1.4120107140276774,7.095275288360638,2.69557833521628,5.438163001883646,0.6232874978562473,5.641909670422694,6.030180260138753,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1252,0.5143022555771306
1253,6.3761761149879455,6.175128596049852,6.4882864813094825,1.4120107140276774,6.813862353211989,1.6835361727791374,5.502933257273884,0.6232874978562473,5.284753087224351,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1253,0.4552323212956643
1254,6.3761761149879455,6.431142574205873,7.760091096771008,6.795715006501729,6.94771809994678,2.69557833521628,5.297464138973904,1.5126266534777277,6.927818542509074,7.284753087224351,0.12064008611628463,0.04768992190354978,0.0004870404730514365,2.665401860958274,0,1254,0.623598465169737
1255,2.112720422820047,6.362755599225624,5.908189735760142,1.4120107140276774,6.8888244108932115,1.6835361727791374,5.297464138973904,0.6232874978562473,1.3973988431015263,5.9377340113741575,5.666431989556763,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1255,0.4615986485486146
1256,6.532680600667936,1.2096258403262892,8.030180260138753,1.4120107140276774,7.140363177889176,1.6835361727791374,5.424156143889767,1.5126266534777277,7.117643101389092,5.32974054199766,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1256,0.4843737139503186
1257,6.502933257273884,7.908189735760142,7.25966210626152,6.813862353211989,7.140363177889176,1.6368529002932757,5.417203383248,1.5126266534777277,1.3973988431015263,5.07872411209679,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1257,0.5384288140341628
1258,6.23500005202725,1.2096258403262892,6.658211482751795,1.4120107140276774,8.59408114533208,1.6835361727791374,5.424156143889767,0.6232874978562473,5.540214273353343,5.58626164087278,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1258,0.4595153680313056
1259,6.502933257273884,1.2096258403262892,7.532680600667936,1.4120107140276774,7.009118644610923,1.6368529002932757,5.291094614098177,1.5126266534777277,6.095275288360638,6.869715587945507,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1259,0.4810885846577602
1260,6.417203383248,6.431142574205873,7.417203383248,6.813862353211989,7.473786911614368,1.6835361727791374,5.725325678610332,1.5126266534777277,7.009118644610923,2.188384692752119,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1260,0.5589654009558006
1261,6.163446791002217,6.658211482751795,6.674699605540364,1.4120107140276774,6.691378346686994,1.6835361727791374,5.253456956734812,0.6232874978562473,1.3973988431015263,5.58626164087278,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1261,0.451086109184598
1262,6.23500005202725,1.2096258403262892,6.674699605540364,1.4120107140276774,6.94771809994678,1.6368529002932757,5.297464138973904,0.6232874978562473,1.3973988431015263,5.73393880891504,5.666431989556763,0.04768992190354978,0.0004870404730514365,1.713565965147858,0,1262,0.4569272924630894
1263,6.222825338081148,6.25966210626152,6.609848461190396,1.4120107140276774,7.009118644610923,1.6368529002932757,5.438163001883646,0.6232874978562473,5.466591410210163,4.67055987517944,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1263,0.4839320056149713
1264,6.431142574205873,6.502933257273884,6.795715006501729,6.445217759417596,6.832240882526844,1.6835361727791374,5.417203383248,0.6232874978562473,1.3973988431015263,6.691378346686994,0.12064008611628463,0.04768992190354978,0.0004870404730514365,1.7140984231870775,0,1264,0.5194968468714833
