,Theme,Asset,Rarity,Rarity score,Token Id
1199,Eastern Gem,FestivalLanterns,None,4.9137339298169085,1199
1200,Eastern Gem,Rainbow,None,2.2395881031578204,1200
1201,Spacestation,Comet,None,4.562758308242018,1201
1202,Fantasy,Yggdrasil,None,2.022313754702422,1202
1203,Spacestation,Earth,None,4.546047905606616,1203
1204,Fantasy,Yggdrasil,None,2.022313754702422,1204
1205,Cyberpunk,Wally,None,7.855294339428072,1205
1206,Underworld,BooGhost1,None,5.649124032334166,1206
1207,Spacestation,Earth,None,4.546047905606616,1207
1208,Fantasy,YggdrasilCrystals,None,2.089167400469057,1208
1209,Eastern Gem,Bridge,None,2.089167400469057,1209
1210,Underworld,BloodMoon,None,0.0,1210
1211,Fantasy,YggdrasilCrystals,None,2.089167400469057,1211
1212,Spacestation,Comet,None,4.562758308242018,1212
1213,Fantasy,YggdrasilCrystals,None,2.089167400469057,1213
1214,Cyberpunk,Lanterns,None,0.33427123746773374,1214
1215,Eastern Gem,Bridge,None,2.089167400469057,1215
1216,Eastern Gem,Bridge,None,2.089167400469057,1216
1217,Underworld,BloodMoon,None,0.0,1217
1218,Cyberpunk,Crane,Epic,94.18487922127629,1218
1219,Fantasy,Yggdrasil,None,2.022313754702422,1219
1220,Underworld,ShopSign,None,3.4763865659650244,1220
1221,Spacestation,Comet,None,4.562758308242018,1221
1222,Cyberpunk,Gator,None,5.699270284557822,1222
1223,Spacestation,DockingBay,None,6.100386140514923,1223
1224,Cyberpunk,Gator,None,5.699270284557822,1224
1225,Eastern Gem,Rainbow,None,2.2395881031578204,1225
1226,Eastern Gem,NinjaNoob,None,6.718782363112267,1226
1227,Cyberpunk,Hazmat,None,6.6185049035547365,1227
1228,Eastern Gem,Rainbow,None,2.2395881031578204,1228
1229,Underworld,BloodMoon,None,0.0,1229
1230,Underworld,BloodMoon,None,0.0,1230
1231,Underworld,BloodMoon,None,0.0,1231
1232,Fantasy,Yggdrasil,None,2.022313754702422,1232
1233,Eastern Gem,Bridge,None,2.089167400469057,1233
1234,Spacestation,LaserCanons,None,6.367800723238065,1234
1235,Fantasy,YggdrasilCrystals,None,2.089167400469057,1235
1236,Underworld,ShopSign,None,3.4763865659650244,1236
1237,Spacestation,Earth,None,4.546047905606616,1237
1238,Fantasy,YggdrasilVenom,None,2.139307634622334,1238
1239,Fantasy,YggdrasilVenom,None,2.139307634622334,1239
1240,Spacestation,ConstructionSite,None,4.211770650297435,1240
1241,Fantasy,Yggdrasil,None,2.022313754702422,1241
1242,Eastern Gem,NinjaNoob,None,6.718782363112267,1242
1243,Cyberpunk,Lanterns,None,0.33427123746773374,1243
1244,Spacestation,ConstructionSite,None,4.211770650297435,1244
1245,Underworld,BloodMoon,None,0.0,1245
1246,Spacestation,DockingBay,None,6.100386140514923,1246
1247,Cyberpunk,Lanterns,None,0.33427123746773374,1247
1248,Eastern Gem,Bridge,None,2.089167400469057,1248
1249,Underworld,BooGhost1,None,5.649124032334166,1249
1250,Spacestation,Earth,None,4.546047905606616,1250
1251,Spacestation,BioFrame,None,7.253611528329619,1251
1252,Cyberpunk,Gator,None,5.699270284557822,1252
1253,Underworld,BooGhost1,None,5.649124032334166,1253
1254,Fantasy,YggdrasilCrystals,None,2.089167400469057,1254
1255,Underworld,BloodMoon,None,0.0,1255
1256,Spacestation,Comet,None,4.562758308242018,1256
1257,Spacestation,BioFrame,None,7.253611528329619,1257
1258,Underworld,DemonicStatues,None,7.48759928828391,1258
1259,Underworld,DemonicStatues,None,7.48759928828391,1259
1260,Eastern Gem,FestivalLanterns,None,4.9137339298169085,1260
1261,Spacestation,Earth,None,4.546047905606616,1261
1262,Underworld,BooGhost1,None,5.649124032334166,1262
1263,Eastern Gem,Rainbow,None,2.2395881031578204,1263
1264,Cyberpunk,Gator,None,5.699270284557822,1264
1265,Spacestation,Talking,None,7.83858092792918,1265
1266,Fantasy,Yggdrasil,None,2.022313754702422,1266
1267,Eastern Gem,Rainbow,None,2.2395881031578204,1267
1268,Cyberpunk,Gator,None,5.699270284557822,1268
1269,Underworld,BloodMoon,None,0.0,1269
1270,Spacestation,Comet,Epic,95.62197984824896,1270
1271,Cyberpunk,Lanterns,None,0.33427123746773374,1271
1272,Spacestation,Earth,None,4.546047905606616,1272
1273,Underworld,Dullahan,None,7.855294339313605,1273
1274,Fantasy,Yggdrasil,None,2.022313754702422,1274
1275,Cyberpunk,Crane,None,3.1254109442756666,1275
1276,Underworld,ShopSign,None,3.4763865659650244,1276
1277,Spacestation,DockingBay,None,6.100386140514923,1277
1278,Spacestation,LaserCanons,None,6.367800723238065,1278
1279,Cyberpunk,Lanterns,None,0.33427123746773374,1279
1280,Cyberpunk,Lanterns,None,0.33427123746773374,1280
1281,Fantasy,Yggdrasil,None,2.022313754702422,1281
1282,Eastern Gem,Bridge,None,2.089167400469057,1282
1283,Underworld,BloodMoon,None,0.0,1283
1284,Fantasy,YggdrasilVenom,None,2.139307634622334,1284
1285,Cyberpunk,Lanterns,None,0.33427123746773374,1285
1286,Fantasy,YggdrasilCrystals,None,2.089167400469057,1286
1287,Spacestation,Earth,None,4.546047905606616,1287
1288,Cyberpunk,Kong,None,7.521026110938295,1288
1289,Spacestation,DockingBay,None,6.100386140514923,1289
1290,Eastern Gem,Rainbow,None,2.2395881031578204,1290
1291,Cyberpunk,Hazmat,None,6.6185049035547365,1291
1292,Cyberpunk,Gator,None,5.699270284557822,1292
1293,Cyberpunk,Crane,None,3.1254109442756666,1293
1294,Spacestation,ConstructionSite,None,4.211770650297435,1294
1295,Eastern Gem,Rainbow,None,2.2395881031578204,1295
1296,Underworld,BloodMoon,None,0.0,1296
1297,Fantasy,YggdrasilCrystals,None,2.089167400469057,1297
1298,Underworld,BloodMoon,None,0.0,1298
1299,Eastern Gem,Rainbow,None,2.2395881031578204,1299
1300,Underworld,BloodMoon,None,0.0,1300
1301,Cyberpunk,Crane,None,3.1254109442756666,1301
1302,Cyberpunk,Wally,None,7.855294339428072,1302
1303,Spacestation,DockingBay,None,6.100386140514923,1303
1304,Eastern Gem,NinjaNoob,None,6.718782363112267,1304
1305,Cyberpunk,Crane,None,3.1254109442756666,1305
1306,Fantasy,YggdrasilVenom,None,2.139307634622334,1306
1307,Cyberpunk,Lanterns,None,0.33427123746773374,1307
1308,Fantasy,Yggdrasil,None,2.022313754702422,1308
1309,Fantasy,Yggdrasil,None,2.022313754702422,1309
1310,Spacestation,DockingBay,None,6.100386140514923,1310
1311,Fantasy,Yggdrasil,None,2.022313754702422,1311
1312,Underworld,HangmanTree,None,7.888721162082457,1312
1313,Underworld,DemonicStatues,None,7.48759928828391,1313
1314,Underworld,ShopSign,None,3.4763865659650244,1314
1315,Fantasy,Yggdrasil,None,2.022313754702422,1315
1316,Spacestation,DockingBay,None,6.100386140514923,1316
1317,Spacestation,Comet,None,4.562758308242018,1317
1318,Eastern Gem,MoneyCat,None,8.022428453615726,1318
1319,Fantasy,Yggdrasil,None,2.022313754702422,1319
1320,Eastern Gem,Bridge,None,2.089167400469057,1320
1321,Underworld,BooGhost1,None,5.649124032334166,1321
1322,Underworld,BloodMoon,None,0.0,1322
1323,Fantasy,YggdrasilCrystals,None,2.089167400469057,1323
1324,Eastern Gem,NinjaNoob,None,6.718782363112267,1324
1325,Cyberpunk,Crane,None,3.1254109442756666,1325
1326,Spacestation,SpaceChimp,None,7.370605408249531,1326
1327,Fantasy,YggdrasilVenom,None,2.139307634622334,1327
1328,Fantasy,Yggdrasil,None,2.022313754702422,1328
1329,Spacestation,ConstructionSite,None,4.211770650297435,1329
1330,Underworld,BloodMoon,None,0.0,1330
1331,Spacestation,Comet,None,4.562758308242018,1331
1332,Underworld,BooGhost1,None,5.649124032334166,1332
1333,Cyberpunk,Crane,None,3.1254109442756666,1333
1334,Underworld,BloodMoon,None,0.0,1334
1335,Fantasy,YggdrasilVenom,None,2.139307634622334,1335
1336,Spacestation,Comet,None,4.562758308242018,1336
1337,Fantasy,Yggdrasil,None,2.022313754702422,1337
1338,Cyberpunk,Crane,None,3.1254109442756666,1338
1339,Underworld,BloodMoon,None,0.0,1339
1340,Fantasy,YggdrasilVenom,None,2.139307634622334,1340
1341,Cyberpunk,Crane,None,3.1254109442756666,1341
1342,Cyberpunk,Lanterns,None,0.33427123746773374,1342
1343,Underworld,ShopSign,Epic,94.53580369022593,1343
1344,Eastern Gem,Bridge,None,2.089167400469057,1344
1345,Cyberpunk,Crane,None,3.1254109442756666,1345
1346,Spacestation,SpaceChimp,None,7.370605408249531,1346
1347,Fantasy,YggdrasilCrystals,None,2.089167400469057,1347
1348,Fantasy,Yggdrasil,None,2.022313754702422,1348
1349,Eastern Gem,Bridge,None,2.089167400469057,1349
1350,Fantasy,YggdrasilCrystals,None,2.089167400469057,1350
1351,Underworld,HangmanTree,None,7.888721162082457,1351
1352,Spacestation,Earth,None,4.546047905606616,1352
1353,Cyberpunk,Crane,None,3.1254109442756666,1353
1354,Cyberpunk,Lanterns,None,0.33427123746773374,1354
1355,Eastern Gem,FestivalLanterns,None,4.9137339298169085,1355
1356,Cyberpunk,Hazmat,None,6.6185049035547365,1356
1357,Spacestation,WcDonalds,None,8.055855276384579,1357
1358,Fantasy,YggdrasilCrystals,None,2.089167400469057,1358
1359,Eastern Gem,NinjaNoob,None,6.718782363112267,1359
1360,Spacestation,LaserCanons,None,6.367800723238065,1360
1361,Cyberpunk,Lanterns,None,0.33427123746773374,1361
1362,Cyberpunk,Gator,None,5.699270284557822,1362
1363,Eastern Gem,Rainbow,None,2.2395881031578204,1363
1364,Underworld,ShopSign,None,3.4763865659650244,1364
1365,Fantasy,Yggdrasil,None,2.022313754702422,1365
1366,Cyberpunk,Gator,None,5.699270284557822,1366
1367,Cyberpunk,Lanterns,None,0.33427123746773374,1367
1368,Cyberpunk,Crane,None,3.1254109442756666,1368
1369,Eastern Gem,NinjaNoob,None,6.718782363112267,1369
1370,Underworld,BooGhost1,None,5.649124032334166,1370
1371,Cyberpunk,Gator,None,5.699270284557822,1371
1372,Spacestation,DockingBay,None,6.100386140514923,1372
1373,Spacestation,BioFrame,None,7.253611528329619,1373
1374,Cyberpunk,Lanterns,None,0.33427123746773374,1374
1375,Underworld,ShopSign,None,3.4763865659650244,1375
1376,Eastern Gem,NinjaNoob,None,6.718782363112267,1376
1377,Fantasy,YggdrasilCrystals,None,2.089167400469057,1377
1378,Fantasy,Yggdrasil,None,2.022313754702422,1378
1379,Eastern Gem,NinjaNoob,None,6.718782363112267,1379
1380,Cyberpunk,Kong,None,7.521026110938295,1380
1381,Spacestation,BioFrame,None,7.253611528329619,1381
1382,Fantasy,YggdrasilCrystals,None,2.089167400469057,1382
1383,Fantasy,Yggdrasil,None,2.022313754702422,1383
1384,Underworld,BooGhost2,None,6.802352429126818,1384
1385,Fantasy,YggdrasilCrystals,None,2.089167400469057,1385
1386,Eastern Gem,Rainbow,None,2.2395881031578204,1386
1387,Underworld,BloodMoon,None,0.0,1387
1388,Eastern Gem,Bridge,None,2.089167400469057,1388
1389,Cyberpunk,Lanterns,None,0.33427123746773374,1389
1390,Spacestation,Earth,None,4.546047905606616,1390
1391,Spacestation,Earth,None,4.546047905606616,1391
1392,Underworld,ShopSign,None,3.4763865659650244,1392
1393,Cyberpunk,Kong,None,7.521026110938295,1393
1394,Eastern Gem,Crystals,None,7.972288219347984,1394
1395,Spacestation,Earth,None,4.546047905606616,1395
1396,Underworld,BooGhost1,None,5.649124032334166,1396
1397,Eastern Gem,Rainbow,None,2.2395881031578204,1397
1398,Eastern Gem,ShrineGate,None,7.5711663453205045,1398
1399,Eastern Gem,ShrineGate,None,7.5711663453205045,1399
1400,Cyberpunk,Lanterns,None,0.33427123746773374,1400
1401,Cyberpunk,Lanterns,None,0.33427123746773374,1401
1402,Cyberpunk,Lanterns,None,0.33427123746773374,1402
1403,Fantasy,Niddhog,Epic,99.09771948212189,1403
1404,Spacestation,Earth,None,4.546047905606616,1404
1405,Eastern Gem,Bridge,None,2.089167400469057,1405
1406,Underworld,BloodMoon,None,0.0,1406
1407,Underworld,BloodMoon,None,0.0,1407
1408,Underworld,BooGhost1,None,5.649124032334166,1408
1409,Spacestation,Earth,None,4.546047905606616,1409
1410,Underworld,BloodMoon,None,0.0,1410
1411,Fantasy,YggdrasilCrystals,None,2.089167400469057,1411
1412,Eastern Gem,ShrineGate,None,7.5711663453205045,1412
1413,Eastern Gem,Bridge,None,2.089167400469057,1413
1414,Spacestation,SpaceChimp,None,7.370605408249531,1414
1415,Eastern Gem,FestivalLanterns,None,4.9137339298169085,1415
1416,Cyberpunk,Lanterns,None,0.33427123746773374,1416
1417,Cyberpunk,Kong,None,7.521026110938295,1417
1418,Underworld,BloodMoon,None,0.0,1418
1419,Eastern Gem,FestivalLanterns,None,4.9137339298169085,1419
1420,Underworld,ShopSign,None,3.4763865659650244,1420
1421,Underworld,BloodMoon,None,0.0,1421
1422,Cyberpunk,Lanterns,None,0.33427123746773374,1422
1423,Eastern Gem,Bridge,None,2.089167400469057,1423
1424,Fantasy,YggdrasilVenom,None,2.139307634622334,1424
1425,Underworld,BloodMoon,None,0.0,1425
1426,Eastern Gem,Rainbow,None,2.2395881031578204,1426
1427,Spacestation,Earth,None,4.546047905606616,1427
1428,Underworld,ShopSign,None,3.4763865659650244,1428
1429,Eastern Gem,Rainbow,None,2.2395881031578204,1429
1430,Fantasy,YggdrasilVenom,None,2.139307634622334,1430
1431,Eastern Gem,Rainbow,None,2.2395881031578204,1431
1432,Underworld,BloodMoon,None,0.0,1432
1433,Cyberpunk,Kong,None,7.521026110938295,1433
1434,Spacestation,Earth,None,4.546047905606616,1434
1435,Fantasy,YggdrasilVenom,None,2.139307634622334,1435
1436,Cyberpunk,Crane,None,3.1254109442756666,1436
1437,Fantasy,YggdrasilVenom,None,2.139307634622334,1437
1438,Cyberpunk,Gator,None,5.699270284557822,1438
1439,Spacestation,Comet,None,4.562758308242018,1439
1440,Spacestation,SpaceChimp,None,7.370605408249531,1440
1441,Cyberpunk,Lanterns,None,0.33427123746773374,1441
1442,Spacestation,ConstructionSite,None,4.211770650297435,1442
1443,Eastern Gem,Bridge,None,2.089167400469057,1443
1444,Underworld,BloodMoon,None,0.0,1444
1445,Fantasy,Yggdrasil,None,2.022313754702422,1445
1446,Cyberpunk,Gator,None,5.699270284557822,1446
1447,Cyberpunk,Lanterns,None,0.33427123746773374,1447
1448,Underworld,ShopSign,None,3.4763865659650244,1448
1449,Cyberpunk,Crane,None,3.1254109442756666,1449
1450,Underworld,BloodMoon,None,0.0,1450
1451,Spacestation,SpaceWalk,None,7.470885876785018,1451
1452,Eastern Gem,Rainbow,None,2.2395881031578204,1452
1453,Cyberpunk,Gator,None,5.699270284557822,1453
1454,Fantasy,Yggdrasil,None,2.022313754702422,1454
1455,Spacestation,Comet,None,4.562758308242018,1455
1456,Eastern Gem,Bridge,None,2.089167400469057,1456
1457,Cyberpunk,Lanterns,None,0.33427123746773374,1457
1458,Cyberpunk,Lanterns,None,0.33427123746773374,1458
1459,Fantasy,YggdrasilVenom,None,2.139307634622334,1459
1460,Eastern Gem,Rainbow,None,2.2395881031578204,1460
1461,Underworld,ShopSign,None,3.4763865659650244,1461
1462,Cyberpunk,Lanterns,None,0.33427123746773374,1462
1463,Cyberpunk,Lanterns,None,0.33427123746773374,1463
1464,Eastern Gem,NinjaNoob,None,6.718782363112267,1464
1465,Spacestation,ConstructionSite,None,4.211770650297435,1465
1466,Eastern Gem,ShrineGate,None,7.5711663453205045,1466
1467,Underworld,ShopSign,None,3.4763865659650244,1467
1468,Cyberpunk,Lanterns,None,0.33427123746773374,1468
1469,Underworld,BloodMoon,None,0.0,1469
1470,Eastern Gem,Bridge,None,2.089167400469057,1470
1471,Cyberpunk,Lanterns,None,0.33427123746773374,1471
1472,Underworld,BooGhost1,None,5.649124032334166,1472
1473,Cyberpunk,Hazmat,None,6.6185049035547365,1473
1474,Spacestation,ConstructionSite,None,4.211770650297435,1474
1475,Fantasy,YggdrasilVenom,None,2.139307634622334,1475
1476,Eastern Gem,Rainbow,None,2.2395881031578204,1476
1477,Spacestation,Earth,None,4.546047905606616,1477
1478,Fantasy,YggdrasilCrystals,None,2.089167400469057,1478
1479,Eastern Gem,Bridge,None,2.089167400469057,1479
1480,Cyberpunk,Lanterns,None,0.33427123746773374,1480
1481,Eastern Gem,Bridge,None,2.089167400469057,1481
1482,Fantasy,Yggdrasil,None,2.022313754702422,1482
1483,Cyberpunk,Crane,None,3.1254109442756666,1483
1484,Eastern Gem,NinjaNoob,None,6.718782363112267,1484
1485,Fantasy,Yggdrasil,None,2.022313754702422,1485
1486,Underworld,ShopSign,None,3.4763865659650244,1486
1487,Spacestation,ConstructionSite,None,4.211770650297435,1487
1488,Fantasy,YggdrasilVenom,None,2.139307634622334,1488
1489,Underworld,BloodMoon,None,0.0,1489
1490,Underworld,ShopSign,None,3.4763865659650244,1490
1491,Eastern Gem,Rainbow,None,2.2395881031578204,1491
1492,Eastern Gem,Rainbow,None,2.2395881031578204,1492
1493,Cyberpunk,Wally,None,7.855294339428072,1493
1494,Fantasy,Yggdrasil,None,2.022313754702422,1494
1495,Fantasy,Yggdrasil,None,2.022313754702422,1495
1496,Spacestation,DockingBay,None,6.100386140514923,1496
1497,Fantasy,YggdrasilCrystals,None,2.089167400469057,1497
1498,Cyberpunk,Lanterns,None,0.33427123746773374,1498
1499,Fantasy,YggdrasilVenom,None,2.139307634622334,1499
1500,Spacestation,BioFrame,None,7.253611528329619,1500
1501,Cyberpunk,Hazmat,None,6.6185049035547365,1501
1502,Fantasy,YggdrasilVenom,None,2.139307634622334,1502
1503,Underworld,BooGhost2,None,6.802352429126818,1503
1504,Underworld,BooGhost2,None,6.802352429126818,1504
1505,Eastern Gem,FestivalLanterns,None,4.9137339298169085,1505
1506,Spacestation,DockingBay,None,6.100386140514923,1506
1507,Spacestation,ConstructionSite,None,4.211770650297435,1507
1508,Underworld,BloodMoon,None,0.0,1508
1509,Fantasy,YggdrasilCrystals,None,2.089167400469057,1509
1510,Underworld,BloodMoon,None,0.0,1510
1511,Cyberpunk,Lanterns,None,0.33427123746773374,1511
1512,Fantasy,YggdrasilCrystals,None,2.089167400469057,1512
1513,Underworld,DemonicStatues,None,7.48759928828391,1513
1514,Cyberpunk,Lanterns,None,0.33427123746773374,1514
1515,Underworld,BooGhost1,None,5.649124032334166,1515
1516,Cyberpunk,Lanterns,None,0.33427123746773374,1516
1517,Eastern Gem,Rainbow,None,2.2395881031578204,1517
1518,Fantasy,YggdrasilVenom,None,2.139307634622334,1518
1519,Fantasy,YggdrasilVenom,None,2.139307634622334,1519
1520,Cyberpunk,Lanterns,None,0.33427123746773374,1520
1521,Cyberpunk,Lanterns,Epic,91.3942450239097,1521
1522,Cyberpunk,Gator,None,5.699270284557822,1522
1523,Fantasy,YggdrasilVenom,None,2.139307634622334,1523
1524,Spacestation,SpaceWalk,None,7.470885876785018,1524
1525,Underworld,BloodMoon,None,0.0,1525
1526,Underworld,BloodMoon,None,0.0,1526
1527,Fantasy,Yggdrasil,None,2.022313754702422,1527
1528,Eastern Gem,Rainbow,None,2.2395881031578204,1528
1529,Eastern Gem,Rainbow,None,2.2395881031578204,1529
1530,Underworld,BooGhost1,None,5.649124032334166,1530
1531,Underworld,BloodMoon,None,0.0,1531
1532,Fantasy,Yggdrasil,None,2.022313754702422,1532
1533,Fantasy,Yggdrasil,None,2.022313754702422,1533
1534,Underworld,BloodMoon,None,0.0,1534
1535,Spacestation,ConstructionSite,None,4.211770650297435,1535
1536,Cyberpunk,Lanterns,None,0.33427123746773374,1536
1537,Eastern Gem,FestivalLanterns,None,4.9137339298169085,1537
1538,Cyberpunk,Kong,None,7.521026110938295,1538
1539,Cyberpunk,Crane,None,3.1254109442756666,1539
1540,Eastern Gem,Rainbow,None,2.2395881031578204,1540
1541,Underworld,BloodMoon,None,0.0,1541
1542,Fantasy,YggdrasilCrystals,None,2.089167400469057,1542
1543,Spacestation,ConstructionSite,None,4.211770650297435,1543
1544,Fantasy,YggdrasilCrystals,None,2.089167400469057,1544
1545,Eastern Gem,Bridge,None,2.089167400469057,1545
1546,Eastern Gem,NinjaNoob,None,6.718782363112267,1546
1547,Spacestation,DockingBay,None,6.100386140514923,1547
1548,Spacestation,ConstructionSite,None,4.211770650297435,1548
1549,Cyberpunk,Wally,None,7.855294339428072,1549
1550,Spacestation,Comet,None,4.562758308242018,1550
1551,Underworld,ShopSign,None,3.4763865659650244,1551
1552,Fantasy,YggdrasilCrystals,None,2.089167400469057,1552
1553,Fantasy,Yggdrasil,None,2.022313754702422,1553
1554,Spacestation,WcDonalds,None,8.055855276384579,1554
1555,Spacestation,SpaceWalk,None,7.470885876785018,1555
1556,Fantasy,Yggdrasil,None,2.022313754702422,1556
1557,Eastern Gem,Bridge,None,2.089167400469057,1557
1558,Spacestation,Earth,None,4.546047905606616,1558
1559,Underworld,BooGhost1,None,5.649124032334166,1559
1560,Eastern Gem,Rainbow,None,2.2395881031578204,1560
1561,Eastern Gem,Sandgarden,None,8.122708922036747,1561
1562,Cyberpunk,Crane,None,3.1254109442756666,1562
1563,Eastern Gem,Rainbow,None,2.2395881031578204,1563
1564,Underworld,BloodMoon,None,0.0,1564
1565,Cyberpunk,Lanterns,None,0.33427123746773374,1565
1566,Cyberpunk,Lanterns,None,0.33427123746773374,1566
1567,Spacestation,SpaceChimp,None,7.370605408249531,1567
1568,Cyberpunk,Lanterns,None,0.33427123746773374,1568
1569,Fantasy,YggdrasilVenom,None,2.139307634622334,1569
1570,Fantasy,YggdrasilCrystals,None,2.089167400469057,1570
1571,Spacestation,DockingBay,None,6.100386140514923,1571
1572,Underworld,ShopSign,None,3.4763865659650244,1572
1573,Underworld,BloodMoon,Epic,91.06003697543692,1573
1574,Eastern Gem,Bridge,None,2.089167400469057,1574
1575,Eastern Gem,Bridge,None,2.089167400469057,1575
1576,Cyberpunk,Crane,None,3.1254109442756666,1576
1577,Underworld,DemonicStatues,None,7.48759928828391,1577
1578,Fantasy,YggdrasilVenom,None,2.139307634622334,1578
1579,Eastern Gem,Bridge,None,2.089167400469057,1579
1580,Spacestation,LaserCanons,None,6.367800723238065,1580
1581,Underworld,BooGhost2,None,6.802352429126818,1581
1582,Cyberpunk,Hazmat,None,6.6185049035547365,1582
1583,Underworld,Dullahan,None,7.855294339313605,1583
1584,Cyberpunk,Hazmat,None,6.6185049035547365,1584
1585,Eastern Gem,Bridge,None,2.089167400469057,1585
1586,Eastern Gem,ShrineGate,None,7.5711663453205045,1586
1587,Fantasy,Yggdrasil,None,2.022313754702422,1587
1588,Cyberpunk,Crane,None,3.1254109442756666,1588
1589,Spacestation,Talking,None,7.83858092792918,1589
1590,Underworld,BloodMoon,None,0.0,1590
1591,Underworld,BloodMoon,None,0.0,1591
1592,Fantasy,YggdrasilCrystals,None,2.089167400469057,1592
1593,Eastern Gem,Bridge,None,2.089167400469057,1593
1594,Fantasy,YggdrasilVenom,None,2.139307634622334,1594
1595,Underworld,BloodMoon,None,0.0,1595
1596,Spacestation,Talking,None,7.83858092792918,1596
1597,Cyberpunk,Kong,None,7.521026110938295,1597
1598,Underworld,BloodMoon,None,0.0,1598
1599,Cyberpunk,Gator,None,5.699270284557822,1599
1600,Spacestation,Earth,None,4.546047905606616,1600
1601,Spacestation,ConstructionSite,None,4.211770650297435,1601
1602,Cyberpunk,Crane,None,3.1254109442756666,1602
1603,Fantasy,YggdrasilCrystals,None,2.089167400469057,1603
1604,Cyberpunk,Hazmat,None,6.6185049035547365,1604
1605,Spacestation,ConstructionSite,None,4.211770650297435,1605
1606,Fantasy,Yggdrasil,None,2.022313754702422,1606
1607,Fantasy,Yggdrasil,None,2.022313754702422,1607
1608,Fantasy,YggdrasilVenom,None,2.139307634622334,1608
1609,Eastern Gem,Bridge,None,2.089167400469057,1609
1610,Spacestation,Comet,None,4.562758308242018,1610
1611,Cyberpunk,Lanterns,None,0.33427123746773374,1611
1612,Underworld,BloodMoon,None,0.0,1612
1613,Cyberpunk,Lanterns,None,0.33427123746773374,1613
1614,Cyberpunk,Gator,None,5.699270284557822,1614
1615,Eastern Gem,Rainbow,None,2.2395881031578204,1615
1616,Spacestation,Earth,None,4.546047905606616,1616
1617,Underworld,BloodMoon,None,0.0,1617
1618,Fantasy,YggdrasilVenom,None,2.139307634622334,1618
1619,Eastern Gem,FestivalLanterns,None,4.9137339298169085,1619
1620,Cyberpunk,Crane,None,3.1254109442756666,1620
1621,Underworld,BloodMoon,None,0.0,1621
1622,Fantasy,YggdrasilVenom,None,2.139307634622334,1622
1623,Underworld,BloodMoon,None,0.0,1623
1624,Underworld,BooGhost1,None,5.649124032334166,1624
1625,Eastern Gem,EasternDragon,Epic,99.09771948212189,1625
1626,Cyberpunk,Lanterns,None,0.33427123746773374,1626
1627,Underworld,BloodMoon,None,0.0,1627
1628,Spacestation,Comet,None,4.562758308242018,1628
1629,Spacestation,DockingBay,None,6.100386140514923,1629
1630,Fantasy,YggdrasilVenom,None,2.139307634622334,1630
1631,Eastern Gem,Bridge,None,2.089167400469057,1631
1632,Eastern Gem,Bridge,None,2.089167400469057,1632
1633,Spacestation,DockingBay,None,6.100386140514923,1633
1634,Cyberpunk,Lanterns,None,0.33427123746773374,1634
1635,Fantasy,YggdrasilCrystals,None,2.089167400469057,1635
1636,Cyberpunk,Lanterns,None,0.33427123746773374,1636
1637,Cyberpunk,Lanterns,None,0.33427123746773374,1637
1638,Spacestation,SpaceWalk,None,7.470885876785018,1638
1639,Spacestation,LaserCanons,None,6.367800723238065,1639
1640,Fantasy,Yggdrasil,None,2.022313754702422,1640
1641,Cyberpunk,Lanterns,None,0.33427123746773374,1641
1642,Cyberpunk,Lanterns,None,0.33427123746773374,1642
1643,Eastern Gem,Rainbow,None,2.2395881031578204,1643
1644,Spacestation,SpaceWalk,None,7.470885876785018,1644
1645,Cyberpunk,Crane,None,3.1254109442756666,1645
1646,Spacestation,DockingBay,None,6.100386140514923,1646
1647,Spacestation,Comet,None,4.562758308242018,1647
1648,Cyberpunk,Lanterns,None,0.33427123746773374,1648
1649,Spacestation,ConstructionSite,None,4.211770650297435,1649
1650,Underworld,ShopSign,None,3.4763865659650244,1650
1651,Eastern Gem,Bridge,None,2.089167400469057,1651
1652,Spacestation,ConstructionSite,None,4.211770650297435,1652
1653,Spacestation,BioFrame,None,7.253611528329619,1653
1654,Eastern Gem,Bridge,None,2.089167400469057,1654
1655,Spacestation,Earth,None,4.546047905606616,1655
1656,Fantasy,YggdrasilCrystals,None,2.089167400469057,1656
1657,Fantasy,YggdrasilCrystals,None,2.089167400469057,1657
1658,Fantasy,Yggdrasil,None,2.022313754702422,1658
1659,Spacestation,LaserCanons,None,6.367800723238065,1659
1660,Cyberpunk,Crane,None,3.1254109442756666,1660
1661,Spacestation,Comet,None,4.562758308242018,1661
1662,Fantasy,YggdrasilCrystals,None,2.089167400469057,1662
1663,Underworld,ShopSign,None,3.4763865659650244,1663
1664,Underworld,BloodMoon,None,0.0,1664
1665,Fantasy,Yggdrasil,None,2.022313754702422,1665
1666,Underworld,BooGhost1,None,5.649124032334166,1666
1667,Underworld,BloodMoon,None,0.0,1667
1668,Eastern Gem,Rainbow,None,2.2395881031578204,1668
1669,Underworld,BooGhost2,None,6.802352429126818,1669
1670,Spacestation,ConstructionSite,None,4.211770650297435,1670
1671,Cyberpunk,Lanterns,None,0.33427123746773374,1671
1672,Fantasy,YggdrasilCrystals,None,2.089167400469057,1672
1673,Eastern Gem,Bridge,None,2.089167400469057,1673
1674,Cyberpunk,Lanterns,None,0.33427123746773374,1674
1675,Fantasy,YggdrasilCrystals,None,2.089167400469057,1675
1676,Underworld,Dullahan,None,7.855294339313605,1676
