,Legendary,Origin,Augmint,Advocate,Hat,Eyes,Neck,Body,Background,Mouth,Nosering,Special,Spikes,Skin,origin,Rarity score,Token Id
673,None,Genesis,Business Attire,None,Teal Beanie,Thug Life,Brown Suit,Gray,Teal,Snaggle Tooth,None,None,None,None,None,56.560921078046356,673
674,None,Genesis,Business Attire,None,None,Thug Life,Streetwear Hoodie,Burgundy,Pink City,Blunt,None,None,None,None,None,44.89938018743565,674
675,None,Genesis,Snow Camo Streetwear Hoodie,None,Red Beanie,Side Eye,Squat Hoodie,Blue,Neon,None,None,None,None,None,None,54.756467523938625,675
676,None,Genesis,Business Attire,None,Blue Hachimaki,Gold Clubmasterz,None,Red,Orange,None,None,None,None,None,None,31.392741876906843,676
677,None,Genesis,Business Attire,None,White Bucket Hat,Pit Visors,Trendy Obg Hoodie,Brown,Sky Blue,None,None,None,None,None,None,39.77754295228495,677
678,None,Genesis,Business Attire,None,None,White Thick Rims,White Polo,Brown,Olive,Vegas Cig,None,None,None,None,None,43.89076696903321,678
679,None,Genesis,None,None,None,3D Glasses,Squat Hoodie,Sand,Blue,None,None,None,None,None,None,23.156829732865706,679
680,None,Genesis,Business Attire,None,Blue Crown,Black Clubmasterz,White Polo,Brown,Sky Blue,None,None,None,None,None,None,39.387772626373405,680
681,None,Genesis,None,None,Trendy Bucket Hat,3D Glasses,Brown Hoodie,Blue,Olive,None,None,None,None,None,None,37.59116623375511,681
682,None,Genesis,Business Attire,None,Murika Bandana,3D Glasses,Black Hoodie,Gray,Purple City,Blunt,None,None,None,None,None,60.083823869611685,682
683,None,Genesis,Business Attire,None,None,Gold Clubmasterz,Brown Jacket,Red,Orange,None,None,None,None,None,None,26.363718401903668,683
684,None,Genesis,Business Attire,None,Camo 5 Panel,Angered,Trendy Obg Hoodie,Green,Sky Blue,Vegas Cig,None,None,None,None,None,59.87776940505001,684
685,None,Genesis,Business Attire,None,Green Crown,Thug Life,Black Hoodie,Green,Olive,None,None,None,None,None,None,36.83380608862755,685
686,None,Genesis,None,None,Black Visor,Thug Life,Silver Spike Collar,Burgundy,Sand,None,None,None,None,None,None,35.681109326141964,686
687,None,Genesis,Business Attire,None,None,Happy,Gold Bowtie,Burgundy,Sky Blue,Gold Tooth,None,None,None,None,None,44.693275701998886,687
688,None,Genesis,None,None,Teal Beanie,Thug Life,Streetwear Hoodie,Black,Olive,E Cig,None,None,None,None,None,53.43958358170491,688
689,None,Genesis,Business Attire,None,Tan Bucket Hat,Teal Gambler,Burgundy Polo,Sand,Teal,None,None,None,None,None,None,41.167623500302824,689
690,None,Genesis,None,None,Red Beanie,Thug Life,None,Burgundy,Neon,Vegas Cig,None,None,None,None,None,47.190490898783864,690
691,None,Genesis,Business Attire,None,Neon Beanie,Angered,White Polo,Brown,Pink,None,None,None,None,None,None,40.63091506351265,691
692,None,Genesis,None,None,None,Black Clubmasterz,None,Brown,Olive,None,None,None,None,None,None,12.321461500647477,692
693,None,Genesis,Business Attire,None,Red Beanie,Thug Life,None,Gray,Purple,None,None,None,None,None,None,29.338467405925496,693
694,None,Genesis,Snow Camo Streetwear Hoodie,None,Neon Beanie,3D Glasses,None,Green,Green,None,None,None,None,None,None,42.98432935837807,694
695,None,Genesis,Business Attire,None,Black Beanie,Concern,Lab Coat,Black,Olive,E Cig,None,None,None,None,None,57.72797226201881,695
696,None,Genesis,Business Attire,None,Neon Beanie,Orange Gambler,None,Sand,Olive,Blunt,None,None,None,None,None,48.55506030747049,696
697,None,Genesis,Business Attire,None,Blue Bandana,Happy,Silver Spike Collar,Sand,Blue,None,None,None,None,None,None,39.23242296311963,697
698,None,Genesis,None,None,None,Clock Eyes,Brown Jacket,Gray,Orange,None,None,None,None,None,None,23.64560256241552,698
699,None,Genesis,Business Attire,None,Black Beanie,Scouter,None,Sand,Green City,None,None,None,None,None,None,32.54536092195841,699
700,None,Genesis,Business Attire,None,None,Kaiju Eyes,None,Burgundy,Olive,None,None,None,None,None,None,15.203483569969453,700
701,None,Genesis,Business Attire,None,None,Orange Gambler,Brown Hoodie,Brown,Sky Blue,None,None,None,None,None,None,26.555649929911734,701
702,None,Genesis,None,None,None,Kaiju Eyes,Streetwear Hoodie,Gray,Orange,None,None,None,None,None,None,23.492929634074383,702
703,None,Genesis,None,None,Orange Bucket Hat,Black Thick Rims,Gold Spike Collar,Brown,Sky Blue,None,None,None,None,None,None,37.678569929614206,703
704,None,Genesis,Business Attire,None,None,Shy,Squat Hoodie,Purple,Olive,Cigar,None,None,None,None,None,44.4955525304322,704
705,None,Genesis,Business Attire,None,Red Seethrough Visor,Green Gambler,Trendy Pbt Hoodie,Gray,Sky Blue,None,None,None,None,None,None,39.873675084815694,705
706,None,Genesis,None,None,Pink Visor,Pit Visors,Black Jacket,Gray,Sand,Cigarette,None,None,None,None,None,55.857678002190006,706
707,None,Genesis,None,None,None,Thug Life,Trendy Obg Hoodie,Gray,Sand,Chainsmoker,None,None,None,None,None,40.96669390821129,707
708,None,Genesis,None,None,Red Beanie,Blue Gambler,Streetwear Hoodie,Burgundy,Blue,E Cig,None,None,None,None,None,56.47929825894942,708
709,None,Genesis,None,None,None,Side Eye,Red Bowtie,Sand,Neon,Blunt,None,None,None,None,None,43.66765905816237,709
710,None,Genesis,None,None,None,Vegas Glasses,White Polo,Brown,Pink City,None,None,None,None,None,None,25.0441387586804,710
711,None,Genesis,Business Attire,None,None,Gold Clubmasterz,Blue Bowtie,Green,Sand,E Cig,None,None,None,None,None,44.93058229772647,711
712,None,Genesis,Business Attire,None,Orange Beanie,Laser Beam,Brown Suit,Gray,Green City,None,None,None,None,None,None,41.78069200545213,712
713,None,Genesis,Business Attire,None,None,Tired,Brown Suit,Gray,Teal,None,None,None,None,None,None,26.120572112189333,713
714,None,Genesis,None,None,None,Thug Life,Blue Bowtie,Black,Olive,E Cig,None,None,None,None,None,39.0768452393527,714
715,None,Genesis,Business Attire,None,Tan Trucker Hat,Black Thick Rims,None,Black,Teal,Snaggle Tooth,None,None,None,None,None,50.58650999632721,715
716,None,Genesis,Business Attire,None,Blue Baseball Cap,Kaiju Eyes,None,Green,Yellow,None,None,None,None,None,None,32.774207053591645,716
717,None,Genesis,Business Attire,None,None,Gold Clubmasterz,None,Neon,Mint,Snaggle Tooth,None,None,None,None,None,36.503439051731675,717
718,None,Genesis,Business Attire,None,None,Happy,Burgundy Polo,Red,Light Pink,None,None,None,None,None,None,28.389529957999553,718
719,None,Genesis,Business Attire,None,None,Laser Beam,None,Gray,Sand,Cigar,None,None,None,None,None,35.864695761821835,719
720,None,Genesis,Business Attire,None,None,Black Thick Rims,Gold Chain,Gray,Sky Blue,E Cig,None,None,None,None,None,44.51798805273617,720
721,None,Genesis,Business Attire,None,Green Dad Cap,Pit Visors,Red Bowtie,Burgundy,Lime,Cigar,None,None,None,None,None,59.69398682463288,721
722,None,Genesis,Color Blocked Hoodie,None,None,3D Glasses,Green Bowtie,Brown,Green,None,Bronze Ring,None,None,None,None,63.87189162799455,722
723,None,Genesis,None,None,None,Bubbly,Lab Coat,Sand,Gray,Blunt,None,None,None,None,None,44.50109006341798,723
724,None,Genesis,Black Rugby,None,None,Thug Life,Orange Hoodie,Burgundy,Sky Blue,Snaggle Tooth,None,None,None,None,None,54.41411387065854,724
725,None,Genesis,Business Attire,None,None,Black Clubmasterz,White Polo,Burgundy,Red,None,None,None,None,None,None,27.01345075840724,725
726,None,Genesis,None,None,Green Seethrough Visor,Pit Visors,Trendy Obg Hoodie,Burgundy,Olive,None,None,None,None,None,None,35.85342682037652,726
727,None,Genesis,Business Attire,None,None,Gold Clubmasterz,Brown Suit,Brown,Olive,None,Gold Ring,None,None,None,None,51.6001808168135,727
728,None,Genesis,Business Attire,None,Burgundy Trucker Hat,Concern,None,Brown,Blue,Cigar,None,None,None,None,None,48.71339029942812,728
729,None,Genesis,None,None,Purple Crown,Thug Life,Trendy Obg Hoodie,Purple,Purple City,None,None,None,None,None,None,38.156220828128454,729
730,None,Genesis,Business Attire,None,Orange Beanie,Side Eye,None,Brown,Blue,Cigar,None,None,None,None,None,48.82340647151241,730
731,None,Genesis,Business Attire,None,None,Pit Visors,Gold Chain,Burgundy,Blue,Blunt,Bronze Ring,None,None,None,None,71.36600085977304,731
732,None,Genesis,None,None,Green Dad Cap,White Thick Rims,White Polo,Burgundy,Purple,None,None,None,None,None,None,38.964083049595445,732
733,None,Genesis,Snow Camo Streetwear Hoodie,None,Ninja Headband,Pit Visors,None,Brown,Olive,None,None,None,None,None,None,41.419051334443665,733
734,None,Genesis,None,None,White Headphones,Thug Life,White Polo,Gray,Green,None,None,None,None,None,None,34.65264122206146,734
735,None,Genesis,Business Attire,None,None,Thug Life,Gold Spike Collar,Brown,Pink,Cigar,None,None,None,None,None,43.75515516153525,735
736,None,Genesis,None,None,None,Salty,White Polo,Brown,Olive,None,None,None,None,None,None,22.009714546155223,736
737,None,Genesis,Business Attire,None,None,Black Clubmasterz,None,Brown,Green,Diamond Tooth,None,None,None,None,None,35.407020167166685,737
738,None,Genesis,None,None,Black Durag,Tired,None,Green,Olive,None,None,None,None,None,None,27.23099945504588,738
739,None,Genesis,None,None,None,Gold Clubmasterz,Trendy Pbt Hoodie,Brown,Salmon,Chainsmoker,None,None,None,None,None,44.07444386609634,739
740,None,Genesis,Business Attire,None,None,Happy,Orange Hoodie,Black,Mint,None,None,None,None,None,None,26.440070274115918,740
741,None,Genesis,None,None,Orange Beanie,Thug Life,Black Hoodie,Gray,Red,Cigarette,None,None,None,None,None,54.89714115812714,741
742,None,Genesis,Business Attire,None,Orange Cap,Black Thick Rims,Trendy Obg Hoodie,Sand,Light Pink,None,None,None,None,None,None,41.467120614773066,742
743,None,Genesis,Business Attire,None,Green Crown,Black Clubmasterz,Trendy Obg Hoodie,Blue,Green,None,None,None,None,None,None,40.28640558263196,743
744,None,Genesis,None,None,Teal Beanie,Black Specs,None,Brown,Light Pink,Banana,None,None,None,None,None,48.84901541823822,744
745,None,Genesis,Business Attire,None,Orange Beanie,Black Specs,None,Black,Mint,Cigarette,None,None,None,None,None,50.123259581858385,745
746,None,Genesis,Business Attire,None,Blue Baseball Cap,Laser Beam,None,Black,Teal,None,None,None,None,None,None,32.327939467773895,746
747,None,Genesis,Business Attire,None,None,Mutant Visor,Trendy Obg Hoodie,Gray,Sky Blue,None,None,None,None,None,None,25.85220136227629,747
748,None,Genesis,Business Attire,None,White Headphones,Kaiju Eyes,Green Bowtie,Burgundy,Orange,None,None,None,None,None,None,39.74083754387141,748
749,None,Genesis,None,None,White Bucket Hat,White Thick Rims,Green Bowtie,Green,Mainstreet,None,None,None,None,None,None,39.94166771866915,749
750,None,Genesis,Black Bucket Hat,None,None,Black Thick Rims,Black Hoodie,Burgundy,Sand,None,None,None,None,None,None,38.44994665967778,750
751,None,Genesis,Chill Baby Kaiju,None,Black Headphones,Black Clubmasterz,Gold Spike Collar,Purple,Purple,None,None,None,None,None,None,54.26493540864688,751
752,None,Genesis,Business Attire,None,Burgundy Trucker Hat,Giddy,Silver Spike Collar,Red,Yellow,None,None,None,None,None,None,41.83745102790353,752
753,None,Genesis,Business Attire,None,None,Concern,Gold Bowtie,Green,Blue,None,None,None,None,None,None,25.586798799513964,753
754,None,Genesis,None,None,None,Sad,Streetwear Hoodie,Sand,Sand,None,None,None,None,None,None,23.60896189353493,754
755,None,Genesis,None,None,Yellow Crown,Purple Gambler,None,Burgundy,Salmon,None,None,None,None,None,None,30.287895642673845,755
756,None,Genesis,None,None,Black 5 Panel,Red Gambler,White Polo,Sand,Yellow,None,None,None,None,None,None,39.167467820673465,756
757,None,Genesis,Chill Baby Kaiju,None,Orange Beanie,Eye Patch,None,Purple,Sky Blue,None,None,None,None,None,None,43.73599649980386,757
758,None,Genesis,None,None,White Bucket Hat,Gold Clubmasterz,None,Red,Orange,None,None,None,None,None,None,28.931849144285255,758
759,None,Genesis,Ruby Goggles,None,None,White Thick Rims,White Polo,Red,Yellow,None,None,None,None,None,None,40.430538075473,759
760,None,Genesis,Business Attire,None,White Bucket Hat,Eye Patch,Silver Chain,Black,Teal,None,None,None,None,None,None,41.34862985512549,760
761,None,Genesis,Business Attire,None,None,Kaiju Eyes,Blue Bowtie,Gray,Teal,Snaggle Tooth,None,None,None,None,None,44.20991486745089,761
762,None,Genesis,None,None,None,Green Gambler,Green Bowtie,Burgundy,Blue,None,None,None,None,None,None,23.15967805609997,762
763,None,Genesis,None,None,None,Black Specs,None,Gray,Olive,Blunt,None,None,None,None,None,31.43186598900908,763
764,None,Genesis,Business Attire,None,None,Gold Clubmasterz,Gold Chain,Sand,Blue,E Cig,None,None,None,None,None,43.944455193751594,764
765,None,Genesis,Jean Jacket,None,Cowboy Hat,Shy,Silver Chain,Sand,Olive,None,None,None,None,None,None,50.925426267015474,765
766,None,Genesis,Business Attire,None,Egg Head,Purple Gambler,Burgundy Polo,Sand,Orange,None,None,None,None,None,None,40.89637247540632,766
767,None,Genesis,Hawaiian Flower,None,Green Dad Cap,Gold Clubmasterz,White Polo,Blue,Blue,None,None,None,None,None,None,52.64617549864985,767
768,None,Genesis,None,None,None,Side Eye,Kaiju Chain Silver,Sand,Mint,Snaggle Tooth,None,None,None,None,None,42.71557842989741,768
769,None,Genesis,Business Attire,None,Red Top Hat,Shy,Brown Jacket,Purple,Orange,None,Bronze Ring,None,None,None,None,68.0387515463575,769
770,None,Genesis,Business Attire,None,None,Orange Gambler,Red Bowtie,Brown,Sky Blue,Snaggle Tooth,None,None,None,None,None,44.21853786230356,770
771,None,Genesis,Business Attire,None,None,Hollow Eyes,Kaiju Chain Goldxsilver,Green,Olive,Cigar,None,None,None,None,None,44.602899309478836,771
772,None,Genesis,None,None,None,Gold Clubmasterz,None,Brown,Teal,None,None,None,None,None,None,14.406647203311573,772
773,None,Genesis,Business Attire,None,None,Pit Visors,Lab Suit,Brown,Salmon,Vegas Cig,None,None,None,None,None,47.348648994202634,773
774,None,Genesis,None,None,Shadow Wizard Hat,Tired,Camo Hoodie,Red,Sky Blue,Snaggle Tooth,None,None,None,None,None,56.784597729313425,774
775,None,Genesis,None,None,Pink Durag,Shy,None,Purple,Green,None,None,None,None,None,None,29.160702630891773,775
776,None,Genesis,None,None,Orange Cap,Thug Life,Trendy Obg Hoodie,Sand,Sand,None,None,None,None,None,None,35.40704022347277,776
777,None,Genesis,Business Attire,None,None,White Thick Rims,None,Gray,Teal,None,Bronze Ring,None,None,None,None,43.96130409630976,777
778,None,Genesis,None,None,None,Gold Specs,Burgundy Polo,Red,Olive,None,None,None,None,None,None,23.65138402327378,778
779,None,Genesis,Business Attire,None,Big Crown,Side Eye,Green Bowtie,Sand,Green,None,None,None,None,None,None,39.18143154491175,779
780,None,Genesis,Business Attire,None,Pink Durag,Gold Clubmasterz,Black Hoodie,Blue,Olive,None,None,None,None,None,None,39.17607071986251,780
781,None,Genesis,Business Attire,None,None,Red Gambler,Green Bowtie,Gray,Sand,None,None,None,None,None,None,25.756096369658376,781
782,None,Genesis,Business Attire,None,Dragon Headband,Vegas Glasses,Gold Chain,Neon,Purple,None,None,None,None,None,None,42.61719154017999,782
783,None,Genesis,Business Attire,None,Robinhood Hat,Gold Clubmasterz,Trendy Pbt Hoodie,Red,Gray,None,None,None,None,None,None,41.7667333392229,783
784,None,Genesis,Business Attire,None,Pink Visor,Pit Visors,Kaiju Chain Goldxsilver,Blue,Salmon,None,None,None,None,None,None,42.68496450833505,784
785,None,Genesis,Business Attire,None,Neon Beanie,Kaiju Eyes,None,Purple,Green,None,None,None,None,None,None,31.24574609618898,785
786,None,Genesis,Business Attire,None,None,Pit Visors,Squat Hoodie,Brown,Olive,Snaggle Tooth,None,None,None,None,None,42.83976666258472,786
787,None,Genesis,None,None,Groovey Bucket Hat,Salty,None,Green,Sky Blue,Chainsmoker,None,None,None,None,None,49.049571083721304,787
788,None,Genesis,None,None,None,Bubbly,None,Purple,Orange,None,None,None,None,None,None,15.664182517835195,788
789,None,Genesis,None,None,None,Gold Clubmasterz,Streetwear Hoodie,Brown,Olive,Blunt,None,None,None,None,None,40.90183738995417,789
790,None,Genesis,None,None,None,Green Gambler,Brown Suit,Black,Sand,Cigarette,None,None,None,None,None,43.843044797028305,790
791,None,Genesis,Business Attire,None,None,Thug Life,Brown Jacket,Burgundy,Green City,Cigar,None,None,None,None,None,44.323032076274636,791
792,None,Genesis,Business Attire,None,None,Vegas Glasses,Lab Coat,Gray,Olive,None,None,None,None,None,None,24.73885787874179,792
793,None,Genesis,Business Attire,None,None,Pit Visors,None,Sand,Blue,Vegas Cig,None,None,None,None,None,35.89848895559827,793
794,None,Genesis,Business Attire,None,Black Durag,Bubbly,Gold Chain,Brown,Teal,None,None,None,None,None,None,40.83144500683208,794
795,None,Genesis,None,None,Psychedelic Bucket Hat,Vegas Glasses,Camo Hoodie,Burgundy,Green City,None,None,None,None,None,None,39.78903069914033,795
796,None,Genesis,Business Attire,None,None,Shy,None,Black,Green,Gold Tooth,None,None,None,None,None,36.5259178152596,796
797,None,Genesis,Business Attire,None,None,Tired,Blue Bowtie,Green,Orange,None,None,None,None,None,None,25.841000002756083,797
798,None,Genesis,Business Attire,None,None,Red Gambler,None,Brown,Olive,Blunt,None,None,None,None,None,34.43231520402144,798
799,None,Genesis,Business Attire,None,None,Black Thick Rims,None,Gray,Olive,None,None,None,None,None,None,15.098955720209858,799
800,None,Genesis,Business Attire,None,None,Thug Life,Black Hoodie,Burgundy,Orange,None,None,None,None,None,None,23.68227344040836,800
801,None,Genesis,None,None,Robinhood Hat,Concern,None,Sand,Green City,None,None,None,None,None,None,29.866980589903076,801
802,None,Genesis,Business Attire,None,None,Giddy,None,Blue,Blue,Chainsmoker,None,None,None,None,None,36.84247293637563,802
803,None,Genesis,Business Attire,None,None,Side Eye,Burgundy Polo,Black,Blue,None,None,None,None,None,None,26.812829781766673,803
804,None,Genesis,Business Attire,None,None,Side Eye,White Polo,Sand,Light Pink,None,None,None,None,None,None,27.307191282355177,804
805,None,Genesis,Business Attire,None,None,Thug Life,Trendy Pbt Hoodie,Red,Olive,Cigarette,None,None,None,None,None,41.70705846952037,805
806,None,Genesis,Business Attire,None,None,Thug Life,Gold Spike Collar,Sand,Blue,E Cig,None,None,None,None,None,42.22951086334138,806
807,None,Genesis,Business Attire,None,None,Thug Life,Black Hoodie,Black,Sky Blue,None,None,None,None,None,None,24.267250210650182,807
808,None,Genesis,Business Attire,None,None,Eye Patch,Silver Spike Collar,Burgundy,Blue,None,None,None,None,None,None,25.78160635596385,808
809,None,Genesis,None,None,Archwizard Hat,Thug Life,Camo Hoodie,Sand,Green,None,None,None,None,None,None,35.291188330634036,809
810,None,Genesis,None,None,Black Hachimaki,Angered,Black Hoodie,Brown,Pink,E Cig,None,None,None,None,None,57.09239051023768,810
811,None,Genesis,Business Attire,None,None,Side Eye,Blue Bowtie,Red,Orange,None,None,None,None,None,None,26.462548181178448,811
812,None,Genesis,None,None,None,Sad,None,Brown,Pink,None,Bronze Ring,None,None,None,None,41.97242270824551,812
813,None,Genesis,None,None,Teal Beanie,Kaiju Eyes,None,Purple,Olive,None,None,None,None,None,None,27.4315972423816,813
814,None,Genesis,Business Attire,None,White Bucket Hat,Thug Life,Green Bowtie,Gray,Teal,None,None,None,None,None,None,37.74615318579775,814
815,None,Genesis,Business Attire,None,Orange Beanie,Thug Life,Trendy Obg Hoodie,Sand,Olive,None,None,None,None,None,None,35.858934049115085,815
816,None,Genesis,None,None,None,Blue Gambler,Black Jacket,Sand,Olive,Cigar,None,None,None,None,None,40.90749220398592,816
817,None,Genesis,Rubber Ducky,None,None,White Thick Rims,Black Jacket,Gray,Blue,None,None,None,None,None,None,37.576862416988746,817
818,None,Genesis,Business Attire,None,None,Shy,None,Purple,Olive,None,None,None,None,None,None,16.356460226358678,818
819,None,Genesis,None,None,Neon Beanie,Black Clubmasterz,Burgundy Polo,Gray,Blue,None,None,None,None,None,None,37.07386944162524,819
820,None,Genesis,None,None,Orange Beanie,Salty,Silver Spike Collar,Burgundy,Green,Cigarette,None,None,None,None,None,55.80405846015467,820
821,None,Genesis,New Money Chains,None,Pink Durag,Pit Visors,Squat Hoodie,Brown,Neon,None,None,None,None,None,None,53.88610695918926,821
822,None,Genesis,Snowman on Head,None,None,Red Gambler,Kaiju Chain Gold,Gray,Purple,None,None,None,None,None,None,39.95005977056959,822
823,None,Genesis,None,None,None,None,None,Green,Blue,None,None,Rx Type 78,None,None,None,41.35620060992798,823
824,None,Genesis,Bunny Onesie,None,None,White Thick Rims,Gold Bowtie,Blue,Teal,Vegas Cig,None,None,None,None,None,59.32146076045481,824
825,None,Genesis,Business Attire,None,Yellow Crown,3D Glasses,None,Brown,Lime,None,None,None,None,None,None,31.88420331682028,825
826,None,Genesis,None,None,None,Kaiju Eyes,Brown Hoodie,Gray,Lime,None,None,None,None,None,None,24.789737120289498,826
827,None,Genesis,Business Attire,None,Robinhood Hat,Gold Clubmasterz,None,Brown,Olive,Snaggle Tooth,None,None,None,None,None,47.4617269189909,827
828,None,Genesis,Business Attire,None,None,Thug Life,Brown Hoodie,Brown,Mainstreet,None,None,None,None,None,None,26.18543173148289,828
829,None,Genesis,Business Attire,None,Pink Durag,Gold Clubmasterz,None,Burgundy,Green,None,None,None,None,None,None,30.169232989182266,829
830,None,Genesis,None,None,Pink Durag,Vegas Glasses,None,Brown,Olive,None,None,None,None,None,None,27.061304698357674,830
831,None,Genesis,Pastel Egg,None,Burgundy Trucker Hat,Thug Life,Silver Chain,Sand,Orange,None,None,None,None,None,None,49.959244508973846,831
832,None,Genesis,None,None,None,Pit Visors,None,Sand,Olive,None,None,None,None,None,None,12.615265346316537,832
833,None,Genesis,Business Attire,None,None,Giddy,None,Burgundy,Mint,Diamond Tooth,None,None,None,None,None,36.46094766392497,833
834,None,Genesis,Earmuffs,None,Pink Durag,Laser Beam,None,Green,Green,None,None,None,None,None,None,43.676557064451806,834
835,None,Genesis,Business Attire,None,None,Thug Life,Brown Jacket,Green,Green City,None,None,None,None,None,None,26.078282281409564,835
836,None,Genesis,None,None,None,Eye Patch,None,Gray,Salmon,None,None,None,None,None,None,15.531207584701507,836
837,None,Genesis,None,None,Pink Headphones,Purple Gambler,None,Burgundy,Green,Cigarette,None,None,None,None,None,47.125614589946785,837
838,None,Genesis,Business Attire,None,None,Gold Clubmasterz,Black Jacket,Purple,Neon,Snaggle Tooth,None,None,None,None,None,46.4364675272604,838
839,None,Genesis,None,None,Batsy Bucket Hat,Thug Life,Kaiju Chain Silver,Gray,Sand,Cigarette,None,None,None,None,None,54.50730354465737,839
840,None,Genesis,None,None,None,Shy,Brown Jacket,Gray,Sky Blue,None,None,None,None,None,None,23.303678231305902,840
841,None,Genesis,Business Attire,None,None,Thug Life,Kaiju Chain Gold,Burgundy,Sky Blue,Cigarette,Gold Ring,None,None,None,None,70.29820767529714,841
842,None,Genesis,Business Attire,None,None,Thug Life,None,Sand,Teal,Vegas Cig,None,None,None,None,None,34.731667858676715,842
843,None,Genesis,Business Attire,None,Black Beanie,Salty,Silver Spike Collar,Sand,Sky Blue,None,None,None,None,None,None,39.83131174767163,843
844,None,Genesis,None,None,Pink Durag,Pit Visors,None,Gray,Orange,Cigarette,None,None,None,None,None,46.83453045249468,844
845,None,Genesis,Business Attire,None,None,Black Clubmasterz,Gold Bowtie,Brown,Teal,Cigar,Bronze Ring,None,None,None,None,71.30389682855464,845
846,None,Genesis,Business Attire,None,None,Side Eye,None,Green,Olive,None,None,None,None,None,None,15.83931748688228,846
847,None,Genesis,Business Attire,None,Black Dad Cap,Happy,None,Gray,Sand,None,None,None,None,None,None,30.48851770910489,847
848,None,Genesis,Business Attire,None,Black Beanie,Gold Specs,Blue Bowtie,Brown,Olive,None,None,None,None,None,None,38.071202687939916,848
849,None,Genesis,Business Attire,None,None,None,None,Sand,Blue,None,None,Fear N Loathing,None,None,None,43.15028828756564,849
850,None,Genesis,Business Attire,None,None,Blue Gambler,None,Gray,Gray,None,None,None,None,None,None,18.06568781407268,850
851,None,Genesis,None,None,White Bucket Hat,White Thick Rims,Gold Bowtie,Green,Mint,None,None,None,None,None,None,38.44150768756265,851
852,None,Genesis,Business Attire,None,Archwizard Hat,Angered,Green Bowtie,Sand,Gray,E Cig,None,None,None,None,None,59.24772261253419,852
853,None,Genesis,Business Attire,None,Red Beanie,Concern,Lab Suit,Red,Purple,None,None,None,None,None,None,41.95041841319285,853
854,None,Genesis,None,None,None,Kaiju Eyes,Trendy Obg Hoodie,Brown,Teal,Snaggle Tooth,None,None,None,None,None,42.24657850863836,854
855,None,Genesis,Schemer Turtleneck,None,None,Pit Visors,White Polo,Black,Green,Diamond Tooth,None,None,None,None,None,57.68565444369747,855
856,None,Genesis,Business Attire,None,Trendy Bucket Hat,Gold Clubmasterz,Lab Suit,Sand,Orange,Banana,None,None,None,None,None,59.651577130626045,856
857,None,Genesis,Business Attire,None,Camo 5 Panel,Happy,Trendy Obg Hoodie,Sand,Sand,None,None,None,None,None,None,39.80312587339287,857
858,None,Genesis,None,None,None,Thug Life,Black Hoodie,Brown,Orange,None,None,None,None,None,None,21.111192960040448,858
859,None,Genesis,Business Attire,None,None,Pit Visors,Gold Chain,Sand,Orange,None,Bronze Ring,None,None,None,None,52.56350125755063,859
860,None,Genesis,Bright Ski Mask,None,None,Thug Life,None,Gray,Purple City,Cigar,None,None,None,None,None,47.01257087846267,860
861,None,Genesis,Business Attire,None,Orange Bucket Hat,Thug Life,Lab Coat,Sand,Mint,Chainsmoker,None,None,None,None,None,58.39711460878687,861
862,None,Genesis,None,None,Blue Bandana,Tired,White Polo,Sand,Olive,Blunt,None,None,None,None,None,54.419829738025314,862
863,None,Genesis,None,None,Ice Wizard Hat,Side Eye,Blue Bowtie,Gray,Green,Gold Tooth,None,None,None,None,None,56.01018556020087,863
864,None,Genesis,Business Attire,None,None,Tired,Silver Chain,Green,Salmon,None,None,None,None,None,None,27.547533906116218,864
865,None,Genesis,Black Spikes,None,Birthday Hat,Tired,None,Brown,Mint,None,None,None,None,None,None,43.00970875270147,865
866,None,Genesis,Business Attire,None,None,Happy,Blue Bowtie,Brown,Sand,Snaggle Tooth,None,None,None,None,None,43.817413525860985,866
867,None,Genesis,None,None,Green Seethrough Visor,Tired,Red Bowtie,Burgundy,Lime,Snaggle Tooth,None,None,None,None,None,56.47933132768842,867
868,None,Genesis,Business Attire,None,Psychedelic Bucket Hat,Pit Visors,Gold Bowtie,Sand,Lime,None,None,None,None,None,None,40.68733741722939,868
869,None,Genesis,Business Attire,None,Black 5 Panel,Pit Visors,Blue Bowtie,Brown,Purple,None,None,None,None,None,None,40.78893919868268,869
870,None,Genesis,Business Attire,None,None,Thug Life,Gold Bowtie,Green,Sky Blue,None,None,None,None,None,None,24.080753276460207,870
871,None,Genesis,Schemer Turtleneck,None,None,Black Thick Rims,Brown Hoodie,Brown,Neon,None,None,None,None,None,None,40.22408816506167,871
872,None,Genesis,Business Attire,None,None,Black Specs,Green Bowtie,Gray,Light Pink,None,None,None,None,None,None,26.739371758755947,872
873,None,Genesis,Snow Camo Streetwear Hoodie,None,None,3D Glasses,Trendy Obg Hoodie,Red,Blue,E Cig,None,None,None,None,None,57.22523030101739,873
874,None,Genesis,Business Attire,None,Black Dad Cap,Black Thick Rims,Silver Chain,Burgundy,Sand,Cigarette,None,None,None,None,None,59.31269813980917,874
875,None,Genesis,Business Attire,None,None,Black Thick Rims,None,Green,Olive,Blunt,None,None,None,None,None,34.977707696018484,875
876,None,Genesis,None,None,None,Vegas Glasses,None,Gray,Red,None,None,None,None,None,None,15.802374077542295,876
877,None,Genesis,None,None,White Crown,Tired,Brown Hoodie,Red,Gray,None,None,None,None,None,None,39.79764041138431,877
