,Beak,Background,Feathers,Body,Outerwear,Eyes,Headwear,Eyewear,Rarity score,Token Id
5476,Short,Gray,Red,Tranquil,None,Discerning,Mohawk (Pink),None,23.57653837443681,5476
5477,Short,Blue,White,Tranquil,None,Side-eye,Tiara,None,27.36510157648624,5477
5478,Short,Pink,Red,Crescent,None,Moon,None,None,8.584058685907141,5478
5479,Long,Pink,Purple,Crescent,Jean Jacket,Open,Witch's Hat,None,51.59717466734419,5479
5480,Small,Yellow,Green,Tranquil,None,Discerning,Mohawk (Green),None,28.288933632414913,5480
5481,Short,Green,Gray,Stark,None,Relaxed,Forest Ranger,None,24.11929116655025,5481
5482,Short,Green,Blue,Tranquil,None,Open,Dancing Flame,None,22.386824375154394,5482
5483,Short,Green,Gray,Crescent,Hoodie,Side-eye,None,None,35.55603118080375,5483
5484,Small,Blue,Red,Sage,None,Moon,Gremplin,None,30.621865309894748,5484
5485,Long,Pink,Gray,Crescent,None,Angry,Mohawk (Green),None,25.52835375056302,5485
5486,Short,Yellow,Pink,Tranquil,None,Angry,None,None,18.055473503921014,5486
5487,Small,Pink,Red,Crescent,Jean Jacket,Relaxed,Halo,None,43.438424891232955,5487
5488,Small,Purple,Blue,Crescent,None,Relaxed,Mohawk (Green),None,16.966383677301764,5488
5489,Small,Pink,Black,Crescent,None,Relaxed,Fire,None,16.556588388669386,5489
5490,Short,Blue,Purple,Stark,None,Discerning,Fire,None,24.237889047903817,5490
5491,Short,Pink,Metal,Robot,Hoodie Down,Open,Forest Ranger,None,57.90152966355174,5491
5492,Small,Green,Blue,Crescent,None,Open,Lincoln,None,12.487519741334305,5492
5493,Short,Yellow,Black,Crescent,None,None,None,Gazelles,35.8870985291569,5493
5494,Small,Green,Black,Emperor,None,Open,Headphones,None,24.248806069419928,5494
5495,Short,Yellow,Black,Professor,None,Side-eye,None,None,18.01587748403537,5495
5496,Short,Purple,Blue,Sage,None,Side-eye,None,None,19.41421609383653,5496
5497,Short,Pink,Blue,Guardian,None,None,None,Sunglasses,46.227591003148035,5497
5498,Small,Purple,Legendary Bone,Ruby Skeleton,None,Angry,Witch's Hat,None,33.01570002291445,5498
5499,Small,Yellow,Metal,Robot,None,Angry,Moon Hat,None,31.35150105002272,5499
5500,Short,Yellow,Purple,Crescent,None,Discerning,Bow,None,17.3113515970685,5500
5501,Small,Blue,Purple,Sage,None,Relaxed,None,None,18.867920761299892,5501
5502,Small,Purple,Black,Crescent,Gold Chain,Open,Halo,None,41.803062365405765,5502
5503,Long,Yellow,Pink,Brave,None,Angry,Halo,None,38.047623695940494,5503
5504,Short,Pink,Purple,Crescent,None,None,None,3D Glasses,36.21778698528516,5504
5505,Short,Purple,Black,Crescent,None,Open,Fire,None,12.674448357269041,5505
5506,Short,Purple,Pink,Crescent,None,Discerning,None,Monocle,38.306147348345675,5506
5507,Short,Yellow,Brown,Crescent,None,Side-eye,Durag,None,16.261743456287117,5507
5508,Small,Purple,Pink,Crescent,None,Open,Captain's Cap,None,15.050530100185528,5508
5509,Small,Green,Red,Crescent,None,Relaxed,Lincoln,None,13.63421058266103,5509
5510,Short,Pink,White,Crescent,None,Open,Beanie,None,13.907317087057205,5510
5511,Small,Pink,Gray,Stark,Jean Jacket,Diamond,None,None,47.381480532085085,5511
5512,Short,Purple,Black,Tabby,None,Discerning,Crescent Talisman,None,25.76556136715909,5512
5513,Small,Yellow,Purple,Crescent,None,Open,Moon Hat,None,12.11724317464197,5513
5514,Long,Pink,Red,Guardian,None,Moon,None,None,27.688710323375705,5514
5515,Short,Pink,Bone,Skeleton,None,Angry,Bucket Hat,None,32.663406164641216,5515
5516,Short,Gray,Red,Tranquil,Jean Jacket,Relaxed,Diamond,Eyepatch,81.91970920770689,5516
5517,Small,Gray,Red,Stark,None,None,Bow,Jobs Glasses,50.84614703199145,5517
5518,Long,Yellow,Black,Crescent,Jean Jacket,Side-eye,Wizard's Hat,None,55.543572639144955,5518
5519,Small,Purple,Gray,Tabby,None,Angry,Queen's Crown,None,24.572231126351387,5519
5520,Short,Pink,Red,Crescent,None,Relaxed,Moon Hat,None,13.93245282202834,5520
5521,Long,Blue,Blue,Guardian,None,Open,None,None,22.530611179905264,5521
5522,Short,Yellow,Red,Crescent,None,Side-eye,Witch's Hat,None,14.601053230612452,5522
5523,Small,Green,Brown,Stark,None,Side-eye,None,None,13.184907712816493,5523
5524,Small,Yellow,Black,Brave,Diamond Necklace,None,None,Black-rimmed Glasses,75.09832843684417,5524
5525,Small,Gray,Black,Tabby,None,Relaxed,Karate Band,None,25.273180690779707,5525
5526,Small,Pink,Red,Stark,None,Heart,Mohawk (Green),None,25.83036825007839,5526
5527,Short,Yellow,Gray,Crescent,None,Side-eye,Moon Hat,None,16.09996028550043,5527
5528,Long,Gray,Black,Stark,None,Discerning,Fire,None,33.32454616659764,5528
5529,Long,Green,Red,Brave,None,None,None,Rose-Colored Glasses,52.30175266493687,5529
5530,Small,Blue,Red,Tranquil,None,Diamond,None,None,17.42653274789161,5530
5531,Short,Yellow,Brown,Crescent,None,Open,Durag,None,12.146014562715337,5531
5532,Small,Gray,Black,Brave,None,None,None,Sunglasses,45.87893566458447,5532
5533,Small,Green,White,Tabby,Gold Chain,Side-eye,Backwards Hat,None,54.943567883968946,5533
5534,Small,Gray,White,Crescent,None,Angry,Lincoln,None,16.980745460375886,5534
5535,Small,Pink,Blue,Crescent,None,Rainbow,Rubber Duck,None,21.391320359342906,5535
5536,Short,Gray,Blue,Brave,None,Open,Halo,None,23.364549170902585,5536
5537,Small,Green,Black,Guardian,None,None,Space Helmet,Rose-Colored Glasses,55.08729969177848,5537
5538,Long,Blue,Purple,Tranquil,Bomber Jacket,Adorable,None,None,57.98421821948486,5538
5539,Small,Green,Brown,Crescent,None,None,Forest Ranger,Jobs Glasses,44.229328899833384,5539
5540,Short,Blue,Purple,Guardian,None,Open,Crescent Talisman,None,23.23151689282773,5540
5541,Long,Pink,Brown,Tranquil,None,Side-eye,Headband,Eyepatch,63.066225012213465,5541
5542,Short,Pink,Brown,Crescent,None,Open,Beanie,None,11.923088196011564,5542
5543,Small,Pink,Blue,Crescent,None,Open,Crescent Talisman,None,13.321478222107874,5543
5544,Short,Green,White,Crescent,None,Adorable,Beanie,None,20.478228806956544,5544
5545,Small,Gray,Blue,Emperor,None,None,Grail,Black-rimmed Glasses,57.46310893615806,5545
5546,Short,Green,Red,Stark,None,Relaxed,Halo,None,21.613963429877938,5546
5547,Short,Gray,Brown,Guardian,None,Relaxed,None,None,15.916694286826324,5547
5548,Short,Gray,Red,Tabby,None,None,None,3D Glasses,42.01515759766952,5548
5549,Short,Purple,Purple,Crescent,None,Relaxed,Captain's Cap,None,16.998650511316633,5549
5550,Long,Yellow,White,Brave,None,Relaxed,Skully,None,36.5846903083136,5550
5551,Short,Blue,Blue,Stark,None,Relaxed,Karate Band,None,24.784258442990247,5551
5552,Short,Green,Brown,Crescent,None,Open,None,None,1.6930681513997983,5552
5553,Small,Yellow,Purple,Stark,None,Open,Forest Ranger,None,20.575174534939077,5553
5554,Small,Purple,Pink,Sage,None,None,None,Black-rimmed Glasses,49.847041850694325,5554
5555,Short,Green,White,Crescent,None,Moon,Beanie,None,21.276223683795518,5555
5556,Short,Pink,Black,Professor,None,Angry,None,None,17.681609456647863,5556
5557,Short,Yellow,Brown,Crescent,None,Discerning,Headphones,None,15.895103623768748,5557
5558,Small,Green,Bone,Skeleton,None,Adorable,Lincoln,None,35.007049220239175,5558
5559,Small,Gray,White,Crescent,None,Relaxed,Mohawk (Pink),None,17.620614031085,5559
5560,Small,Purple,Brown,Stark,None,Adorable,Mohawk (Green),None,26.347950078277254,5560
5561,Short,Green,Brown,Crescent,None,Discerning,Skully,None,14.98932328300932,5561
5562,Short,Blue,Red,Crescent,None,Fire,Beanie,None,18.195700167261442,5562
5563,Small,Gray,Gray,Crescent,None,Open,Witch's Hat,None,12.487489899078732,5563
5564,Small,Pink,Red,Sage,Punk Jacket,Relaxed,None,None,45.22122568653487,5564
5565,Small,Purple,Gray,Tabby,None,Side-eye,None,None,15.233770558071122,5565
5566,Short,Purple,White,Crescent,None,None,Fire,Aviators,46.29248127364877,5566
5567,Small,Purple,Red,Tranquil,None,Open,Tiny Crown,None,19.468110990772765,5567
5568,Short,Purple,Metal,Robot,Punk Jacket,None,Rubber Duck,Visor,90.81449616890588,5568
5569,Short,Yellow,Black,Crescent,None,Relaxed,Durag,None,17.289776024572312,5569
5570,Long,Yellow,Purple,Sage,None,Angry,None,None,27.721012028716217,5570
5571,Small,Pink,Bone,Skeleton,None,None,Dancing Flame,Rose-Colored Glasses,61.66096630018208,5571
5572,Small,Pink,Black,Crescent,None,Open,Bucket Hat,None,13.256745394477495,5572
5573,Short,Blue,Gray,Stark,None,Open,Queen's Crown,None,20.348669324419483,5573
5574,Short,Yellow,White,Professor,None,Side-eye,None,None,18.803096619452134,5574
5575,Long,Gray,Bone,Skeleton,None,Relaxed,Grail,Eyepatch,70.6065592074763,5575
5576,Small,Green,Brown,Tabby,None,Open,None,None,10.039630872333026,5576
5577,Small,Green,Gray,Crescent,None,Fire,Beanie,None,19.788131915980102,5577
5578,Long,Gray,Brown,Tabby,None,Angry,Pirate's Hat,Eyepatch,62.00596658874778,5578
5579,Small,Yellow,White,Emperor,None,Discerning,None,None,19.259673672880194,5579
5580,Short,Pink,Black,Tranquil,None,Angry,None,None,16.103615342360207,5580
5581,Small,Blue,Green,Crescent,Jean Jacket,Discerning,Wizard's Hat,None,48.49195722023122,5581
5582,Short,Purple,Brown,Tranquil,None,Open,Space Helmet,None,20.89512391927284,5582
5583,Short,Gray,Red,Stark,None,None,Cowboy Hat,Sunglasses,50.709596290458606,5583
5584,Small,Pink,Gray,Crescent,Hoodie,Discerning,None,None,35.63516281516323,5584
5585,Small,Gray,Blue,Tabby,None,Relaxed,Flower,None,25.880683927867683,5585
5586,Small,Yellow,Purple,Crescent,None,Discerning,Space Helmet,None,16.524210108916996,5586
5587,Small,Purple,Blue,Crescent,None,Open,Bucket Hat,None,13.231620810846284,5587
5588,Short,Yellow,Black,Professor,None,Angry,None,None,17.462329893029818,5588
5589,Long,Yellow,White,Professor,None,Angry,None,None,27.368707734976972,5589
5590,Small,Green,Blue,Crescent,None,Open,Queen's Crown,None,12.692437523154862,5590
5591,Short,Yellow,Blue,Stark,None,Relaxed,Karate Band,None,24.665651218572552,5591
5592,Short,Yellow,Red,Tranquil,None,None,None,3D Glasses,42.57226965955879,5592
5593,Long,Purple,Red,Tranquil,Hoodie Down,Adorable,None,None,54.70634408616498,5593
5594,Long,Pink,Brown,Crescent,None,Moon,Bandana,None,29.101332352712873,5594
5595,Short,Green,Blue,Professor,None,None,Flower,Black-rimmed Glasses,56.79819451007494,5595
5596,Short,Purple,Gray,Crescent,None,Discerning,None,None,6.714755347341304,5596
5597,Long,Yellow,White,Crescent,None,Open,Bucket Hat,None,23.181160943700036,5597
5598,Short,Green,Black,Stark,None,Open,Skully,None,19.856260605044074,5598
5599,Short,Blue,Blue,Tabby,None,Diamond,Flower,None,30.143692557716488,5599
5600,Small,Yellow,Green,Tranquil,None,Discerning,Headphones,None,28.375193856429526,5600
5601,Short,Green,White,Crescent,None,Angry,None,None,7.239571098078165,5601
5602,Small,Purple,Legendary Crescent,Golden,None,Angry,Queen's Crown,None,32.96897254732475,5602
5603,Small,Gray,Brown,Brave,Diamond Necklace,Open,None,None,41.16324519439552,5603
5604,Short,Gray,Red,Stark,None,Open,Cowboy Hat,None,17.99429077264646,5604
5605,Long,Pink,Black,Stark,None,Open,Crescent Talisman,None,30.143511365896725,5605
5606,Short,Purple,Purple,Stark,None,Open,Aviator's Cap,None,20.629051447019428,5606
5607,Long,Blue,Black,Tranquil,Jean Jacket,Angry,Dancing Flame,None,64.49303412322489,5607
5608,Short,Yellow,Brown,Crescent,None,Side-eye,None,None,6.078480003992151,5608
5609,Small,Blue,Legendary Emperor,Golden,None,Angry,None,None,23.16701630053441,5609
5610,Long,Blue,Gray,Brave,None,Side-eye,Karate Band,None,36.0958475073681,5610
5611,Short,Pink,Purple,Crescent,Hoodie,Side-eye,None,None,36.41505313038578,5611
5612,Short,Blue,Brown,Professor,None,Relaxed,Skully,None,26.12144882796383,5612
5613,Short,Yellow,Purple,Crescent,None,Side-eye,Skully,None,16.563674553699315,5613
5614,Small,Gray,White,Professor,Punk Jacket,Open,None,None,43.31264377371963,5614
5615,Short,Yellow,Blue,Emperor,None,Adorable,Skully,None,31.32627652753718,5615
5616,Small,Gray,Brown,Crescent,None,Open,Moon Hat,Monocle,39.9916583910157,5616
5617,Short,Green,Purple,Tabby,None,Discerning,Fire,Monocle,53.80420874109318,5617
5618,Small,Blue,Gray,Tranquil,None,Diamond,Raincloud,None,29.360161199113293,5618
5619,Short,Green,White,Brave,None,Rainbow,None,None,21.69320471063559,5619
5620,Short,Pink,Black,Stark,None,Angry,Aviator's Cap,None,24.428388599130706,5620
5621,Short,Blue,Purple,Crescent,None,Relaxed,Captain's Cap,Monocle,46.0551970969232,5621
5622,Small,Green,Red,Crescent,None,Relaxed,Bandana,None,13.889466330748146,5622
5623,Small,Green,Gray,Guardian,None,Angry,Space Helmet,None,25.488841494148467,5623
5624,Short,Green,Blue,Tabby,None,Open,None,None,11.621244103131337,5624
5625,Short,Gray,Blue,Crescent,Hoodie,Open,None,None,32.31394737378744,5625
5626,Long,Yellow,Pink,Tabby,None,Side-eye,Forest Ranger,None,37.25322744703277,5626
5627,Short,Pink,Brown,Crescent,None,Open,Queen's Crown,None,12.074121157228099,5627
5628,Short,Green,Brown,Crescent,None,Side-eye,Wizard's Hat,None,15.772891663113162,5628
5629,Short,Green,Gray,Emperor,None,Moon,Headphones,None,31.90858651255246,5629
5630,Small,Pink,Brown,Tabby,None,Heart,Skully,None,27.70668188683806,5630
5631,Small,Green,Blue,Stark,None,None,Tiara,Jobs Glasses,53.103291537245475,5631
5632,Small,Green,White,Professor,None,Relaxed,None,None,18.12737696938356,5632
5633,Short,Green,Blue,Brave,None,Discerning,None,None,17.199937294492017,5633
5634,Short,Purple,Blue,Professor,None,Angry,None,None,17.656453952003247,5634
5635,Small,Purple,Purple,Guardian,None,None,None,Aviators,45.72079569565155,5635
5636,Small,Green,Black,Stark,None,Open,Headphones,None,20.255259305897468,5636
5637,Small,Yellow,Black,Stark,None,Side-eye,Karate Band,None,24.450020970780002,5637
5638,Short,Blue,Gray,Guardian,None,Relaxed,Headband,None,26.513226907714373,5638
5639,Long,Yellow,Black,Crescent,None,Angry,None,None,15.841379851655471,5639
5640,Short,Gray,Purple,Emperor,None,Side-eye,None,None,18.839086106632976,5640
5641,Small,Yellow,Red,Guardian,None,Open,None,None,10.255312892043777,5641
5642,Short,Yellow,Red,Crescent,Jean Jacket,Open,Moon Hat,None,38.9526628201193,5642
5643,Long,Pink,White,Brave,None,Open,Tiara,None,33.52590306248931,5643
5644,Small,Purple,Blue,Crescent,None,Open,None,Monocle,32.1023208892492,5644
5645,Short,Green,Red,Stark,None,Relaxed,Moon Hat,Monocle,50.0410631064401,5645
5646,Short,Purple,Black,Tabby,None,Open,Karate Band,None,21.58881871129563,5646
5647,Small,Blue,Black,Crescent,None,Side-eye,Bucket Hat,None,17.2718724099274,5647
5648,Long,Gray,White,Tabby,Hoodie Down,Side-eye,Raincloud,None,64.3133232552428,5648
5649,Small,Yellow,Green,Stark,None,Discerning,Skully,None,26.18978423064611,5649
5650,Short,Purple,Red,Crescent,None,Discerning,Lincoln,Monocle,43.16904065206483,5650
5651,Small,Pink,Red,Crescent,None,None,None,Aviators,33.32072214681901,5651
5652,Long,Green,Pink,Tranquil,None,Open,Mohawk (Green),None,33.24554538165344,5652
5653,Short,Purple,Red,Guardian,None,Open,Bandana,None,20.48178141078601,5653
5654,Short,Purple,Blue,Crescent,Punk Jacket,Open,Halo,None,42.01148817825032,5654
5655,Small,Purple,Red,Crescent,None,Relaxed,Mohawk (Pink),None,14.205793724862522,5655
5656,Long,Blue,Purple,Stark,None,Relaxed,None,Monocle,52.87693298911922,5656
5657,Short,Purple,Gray,Guardian,None,Discerning,Tiara,None,26.721730006296685,5657
5658,Small,Green,Blue,Crescent,None,Open,Beanie,Big Tech,41.562353158097615,5658
5659,Short,Yellow,Red,Professor,None,None,Bandana,Gazelles,53.915689170407674,5659
5660,Short,Yellow,Green,Tabby,None,Discerning,None,Monocle,47.029190973284166,5660
5661,Short,Gray,Brown,Tranquil,None,Side-eye,Tiara,None,25.283928397583814,5661
5662,Small,Yellow,Red,Brave,None,Discerning,None,None,14.432157999900278,5662
5663,Small,Pink,Black,Brave,None,Side-eye,Halo,None,27.293299836929734,5663
5664,Short,Gray,Black,Tabby,None,Open,Crescent Talisman,None,21.79729557052991,5664
5665,Small,Green,Gray,Tranquil,None,Angry,Mohawk (Green),None,24.845406295039968,5665
5666,Short,Gray,Pink,Professor,None,Discerning,None,None,20.03605127692939,5666
5667,Small,Purple,Brown,Crescent,Jean Jacket,None,Halo,Black-rimmed Glasses,73.5351242239212,5667
5668,Small,Purple,Purple,Tranquil,None,Discerning,Headphones,None,25.999267062633603,5668
5669,Short,Green,Red,Tranquil,Punk Jacket,Side-eye,None,None,42.35650749659887,5669
5670,Short,Purple,Purple,Brave,None,Side-eye,None,None,17.47670928890008,5670
5671,Short,Yellow,Black,Crescent,None,Discerning,Lincoln,None,16.790117570159588,5671
5672,Long,Blue,Purple,Tabby,None,Open,Fire,None,30.38436362239778,5672
5673,Short,Gray,Brown,Crescent,None,None,Captain's Cap,Gazelles,44.62114077143362,5673
5674,Small,Green,Blue,Crescent,None,Open,Raincloud,None,12.516310898761992,5674
5675,Small,Purple,Purple,Tranquil,None,Open,Chromie,None,22.4947104999469,5675
5676,Long,Green,Pink,Crescent,None,Side-eye,Wizard's Hat,None,28.260130612879937,5676
5677,Short,Gray,Brown,Crescent,Hoodie,Side-eye,None,None,35.08516783875876,5677
5678,Small,Green,Gray,Tabby,None,Discerning,Fire,None,24.21276337274841,5678
5679,Small,Green,Gray,Tabby,None,Angry,Queen's Crown,None,24.255906971861673,5679
5680,Small,Gray,White,Crescent,Hoodie,Open,None,None,32.71659142379718,5680
5681,Small,Blue,Purple,Tabby,None,Open,None,None,11.560175692978618,5681
5682,Small,Blue,Brown,Crescent,None,Side-eye,Space Helmet,None,15.683106511232115,5682
5683,Long,Yellow,Red,Tabby,None,Relaxed,Queen's Crown,None,32.04857517845704,5683
5684,Short,Yellow,Gray,Tranquil,None,Discerning,None,None,15.830404581924052,5684
5685,Short,Green,Purple,Crescent,None,Open,Pirate's Hat,None,12.832575381107974,5685
5686,Small,Blue,Red,Brave,None,Relaxed,None,None,14.554400518525767,5686
5687,Small,Green,Red,Stark,None,Open,Moon Hat,None,16.87277269010542,5687
5688,Small,Yellow,Red,Crescent,Hoodie,Relaxed,None,None,33.20179102871355,5688
5689,Small,Green,White,Brave,Hoodie Down,None,None,Gazelles,75.19532414330999,5689
5690,Small,Blue,White,Crescent,None,Discerning,Skully,None,17.124559955292373,5690
5691,Small,Pink,Brown,Crescent,None,Discerning,Beanie,None,15.629096216091801,5691
5692,Small,Gray,Black,Guardian,None,Open,None,None,12.929699422414151,5692
5693,Small,Blue,Brown,Tabby,None,Relaxed,Headphones,None,24.36375462904355,5693
5694,Small,Purple,Gray,Crescent,Hoodie,Open,None,None,31.519649261043543,5694
5695,Short,Gray,Pink,Crescent,None,Angry,Moon Hat,None,18.174058806415687,5695
5696,Small,Green,White,Guardian,None,None,None,Gazelles,46.15208675024383,5696
5697,Short,Yellow,Blue,Guardian,None,Adorable,None,None,20.352424683336668,5697
5698,Short,Gray,Gray,Crescent,None,Side-eye,Backwards Hat,None,16.649996612878816,5698
5699,Small,Purple,Brown,Stark,None,None,Skully,Aviators,51.56855281625058,5699
5700,Short,Purple,Blue,Crescent,None,Open,Beanie,None,13.09495503439222,5700
5701,Short,Yellow,Blue,Crescent,None,Relaxed,Headband,None,16.99144247792933,5701
5702,Small,Blue,Brown,Tranquil,None,Discerning,Headphones,None,24.938863771486126,5702
5703,Small,Purple,Legendary Sage,Golden,None,Angry,None,Eyepatch,51.8455847042454,5703
5704,Small,Gray,Gray,Guardian,None,Adorable,Bow,None,29.827464382034513,5704
5705,Small,Blue,Purple,Tranquil,None,Open,Headband,Big Tech,50.8965507777509,5705
5706,Short,Purple,Blue,Crescent,None,Open,Witch's Hat,None,13.332214060581094,5706
5707,Long,Pink,Red,Crescent,Hero's Tunic,Open,Hero's Cap,None,49.49092793851371,5707
5708,Small,Yellow,Brown,Professor,None,Angry,Karate Band,None,25.826739068645466,5708
5709,Short,Gray,Gray,Tabby,None,Open,Tiny Crown,None,21.319234618435583,5709
5710,Short,Yellow,Pink,Tranquil,None,Open,None,None,14.493345054025555,5710
5711,Short,Blue,Blue,Crescent,None,Moon,Queen's Crown,None,21.175589459215807,5711
5712,Short,Yellow,Gray,Guardian,Hoodie Down,None,None,Aviators,74.35080093731665,5712
5713,Small,Blue,Gray,Crescent,None,Side-eye,Moon Hat,None,15.98141560988742,5713
5714,Small,Yellow,Black,Crescent,None,Open,Fire,None,12.390484140217618,5714
5715,None,Jade Green,Legendary Professor,Jade,None,None,None,None,44.4640942877704,5715
5716,Long,Purple,Red,Guardian,Gold Chain,Discerning,Dancing Flame,None,62.8038237923101,5716
5717,Short,Gray,Red,Professor,None,Relaxed,None,None,15.215764135490959,5717
5718,Small,Green,White,Guardian,None,Side-eye,None,None,17.541485259822217,5718
5719,Long,Gray,Brown,Tranquil,None,None,Rubber Duck,3D Glasses,63.47234834052108,5719
5720,Long,Pink,Pink,Stark,None,Open,Tiara,None,32.303784186329096,5720
5721,Short,Purple,Brown,Tranquil,None,Angry,Gremplin,None,25.165356765871174,5721
5722,Small,Pink,Gray,Crescent,None,Open,Witch's Hat,None,12.685170164390211,5722
5723,Small,Gray,Red,Stark,None,Open,Mohawk (Pink),None,17.84693409540331,5723
5724,Short,Blue,Red,Professor,None,Relaxed,Skully,None,24.665673866024047,5724
5725,Short,Green,Blue,Tabby,Bomber Jacket,Open,Forest Ranger,None,51.15525165578545,5725
5726,Short,Gray,Red,Stark,None,Angry,None,None,11.703899236561645,5726
5727,Long,Green,Black,Brave,None,Side-eye,Raincloud,None,36.05991158601909,5727
5728,Short,Yellow,Red,Crescent,None,Discerning,Skully,None,13.803082442387984,5728
5729,Short,Blue,Purple,Emperor,None,Angry,Karate Band,None,28.181064054666443,5729
5730,Small,Blue,Red,Crescent,None,None,Mohawk (Pink),Visor,43.19063023923701,5730
5731,Short,Yellow,Metal,Robot,None,Angry,Raincloud,None,32.04519404853083,5731
5732,Long,Yellow,Red,Crescent,Diamond Necklace,Discerning,Halo,None,52.58205752789031,5732
5733,Short,Purple,Brown,Brave,None,Discerning,None,None,16.171927735983708,5733
5734,Long,Green,Pink,Crescent,None,Open,Tiara,None,24.202075353088507,5734
5735,Small,Green,Purple,Professor,None,Side-eye,None,None,17.44442880022071,5735
5736,Small,Gray,Black,Crescent,None,Open,Headband,None,12.681657824877652,5736
5737,Short,Green,Brown,Crescent,None,Heart,Lincoln,None,19.20581007165017,5737
5738,Small,Pink,Bone,Skeleton,None,Relaxed,Diamond,Eyepatch,61.7940701129867,5738
5739,Small,Gray,Red,Tabby,Hoodie Down,Open,Forest Ranger,None,47.7910561828303,5739
5740,Long,Purple,Green,Tabby,None,Angry,Tiara,None,36.85068405143211,5740
5741,Short,Blue,Red,Professor,Jean Jacket,Open,Bandana,None,50.4939559861217,5741
5742,Small,Yellow,Gray,Tabby,Gold Chain,Discerning,Fire,None,53.49862654080377,5742
5743,Short,Pink,Pink,Crescent,None,Angry,Lincoln,None,18.7995181403554,5743
5744,Small,Yellow,Black,Crescent,None,Open,Durag,None,13.105777871094016,5744
5745,Long,Purple,Blue,Crescent,None,Open,Fire,None,21.94110682422594,5745
5746,Small,Purple,Pink,Crescent,None,Relaxed,Forest Ranger,None,19.19144181363536,5746
5747,Small,Gray,White,Professor,None,Angry,None,None,18.033934238248406,5747
5748,Small,Purple,Blue,Tabby,None,Relaxed,Headphones,None,25.636225136268127,5748
5749,Short,Pink,Red,Stark,None,Relaxed,None,None,12.286218926248345,5749
5750,Small,Green,Red,Brave,None,Relaxed,None,None,14.16618942559031,5750
5751,Small,Blue,Red,Brave,Bomber Jacket,None,None,3D Glasses,72.93834534180166,5751
5752,Short,Green,Gray,Crescent,None,None,Skully,Aviators,44.63913389616919,5752
5753,Long,Green,Black,Tabby,None,Open,Headband,None,30.33045758928168,5753
5754,Short,Blue,Blue,Sage,None,None,Captain's Cap,Rose-Colored Glasses,58.005819670439905,5754
5755,Short,Blue,Green,Crescent,Punk Jacket,Discerning,Halo,None,48.2367625998928,5755
5756,Short,Yellow,Gray,Crescent,None,Open,Bucket Hat,None,12.839742433745938,5756
5757,Short,Gray,Purple,Emperor,None,Angry,None,None,18.285528809360216,5757
5758,Small,Pink,Black,Tabby,None,None,Backwards Hat,Sunglasses,54.228291044908225,5758
5759,Small,Purple,White,Crescent,None,Side-eye,Fire,None,17.34022615340777,5759
5760,Long,Green,Green,Crescent,None,Open,Backwards Hat,None,24.155338527333388,5760
5761,Short,Gray,Metal,Robot,Hoodie Down,Angry,Bucket Hat,None,61.276400941388665,5761
5762,Small,Gray,Brown,Tranquil,None,Open,Mohawk (Green),None,20.812394004466608,5762
5763,Small,Gray,Gray,Crescent,None,Open,Bucket Hat,None,12.624100314909642,5763
5764,Short,Yellow,Gray,Stark,None,Angry,Fire,None,23.368030960025273,5764
5765,Short,Pink,Green,Crescent,None,Discerning,Space Helmet,None,19.403417721638895,5765
5766,Small,Pink,Gray,Tranquil,None,None,Mohawk (Pink),Sunglasses,54.52661776505675,5766
5767,Long,Green,Red,Stark,None,None,Halo,Sunglasses,59.5008124841327,5767
5768,Small,Yellow,Black,Crescent,Hero's Tunic,Discerning,Hero's Cap,None,46.51141502979459,5768
5769,Long,Yellow,Gray,Brave,None,None,None,Visor,54.92194880465875,5769
5770,Short,Yellow,Gray,Stark,None,Side-eye,Aviator's Cap,None,24.32772919872094,5770
5771,Short,Purple,Brown,Tabby,None,Angry,Queen's Crown,None,24.047410705837834,5771
5772,Small,Green,Metal,Robot,Punk Jacket,Open,Skully,None,56.45311011621872,5772
5773,Small,Purple,Purple,Crescent,Diamond Necklace,Angry,Forest Ranger,None,45.76753110106879,5773
5774,Long,Blue,Brown,Tranquil,None,Adorable,Mohawk (Green),None,37.32517872660104,5774
5775,Small,Purple,Blue,Crescent,None,Discerning,Skully,None,16.412835728678417,5775
5776,Small,Gray,White,Crescent,Gold Chain,Angry,Karate Band,None,46.10898595930525,5776
5777,Small,Gray,Gray,Crescent,Hoodie,Relaxed,None,None,35.44107074271592,5777
5778,Small,Purple,Brown,Crescent,None,Relaxed,None,None,5.719092780778358,5778
5779,Small,Purple,Metal,Robot,Hoodie Down,Open,Fire,None,56.85568443203488,5779
5780,Small,Green,Purple,Stark,None,Relaxed,None,None,14.1482775583682,5780
5781,Short,Blue,Brown,Crescent,None,Discerning,Beanie,None,15.765664573373012,5781
5782,Short,Yellow,Red,Crescent,Hoodie Down,None,Lincoln,3D Glasses,71.90702975669483,5782
5783,Short,Green,Purple,Professor,None,Relaxed,Rubber Duck,None,27.818077484695262,5783
5784,Long,Pink,White,Stark,None,Discerning,Space Helmet,None,34.5646132298093,5784
5785,Small,Green,Gray,Professor,None,None,None,Jobs Glasses,45.62730335083198,5785
5786,Small,Blue,Black,Stark,None,Fire,Moon Hat,Monocle,56.7262946359504,5786
5787,Short,Yellow,Blue,Crescent,None,Discerning,Bucket Hat,None,17.365232460817523,5787
5788,Small,Gray,Pink,Crescent,Hoodie,Relaxed,None,None,38.047009347025735,5788
