,Eyes,Mouth,Clothes,Fur,Background,Earring,Hat,Rarity score,Token Id
8155,Eyepatch,Dumbfounded,Leather Jacket,Tan,Orange,None,Horns,48.585681334489415,8155
8156,Heart,Bored Unshaven Cigarette,Work Vest,Dmt,Aquamarine,None,Sushi Chef Headband,51.85816592258151,8156
8157,Bloodshot,Rage,Puffy Vest,Noise,New Punk Blue,None,Bayc Hat Red,50.8448191389195,8157
8158,Bloodshot,Tongue Out,Black Suit,Dark Brown,New Punk Blue,None,Army Hat,43.59621558310176,8158
8159,3d,Bored,None,Tan,Aquamarine,None,None,12.451812550308414,8159
8160,Heart,Bored Dagger,Smoking Jacket,Dark Brown,Yellow,Gold Stud,None,75.84831311260119,8160
8161,3d,Phoneme  ooo,Bone Necklace,Pink,Purple,Silver Stud,Baby's Bonnet,90.4736175905347,8161
8162,Sunglasses,Small Grin,Lab Coat,Black,Orange,Gold Hoop,Bayc Flipped Brim,88.9569196311655,8162
8163,Hypnotized,Bored Unshaven,Work Vest,Brown,Purple,None,Army Hat,37.490087678981716,8163
8164,Coins,Bored Unshaven,Biker Vest,Tan,Gray,None,Commie Hat,40.917588886168524,8164
8165,Bloodshot,Small Grin,None,Noise,Gray,None,Fez,38.832706475428715,8165
8166,X Eyes,Bored Unshaven,Prison Jumpsuit,Cheetah,Purple,None,Bowler,43.46716740266134,8166
8167,Wide Eyed,Rage,Service,Brown,Purple,Silver Hoop,None,70.93000814894204,8167
8168,Sleepy,Phoneme Vuh,Black T,Noise,Army Green,None,Spinner Hat,49.86370954328066,8168
8169,Angry,Grin,Black Holes T,Black,Yellow,Silver Hoop,Irish Boho,82.46391183660573,8169
8170,Sunglasses,Phoneme Vuh,None,Pink,Aquamarine,None,Halo,39.05217875460845,8170
8171,Blindfold,Jovial,Black Holes T,Cream,Purple,Gold Hoop,None,79.61765160202806,8171
8172,Bored,Bored Pizza,None,Black,Blue,Silver Stud,Army Hat,67.81902065471905,8172
8173,Sleepy,Phoneme Vuh,Bayc T Red,Black,Yellow,Cross,Baby's Bonnet,88.44056810933104,8173
8174,X Eyes,Bored,Tanktop,Zombie,Gray,None,Cowboy Hat,39.671835956794055,8174
8175,3d,Bored Cigarette,Sleeveless Logo T,Dark Brown,Yellow,Gold Stud,Girl's Hair Pink,85.36190043603663,8175
8176,Bored,Bored,Sailor Shirt,Dark Brown,Gray,Silver Stud,None,50.82428483535041,8176
8177,Eyepatch,Bored Unshaven,Leather Punk Jacket,Brown,Army Green,None,S&m Hat,37.677305986446655,8177
8178,Bored,Bored Unshaven,None,Death Bot,Blue,None,Bayc Hat Red,26.045777967684614,8178
8179,Bored,Bored,Black T,Dark Brown,Blue,None,Beanie,20.84955882502671,8179
8180,Sad,Small Grin,Lab Coat,Dark Brown,Orange,None,Bowler,44.332063271234695,8180
8181,Bloodshot,Bored Kazoo,Bayc T Black,Cream,Yellow,None,Army Hat,47.59810480945335,8181
8182,Blindfold,Bored,Navy Striped Tee,Dmt,Aquamarine,Gold Hoop,Bandana Blue,82.89639010984895,8182
8183,Blue Beams,Bored,Cowboy Shirt,Tan,Orange,None,None,26.639675241091854,8183
8184,Bored,Bored Cigarette,Bandolier,Brown,Yellow,None,None,20.82378017498485,8184
8185,Zombie,Bored Unshaven Bubblegum,Guayabera,Brown,Yellow,Diamond Stud,Prussian Helmet,91.2352671661018,8185
8186,Sunglasses,Bored,Bayc T Black,Brown,Aquamarine,None,Beanie,30.138166177399572,8186
8187,Wide Eyed,Phoneme  ooo,Black Holes T,Dmt,New Punk Blue,None,King's Crown,52.85865565889743,8187
8188,Hypnotized,Bored Unshaven Cigarette,Bandolier,Brown,Blue,None,Halo,44.95818869739814,8188
8189,Bored,Phoneme  ooo,Hip Hop,Gray,Purple,None,None,29.57662100417205,8189
8190,Bored,Phoneme Wah,Navy Striped Tee,Black,Orange,None,Short Mohawk,36.73490116483311,8190
8191,Zombie,Bored Pipe,Work Vest,White,Aquamarine,None,Commie Hat,52.45847009232708,8191
8192,Zombie,Bored,Guayabera,Cheetah,Gray,None,Stuntman Helmet,39.87192293015795,8192
8193,Closed,Small Grin,Puffy Vest,Dark Brown,Gray,None,Halo,43.03466782744817,8193
8194,Wide Eyed,Phoneme L,Admirals Coat,Blue,Purple,Gold Stud,Vietnam Era Helmet,93.25540537417069,8194
8195,Bored,Bored Cigarette,Work Vest,Pink,Orange,Silver Hoop,Horns,78.8430636420798,8195
8196,Angry,Bored Pipe,Puffy Vest,Cheetah,Purple,Silver Hoop,Beanie,89.05372287544472,8196
8197,Wide Eyed,Phoneme  ooo,Biker Vest,Black,Army Green,Gold Hoop,Fez,86.34288932070348,8197
8198,Sleepy,Phoneme Wah,Cowboy Shirt,Golden Brown,New Punk Blue,None,S&m Hat,48.049983881492544,8198
8199,Bored,Phoneme L,Tanktop,Tan,Purple,None,Vietnam Era Helmet,41.25967469191677,8199
8200,Heart,Phoneme Vuh,Navy Striped Tee,Gray,Army Green,None,None,36.57355253416743,8200
8201,3d,Bored Unshaven,Blue Dress,Golden Brown,Yellow,None,None,27.575580848181673,8201
8202,Angry,Grin,Black T,Dark Brown,Army Green,None,None,28.35015267230185,8202
8203,Holographic,Grin,Black Holes T,Golden Brown,Army Green,Silver Hoop,Girl's Hair Short,87.9306602800747,8203
8204,Sad,Bored Unshaven,Lab Coat,Gray,Yellow,None,Seaman's Hat,40.51737879321398,8204
8205,Scumbag,Bored,None,White,New Punk Blue,None,Sushi Chef Headband,29.144115617962836,8205
8206,Sleepy,Bored Unshaven,Stunt Jacket,Robot,Yellow,None,None,28.64709840529871,8206
8207,Heart,Jovial,Bone Tee,Black,Gray,None,Short Mohawk,45.732757291658636,8207
8208,Laser Eyes,Bored,Biker Vest,Cream,Gray,None,Girl's Hair Pink,40.13009223565485,8208
8209,Crazy,Bored Unshaven Cigar,Service,Black,New Punk Blue,Silver Stud,None,74.62829816503766,8209
8210,Closed,Phoneme  ooo,None,Gray,Blue,None,Girl's Hair Short,38.61966368455224,8210
8211,Closed,Bored Kazoo,Kings Robe,Golden Brown,Gray,Silver Hoop,Commie Hat,88.8084370852624,8211
8212,Heart,Small Grin,Sailor Shirt,Brown,New Punk Blue,None,Army Hat,44.38370384291604,8212
8213,Coins,Bored Unshaven,Striped Tee,Cream,Aquamarine,None,None,26.6073786568391,8213
8214,X Eyes,Bored Cigarette,Vietnam Jacket,White,Army Green,None,Fisherman's Hat,48.79869313825924,8214
8215,Hypnotized,Bored,Black T,Dark Brown,Aquamarine,Silver Hoop,Sushi Chef Headband,72.49844802427369,8215
8216,Sunglasses,Bored,Black T,Dark Brown,Aquamarine,None,Party Hat 2,32.52640832563065,8216
8217,Scumbag,Grin,Bandolier,Tan,Aquamarine,None,Fisherman's Hat,47.611047068691676,8217
8218,Bored,Bored,Hawaiian,Dark Brown,Army Green,None,S&m Hat,23.386368087202023,8218
8219,Sleepy,Grin Diamond Grill,Leather Punk Jacket,Cheetah,Yellow,Silver Stud,Army Hat,90.08639106374166,8219
8220,Bored,Bored Party Horn,None,Pink,Yellow,None,Bowler,32.132683235473316,8220
8221,Heart,Phoneme L,None,Tan,New Punk Blue,None,Party Hat 2,40.25269607708666,8221
8222,Bored,Rage,Hawaiian,Robot,Orange,None,Fisherman's Hat,42.44729429781485,8222
8223,Coins,Rage,Lumberjack Shirt,Brown,Yellow,None,Spinner Hat,44.732301125162046,8223
8224,Robot,Small Grin,Black T,Blue,New Punk Blue,None,Spinner Hat,50.75443957653314,8224
8225,Heart,Bored,Striped Tee,Blue,Yellow,Silver Stud,None,63.35257023528188,8225
8226,Eyepatch,Grin Diamond Grill,Blue Dress,Blue,Purple,None,None,39.884909728758544,8226
8227,Sleepy,Bored Unshaven,Sailor Shirt,Black,Blue,None,Fisherman's Hat,34.340188211057935,8227
8228,Wide Eyed,Bored Unshaven,Leather Jacket,Black,Yellow,None,None,23.547751579831527,8228
8229,X Eyes,Dumbfounded,Bone Necklace,Golden Brown,Yellow,None,Fisherman's Hat,47.54003861214534,8229
8230,Zombie,Bored Unshaven,Tie Dye,Golden Brown,Gray,None,None,29.144118847249306,8230
8231,Closed,Phoneme  ooo,None,Black,Gray,None,Girl's Hair Short,34.35312014331469,8231
8232,3d,Phoneme Oh,Biker Vest,Black,Aquamarine,None,None,32.23595018502212,8232
8233,Robot,Phoneme Oh,Rainbow Suspenders,Brown,Gray,None,None,33.5914337729408,8233
8234,Zombie,Dumbfounded,Leather Punk Jacket,Dark Brown,Army Green,None,Halo,44.13197694100538,8234
8235,Bored,Bored Pizza,None,Black,Orange,None,None,14.93693798971548,8235
8236,Angry,Bored Kazoo,Smoking Jacket,Robot,Orange,Diamond Stud,None,83.92266817991042,8236
8237,Heart,Phoneme  ooo,Bone Necklace,Brown,Army Green,None,Prussian Helmet,46.003855946126414,8237
8238,Robot,Bored,Smoking Jacket,Blue,New Punk Blue,None,Commie Hat,37.780640069758775,8238
8239,Cyborg,Tongue Out,Puffy Vest,Golden Brown,Aquamarine,Gold Hoop,Cowboy Hat,92.60995661239228,8239
8240,Bloodshot,Bored Unshaven Cigarette,Service,Robot,Army Green,Silver Stud,None,75.72559953274967,8240
8241,Angry,Discomfort,None,Brown,New Punk Blue,None,S&m Hat,34.59193771066556,8241
8242,Bloodshot,Phoneme L,Tie Dye,Black,Yellow,None,Stuntman Helmet,44.03514271348864,8242
8243,Scumbag,Phoneme Oh,Striped Tee,Brown,Yellow,None,None,31.82931317959854,8243
8244,Angry,Bored,Black Suit,White,Blue,None,Cowboy Hat,38.61970500279619,8244
8245,Angry,Bored,Leather Punk Jacket,Dmt,Yellow,Silver Hoop,Bunny Ears,79.47562372182855,8245
8246,Sunglasses,Bored,None,Cheetah,Yellow,None,Short Mohawk,27.14315551116206,8246
8247,Hypnotized,Phoneme Wah,None,Golden Brown,Purple,None,Sushi Chef Headband,40.00101242339689,8247
8248,Bored,Bored Unshaven,Sleeveless T,Brown,Aquamarine,Gold Hoop,Cowboy Hat,69.55521864893865,8248
8249,Coins,Bored Cigarette,Black T,Cream,Yellow,None,None,32.42957474139178,8249
8250,Wide Eyed,Bored Cigarette,Tweed Suit,Robot,Blue,None,None,35.882899141421944,8250
8251,Bored,Phoneme Oh,Bone Tee,Zombie,Aquamarine,Silver Hoop,Beanie,80.91488373448522,8251
8252,Sad,Discomfort,Puffy Vest,Dark Brown,Blue,None,Bayc Hat Black,44.62897285313257,8252
8253,Laser Eyes,Bored,Work Vest,Gray,Gray,None,Horns,40.50447720191998,8253
8254,Bored,Bored Unshaven Cigarette,Tuxedo Tee,Tan,Orange,Gold Hoop,Bunny Ears,82.63175774536965,8254
8255,Coins,Bored,None,White,Army Green,Silver Hoop,None,53.76769753484959,8255
8256,Coins,Rage,None,Dmt,Army Green,None,None,28.2534378777994,8256
8257,Eyepatch,Phoneme L,Prison Jumpsuit,Black,New Punk Blue,Gold Hoop,Halo,88.35665871035732,8257
8258,Bored,Bored,None,Cream,New Punk Blue,None,Cowboy Hat,16.963728387484604,8258
8259,Eyepatch,Bored Unshaven Cigarette,Bayc T Black,Dark Brown,Orange,Silver Hoop,Spinner Hat,84.3679254003461,8259
8260,3d,Phoneme  ooo,Blue Dress,Dmt,New Punk Blue,Silver Stud,Cowboy Hat,92.19692496586927,8260
8261,Wide Eyed,Bored Cigarette,Navy Striped Tee,Blue,Gray,None,None,33.64953998760692,8261
8262,Wide Eyed,Bored Party Horn,Guayabera,Gray,Army Green,None,Bayc Hat Red,51.606446767662476,8262
8263,Wide Eyed,Dumbfounded,Black T,Brown,Yellow,None,None,28.563126385824482,8263
8264,Heart,Bored Cigarette,Caveman Pelt,Brown,Purple,None,None,29.29257556889168,8264
8265,Sleepy,Bored Unshaven,None,Gray,Orange,None,None,16.19565383630384,8265
8266,Robot,Bored Unshaven Kazoo,Bandolier,Golden Brown,Gray,None,None,38.36798455487285,8266
8267,Bored,Grin,Black T,Black,Aquamarine,None,None,20.720510643869783,8267
8268,Sleepy,Bored Party Horn,Work Vest,Cream,Gray,None,Bowler,49.23112945155694,8268
8269,Sunglasses,Bored Cigarette,Striped Tee,Cream,Blue,Silver Hoop,Fisherman's Hat,84.98105692835094,8269
8270,Zombie,Bored Cigar,Tuxedo Tee,Black,Orange,None,None,34.211136163212,8270
8271,Bored,Bored,Black T,Robot,Aquamarine,Silver Stud,None,56.89802579266012,8271
8272,Bored,Bored,Sailor Shirt,Brown,Aquamarine,None,Beanie,20.90123167481279,8272
8273,Holographic,Phoneme Vuh,Biker Vest,Black,Army Green,None,None,33.93359123202042,8273
8274,3d,Bored Unshaven Dagger,Wool Turtleneck,Cheetah,Yellow,None,Fisherman's Hat,51.20627669321244,8274
8275,Closed,Bored Cigar,Rainbow Suspenders,Brown,Army Green,None,Sushi Chef Headband,44.900090224994706,8275
8276,Bored,Bored,Service,Golden Brown,New Punk Blue,Silver Hoop,None,54.66475507228555,8276
8277,Bored,Bored Unshaven Cigarette,None,Black,Aquamarine,None,Short Mohawk,24.98715747699139,8277
8278,Sleepy,Bored Unshaven,None,Red,Purple,None,Bayc Hat Black,29.31187179053755,8278
8279,Bloodshot,Bored,Lumberjack Shirt,Cream,Purple,None,Fisherman's Hat,33.042826980655214,8279
8280,Bored,Bored Unshaven,Vietnam Jacket,Cream,Blue,None,Bayc Hat Black,33.09439203116977,8280
8281,Scumbag,Phoneme Vuh,Vietnam Jacket,Gray,Purple,None,Safari,51.39991545242395,8281
8282,Bloodshot,Phoneme Wah,Hawaiian,Black,Yellow,Diamond Stud,Beanie,84.81971603837162,8282
8283,Bloodshot,Bored,Puffy Vest,Pink,Aquamarine,Diamond Stud,None,65.48256496983757,8283
8284,Heart,Bored Cigarette,Hawaiian,Death Bot,New Punk Blue,Silver Hoop,Fisherman's Hat,88.58256048457547,8284
8285,Bored,Bored Cigarette,Vietnam Jacket,Brown,New Punk Blue,None,Seaman's Hat,32.61028415277883,8285
8286,Scumbag,Bored Unshaven Cigarette,None,Black,Yellow,None,None,21.92760141634255,8286
8287,Scumbag,Bored Cigar,None,Red,Purple,None,Beanie,39.62662939241082,8287
8288,Sleepy,Dumbfounded,Caveman Pelt,Golden Brown,Blue,Silver Hoop,Baby's Bonnet,85.62649278129491,8288
8289,Angry,Phoneme L,Bone Necklace,Dark Brown,Aquamarine,Cross,Bayc Flipped Brim,89.53133605787689,8289
8290,Bored,Grin,None,Tan,New Punk Blue,None,Bunny Ears,28.117743944736528,8290
8291,Bored,Bored,None,Robot,Aquamarine,None,Party Hat 1,20.64945635338056,8291
8292,Closed,Bored,Puffy Vest,Black,Yellow,None,Horns,30.65456095232715,8292
8293,Bored,Bored Pipe,None,Black,New Punk Blue,None,Seaman's Hat,26.523420198218545,8293
8294,Wide Eyed,Dumbfounded,Black T,Cream,Yellow,None,Cowboy Hat,45.57777682523923,8294
8295,Bored,Bored,Stunt Jacket,Trippy,Army Green,None,Seaman's Hat,31.09993242401546,8295
8296,Cyborg,Small Grin,Black T,Tan,Yellow,Gold Stud,Safari,93.59747181466106,8296
8297,Bloodshot,Bored Unshaven,Lumberjack Shirt,Cheetah,Army Green,Silver Stud,Bayc Flipped Brim,80.24362468740819,8297
8298,Bloodshot,Bored Unshaven Cigarette,Navy Striped Tee,Dark Brown,Orange,None,S&m Hat,40.304294043824996,8298
8299,Bloodshot,Bored,Navy Striped Tee,Brown,Gray,Gold Hoop,Bowler,71.188189072132,8299
8300,Sad,Bored,Bandolier,Death Bot,New Punk Blue,Silver Stud,Sea Captain's Hat,78.90763807986396,8300
8301,Heart,Bored,None,Cream,Aquamarine,None,Beanie,23.81882183348785,8301
8302,Bored,Bored Unshaven,Bandolier,Tan,Army Green,None,None,20.455878925820983,8302
8303,Bored,Phoneme L,Striped Tee,Zombie,Gray,Gold Hoop,None,72.21448586202396,8303
8304,Bloodshot,Phoneme  ooo,Caveman Pelt,Black,Yellow,None,Stuntman Helmet,43.82213930328424,8304
8305,Coins,Bored Unshaven Cigarette,Prison Jumpsuit,Cream,Aquamarine,Silver Hoop,Beanie,85.40060198005894,8305
8306,Bored,Bored,Leather Jacket,Red,New Punk Blue,None,Bowler,29.44748825769669,8306
8307,Coins,Phoneme Oh,Tanktop,Golden Brown,Aquamarine,Gold Stud,Irish Boho,90.9189645339759,8307
8308,Wide Eyed,Bored Unshaven Cigarette,Guayabera,Pink,Gray,Silver Hoop,Horns,88.4986304317819,8308
8309,Bloodshot,Phoneme L,Lumberjack Shirt,Cream,Army Green,None,Safari,47.514186373206435,8309
8310,Crazy,Bored,Tuxedo Tee,Gray,Purple,None,Sea Captain's Hat,36.90277870584448,8310
8311,Eyepatch,Phoneme  ooo,Caveman Pelt,Dark Brown,Orange,Silver Hoop,Fez,84.61963035700893,8311
8312,Angry,Phoneme  ooo,Black T,Black,Gray,None,Bayc Flipped Brim,45.642357721166434,8312
8313,Wide Eyed,Dumbfounded,Guayabera,Tan,Purple,None,Beanie,44.80326051561301,8313
8314,Sleepy,Bored Unshaven,Sailor Shirt,Zombie,Aquamarine,None,Bayc Hat Black,40.92402483720046,8314
8315,Bored,Bored Cigarette,Smoking Jacket,Golden Brown,Orange,None,Bunny Ears,37.63852633567886,8315
8316,Laser Eyes,Phoneme Oh,Service,Dark Brown,Aquamarine,None,None,34.85653585918163,8316
8317,Wide Eyed,Bored,Smoking Jacket,Brown,Purple,None,Seaman's Hat,29.686357465544155,8317
8318,Bored,Small Grin,Lumberjack Shirt,Cheetah,Yellow,None,None,29.550770052935317,8318
8319,Scumbag,Bored Unshaven,Hawaiian,Black,Purple,None,Baby's Bonnet,38.58096665823507,8319
8320,Sleepy,Bored Cigarette,Stunt Jacket,Tan,Purple,None,Party Hat 1,45.48103168060276,8320
8321,Crazy,Bored,Hawaiian,Brown,Purple,None,None,18.351622175512354,8321
8322,Holographic,Grin,None,Black,Purple,None,Bayc Hat Black,33.72053294501121,8322
8323,Bloodshot,Grin Diamond Grill,Sleeveless T,Cream,Aquamarine,None,Cowboy Hat,47.055908792805596,8323
8324,Bored,Small Grin,Sleeveless Logo T,Gray,New Punk Blue,None,None,29.744426892568555,8324
8325,Closed,Bored,Biker Vest,Gray,Gray,None,None,23.012046386721487,8325
8326,Hypnotized,Phoneme Wah,Tweed Suit,Zombie,Aquamarine,Silver Hoop,Army Hat,93.44259204738196,8326
8327,Bored,Bored Unshaven Kazoo,None,Cream,Yellow,Gold Hoop,Commie Hat,73.5763260012248,8327
8328,Angry,Bored Unshaven,None,Red,Yellow,None,S&m Hat,31.377457342658854,8328
8329,Bloodshot,Bored Unshaven,Sailor Shirt,Dark Brown,New Punk Blue,None,Cowboy Hat,32.93945868367268,8329
8330,Scumbag,Bored,Biker Vest,Red,Purple,None,Girl's Hair Pink,39.33622612187197,8330
8331,Bloodshot,Bored Unshaven,Black Holes T,Dark Brown,Orange,Silver Stud,Laurel Wreath,75.02210652263689,8331
8332,Bloodshot,Phoneme Oh,Sleeveless Logo T,Robot,Aquamarine,None,Irish Boho,49.954065865838594,8332
8333,Bored,Grin,Pimp Coat,Trippy,Army Green,Gold Stud,Faux Hawk,86.12355194931894,8333
8334,Closed,Bored,Black Holes T,Cheetah,Orange,None,S&m Hat,36.28312215180898,8334
8335,Angry,Bored,Tweed Suit,Cheetah,Orange,None,None,25.445542871280452,8335
8336,Coins,Bored Cigarette,Bandolier,Blue,Yellow,None,Fez,46.6041581770104,8336
8337,Sleepy,Rage,Leather Punk Jacket,Cream,Blue,None,Fisherman's Hat,47.307623428299884,8337
8338,Zombie,Bored Cigarette,None,Tan,Gray,Gold Stud,Cowboy Hat,79.08187023243607,8338
8339,Scumbag,Bored Unshaven,Lumberjack Shirt,Red,Aquamarine,Diamond Stud,Bayc Hat Black,87.51115782958388,8339
8340,Robot,Bored Pipe,Prison Jumpsuit,Dark Brown,New Punk Blue,Silver Stud,Cowboy Hat,85.63295196756965,8340
8341,Wide Eyed,Bored Pipe,Hawaiian,Brown,Blue,None,Beanie,42.39564662027026,8341
8342,Closed,Bored Pipe,Prom Dress,Dark Brown,New Punk Blue,Gold Hoop,Girl's Hair Short,87.80805385621682,8342
8343,Sad,Grin,Pimp Coat,Brown,New Punk Blue,Silver Stud,Army Hat,81.85720076837231,8343
8344,Bored,Phoneme Vuh,Hawaiian,Noise,Yellow,None,Fisherman's Hat,42.66033063054828,8344
8345,Sad,Bored Unshaven Cigarette,Toga,Dark Brown,Orange,None,Fez,42.14389002196443,8345
8346,Bored,Discomfort,Black T,Dark Brown,Blue,Gold Stud,Horns,78.77207455165113,8346
8347,X Eyes,Phoneme  ooo,Caveman Pelt,Brown,Yellow,None,Bunny Ears,46.55894387122429,8347
8348,Crazy,Bored,Wool Turtleneck,Golden Brown,Orange,Silver Hoop,Commie Hat,74.80265747769685,8348
8349,3d,Grin,None,Cheetah,Blue,Diamond Stud,None,67.98689302786897,8349
8350,Robot,Bored Cigar,Kings Robe,Brown,Blue,None,Halo,46.77840517627544,8350
8351,3d,Bored Unshaven,None,Death Bot,Blue,None,Irish Boho,33.281639384730255,8351
8352,Angry,Bored Unshaven Cigarette,Tweed Suit,White,Orange,None,None,37.341679372561885,8352
8353,Robot,Bored Unshaven Cigarette,Black Holes T,Brown,Purple,None,Bayc Hat Black,44.15135514669001,8353
8354,Holographic,Bored Unshaven,None,Brown,Aquamarine,None,Army Hat,27.136644030795182,8354
8355,Wide Eyed,Phoneme  ooo,None,Gray,Blue,None,Stuntman Helmet,39.61368132461258,8355
8356,Sleepy,Grin,Smoking Jacket,Brown,Gray,Silver Stud,Short Mohawk,79.90152016225936,8356
8357,Angry,Bored,Leather Jacket,Black,Aquamarine,Gold Hoop,Sea Captain's Hat,74.70584068288164,8357
8358,Coins,Tongue Out,Bone Tee,Gray,Purple,Gold Hoop,Bunny Ears,92.88104687315133,8358
8359,Sleepy,Bored,None,Cheetah,Blue,None,Fez,24.451423875904844,8359
8360,Scumbag,Rage,Guayabera,Tan,New Punk Blue,Silver Hoop,None,77.57158821398676,8360
8361,Angry,Grin Multicolored,Tanktop,Gray,Army Green,None,Bayc Hat Red,52.16155922100745,8361
8362,Robot,Bored Unshaven Cigar,Caveman Pelt,Red,Orange,None,Bayc Hat Black,52.542356252332176,8362
8363,X Eyes,Bored,Space Suit,Robot,Army Green,Silver Stud,Fez,80.1468892228929,8363
8364,Bloodshot,Bored Unshaven,Tuxedo Tee,Black,Army Green,None,Fisherman's Hat,34.03679426562831,8364
8365,Angry,Bored,Vietnam Jacket,White,Army Green,None,Horns,38.09689041882672,8365
8366,Bored,Bored,Bone Necklace,Brown,Aquamarine,Gold Stud,Bowler,65.96015556116461,8366
8367,Hypnotized,Phoneme L,Sleeveless T,Red,Army Green,None,Prussian Helmet,52.68439187708719,8367
8368,Sleepy,Bored,Striped Tee,Black,Army Green,None,None,16.51844277555203,8368
8369,Bored,Bored,Bayc T Black,Gray,New Punk Blue,None,None,16.376380037401127,8369
8370,Holographic,Dumbfounded,Vietnam Jacket,Black,Army Green,None,Bayc Flipped Brim,46.081292599977935,8370
8371,Crazy,Phoneme Oh,Caveman Pelt,Cream,Purple,None,Beanie,47.830499983473345,8371
8372,X Eyes,Bored,None,Cream,Army Green,None,Irish Boho,27.220592808434763,8372
8373,Closed,Phoneme Vuh,Bone Tee,Noise,Yellow,None,Spinner Hat,50.54144391546986,8373
8374,Sleepy,Bored Unshaven Cigarette,None,Dmt,New Punk Blue,None,Fisherman's Hat,37.79348098156337,8374
8375,Wide Eyed,Bored Unshaven Kazoo,Black T,Black,New Punk Blue,None,Irish Boho,45.777938035363675,8375
8376,Sleepy,Bored Unshaven,None,Blue,Gray,Diamond Stud,None,60.79665259719912,8376
8377,Sad,Bored Cigar,Bone Necklace,Gray,Blue,None,Fez,49.908875440722674,8377
8378,Bored,Phoneme L,Guayabera,Pink,New Punk Blue,Silver Hoop,None,68.91631492502258,8378
8379,Bored,Grin Multicolored,Cowboy Shirt,Brown,Orange,None,Bayc Hat Red,38.80038407164417,8379
8380,Scumbag,Bored,Black T,Cream,Yellow,None,Irish Boho,37.04474526184371,8380
8381,Bored,Bored Unshaven,Navy Striped Tee,Dark Brown,Orange,None,None,14.47209340298973,8381
8382,Wide Eyed,Bored Unshaven Bubblegum,Bayc T Red,Brown,Orange,None,Girl's Hair Pink,46.604108476235204,8382
8383,Closed,Bored Unshaven,Caveman Pelt,Red,Gray,None,Bayc Flipped Brim,41.459746818301134,8383
8384,Bored,Phoneme Oh,Bayc T Red,Black,Purple,None,Baby's Bonnet,38.42605655300254,8384
8385,Angry,Bored Unshaven,Wool Turtleneck,Red,Aquamarine,None,Bandana Blue,43.054051197268436,8385
8386,Laser Eyes,Dumbfounded,None,Red,Yellow,Silver Stud,None,67.44472218546889,8386
8387,Zombie,Bored Cigarette,Navy Striped Tee,Blue,Purple,None,None,34.42414795910027,8387
8388,Closed,Bored,Navy Striped Tee,Dark Brown,Purple,None,Prussian Helmet,29.905777459516415,8388
