,Stamina,Special Set,Pet,Mask,Clothes,Eyes,Mouth,Antenna,Skin,Background,Class,Rarity score,Token Id
1162,924.01,None,None,None,None,Innocent-Lashes,Stressed,Messy-Purple,White,Puce-Fiddle,Common,4.061141065920278,1162
1163,935.22,None,None,None,None,Suspicious,Monster,Mohawk-Purple,Silver,Puce,Common,4.5073150476099055,1163
1164,937.02,None,None,None,None,Bookworm,Blue-Gum,Emo-Brown,Rose,Grey-Clouds,Common,4.713291200382653,1164
1165,964.45,None,None,None,None,In-Love,Kissy-Lips,Cap-White,Purple,Coin,Common,6.244256762924085,1165
1166,880.4,None,None,None,None,Shocking,Interesting,Pineapple-Fro,White,Cider,Common,2.4981747731382278,1166
1167,1532.01,None,None,None,None,Potters,Monster,Pointed-Beanie-Yellow,Hollow-Golden,Teal,Rare,15.081385397937497,1167
1168,900.21,None,None,None,None,Party-Shades,Robo-Teeth,Pretty-Ribbon-Pink,White,Salmon-Fiddle,Common,2.7689434656531406,1168
1169,1510.0,None,None,None,None,Party-Shades,Yellow-Gum,Rabbit-White,Hollow-Pineapple,Attitude,Rare,13.78913570815171,1169
1170,1543.23,None,None,None,None,Badboi-Shades,Surprised,Wizzo,Hollow-Pineapple,Wheat,Rare,15.569780842891563,1170
1171,955.85,None,None,None,None,Party-Shades,Silence,Mouse-Beanie,Red,Worldly-Fiddle,Common,6.114028433937808,1171
1172,3860.36,None,None,None,Hunter,Football-Lemon,Ogre,Mouse-Beanie,Leopard,Powder,Elite,46.283117657154385,1172
1173,976.86,None,None,None,None,Badboi-Shades,Tiny-Tongue,Mohawk-Blue,Green,Mint-Fiddle,Common,6.678784481849549,1173
1174,962.45,None,None,None,None,In-Love,Drooling,Pretty-Ribbon-Red,Purple,Grey-Clouds,Common,6.124853238388496,1174
1175,866.18,None,None,None,None,Zebra-Shades,Yellow-Gum,Beanie-Pink,White,Puce-Fiddle,Common,1.0968594841711687,1175
1176,897.8,None,None,None,None,Badboi-Shades,Monster,Lucky-Irish,White,Apricot,Common,2.595402733435576,1176
1177,938.82,None,None,None,None,Sad,Silence,Mr-Brain,Rose,Purple-Clouds,Common,4.865403937938818,1177
1178,881.18,None,None,None,None,Badboi-Shades,Smoke,Pirate-Band-Blue,White,Mauve,Common,1.5746823059219557,1178
1179,1537.61,None,None,None,None,Potters,Surprised,Mr-Brain,Hollow-Golden,Mauve,Rare,15.363539636660914,1179
1180,883.99,None,None,None,None,Rainbow-Shades,Yellow-Gum,White-Halo,Silver,Purple-Clouds,Common,1.716600415221144,1180
1181,938.83,None,None,None,None,Provocative,Happy-Fangs,Messy-Purple,Rose,Lemonade,Common,4.86554737084067,1181
1182,1540.02,None,None,None,None,WTF,Monster,Pirate-Band-Blue,Hollow-Swirley,Carolina,Rare,15.320379319143484,1182
1183,864.79,None,None,None,None,Goof,Rude-Tongue,Pineapple-Fro,White,Apricot,Common,1.6510384544435537,1183
1184,1542.23,None,None,None,None,Banana-Shades,Monster,Cap-Red,Gumball,Moss,Rare,15.602685669716099,1184
1185,3763.17,None,None,None,Hoodie-Pink,Badboi-Shades,Rude-Tongue,Messy-Purple,White,Salmon-Fiddle,Elite,40.69477942504296,1185
1186,925.41,None,None,None,None,Potters,Blue-Gum,Pirate-Band-Yellow,Silver,Grey,Common,3.9642520947949067,1186
1187,3757.97,None,None,None,Hoodie-Black,Zebra-Shades,Yellow-Gum,Bandana-Green,Rose,Carolina,Elite,40.510014065353275,1187
1188,894.0,None,None,None,None,Rainbow-Shades,Smoke,Chef,Rose,Grey,Common,2.498292169032634,1188
1189,3820.83,None,None,Lucy,None,None,None,Pineapple-Fro,Hollow-Golden,Periwinkle,Elite,46.401852007466296,1189
1190,3881.42,None,Cool-Cat,None,None,Double-Vision,Silence,None,Collage,Tiffany,Elite,48.85504076053585,1190
1191,895.6,None,None,None,None,Zebra-Shades,Kissy-Lips,Cop,White,Worldly-Fiddle,Common,2.595254929706669,1191
1192,908.21,None,None,None,None,Rainbow-Shades,Stressed,Salsa,Rose,Purple-Clouds,Common,3.127940739874229,1192
1193,918.61,None,None,None,None,Creepy-Zombie,Smoke,Emo-Brown,White,Worldly-Fiddle,Common,3.7138031851700823,1193
1194,3845.52,None,None,None,Casual-Brown-Suit,None,None,Flower-Pink,Bored-Fish-Silver,Electric,Elite,45.371102008988466,1194
1195,922.22,None,None,None,None,Zebra-Shades,Intense,McFro,Rose,Purple-Clouds,Common,3.714520333844752,1195
1196,922.82,None,None,None,None,Potters,Krooked-Smile,Bandana-Green,Rose,Pigeon,Common,4.08371218411229,1196
1197,913.01,None,None,None,None,Zebra-Shades,Fangs,Rabbit-Black,Silver,Tiffany,Common,3.313040832826126,1197
1198,910.61,None,None,None,None,Goof,Kissy-Lips,Cap-Red,Silver,Puce,Common,3.334747019516817,1198
1199,889.0,None,None,None,None,Rainbow-Shades,Monster,Poop-Scoop,White,Air-Force-Fiddle,Common,1.9980852056908114,1199
1200,3771.86,None,None,None,School-Uniform,In-Love,Happy-Fangs,Mouse-Beanie,Silver,Worldly,Elite,41.562604897453745,1200
1201,886.0,None,None,None,None,Badboi-Shades,Blue-Gum,Beanie-Black,White,Salmon-Fiddle,Common,2.1065813136406057,1201
1202,936.22,None,None,None,None,Adorable,Rude-Tongue,Emo-Brown,Silver,Green-Clouds,Common,4.702722796562821,1202
1203,910.02,None,None,None,None,Rainbow-Shades,Happy-Fangs,Mr-Brain,Rose,Prussian,Common,3.3127278883758797,1203
1204,981.66,None,None,None,None,Spaced-Out,Pipe,Cap-Purple,Green,Mauve,Common,7.1673364173445275,1204
1205,1536.21,None,None,None,None,Wishful,Rude-Tongue,Sunday-Hat-Blue,Hollow-Poison-Angel,Mauve,Rare,15.363722195427318,1205
1206,909.62,None,None,None,None,Rainbow-Shades,Pipe,Cap-Purple,Rose,Carolina,Common,3.2475181154469213,1206
1207,910.6,None,None,None,None,Provocative,Smoke,Wizzo,White,Grizzle,Common,3.2577649350721707,1207
1208,875.39,None,None,None,None,Rainbow-Shades,Kissy-Lips,Mouse-Beanie,White,Worldly,Common,1.7590738429660753,1208
1209,971.26,None,None,None,None,Suspicious,Mr-Mustache,Pineapple-Fro,Blue,Air-Force-Fiddle,Common,7.417320320278935,1209
1210,3759.37,None,None,None,Hoodie-Black,Zebra-Shades,Monster,Mouse-Beanie,Silver,Puce,Elite,40.82456020443651,1210
1211,1533.01,None,None,None,None,None,None,Gel-Purple,Hollow-Bored-Fish-White,Mauve,Rare,14.917717176970296,1211
1212,3863.16,None,None,None,Hunter,Adorable,Happy-Fangs,Innocent-Tails,Collage,Puce,Elite,46.18555503145949,1212
1213,1536.43,None,None,None,None,Party-Shades,Dope,Cap-Red,Hollow-Black,Pine,Rare,15.287683257716855,1213
1214,941.23,None,None,None,None,Goof,Yellow-Gum,Cap-White,Green,Puce,Common,4.985255202578407,1214
1215,979.86,None,None,None,None,Wishful,Monster,Bandana-Orange,Blue,Coin,Common,7.06975202107826,1215
1216,888.59,None,None,None,None,WTF,Yellow-Gum,Uncle-Fro,White,Green-Clouds,Common,2.0742937019722243,1216
1217,931.43,None,None,None,None,Badboi-Shades,Robo-Teeth,Stylish-Brown,Rose,Grizzle,Common,4.235490183128046,1217
1218,943.23,None,None,None,None,Sad,Big-Smile,Messy-Purple,Silver,Coin,Common,5.093555654994918,1218
1219,910.81,None,None,None,None,Inspector-Lense,Surprised,Mouse-Beanie,White,Wheat,Common,3.6701821508118444,1219
1220,844.38,None,None,None,None,Rainbow-Shades,Blue-Gum,Pineapple-Fro,White,Grizzle,Common,0.5430934467397248,1220
1221,3821.58,None,None,None,Hoodie-Red,Rainbow-Shades,Tiny-Tongue,Mouse-Beanie,Ancient,Pigeon,Elite,44.188878162020345,1221
1222,915.41,None,None,None,None,Potters,Displeased,Flower-Red,Silver,Salmon,Common,3.888404423535033,1222
1223,1535.02,None,None,None,None,Disturbed,Tiny-Tongue,Mouse-Beanie,Hollow-Pineapple,Banana,Rare,15.53738025835132,1223
1224,3860.8,None,None,None,Hoodie-Red,Shocking,Happy-Fangs,Uncle-Fro,Swirley,Carolina,Elite,45.92502011132174,1224
1225,1532.62,None,None,None,None,None,None,Flower-Red,Hollow-Dead-Fish-White,Apricot,Rare,15.34118096275402,1225
1226,1526.62,None,None,None,None,Zebra-Shades,Monster,Emo-Brown,Hollow-Pineapple,Electric,Rare,14.744902799863466,1226
1227,3853.95,None,Chakrachu,None,None,Provocative,Drooling,None,Hollow-Golden,Mauve,Elite,47.35753200400537,1227
1228,973.26,None,None,None,None,Party-Shades,Surprised,Lucky-Irish,Green,Grey-Clouds,Common,6.689483307984805,1228
1229,983.06,None,None,None,None,Pandas,Intense,Rice-Fields,Blue,Tiffany,Common,7.232720036137659,1229
1230,1552.84,None,None,None,None,WTF,Silence,Sunday-Hat-Blue,Hollow-Poison,Salmon-Fiddle,Rare,16.275716117427883,1230
1231,3944.39,None,Chakrachu,None,Farmer-Gear,Goof,Dope,None,Pineapple,Puce,Elite,71.94807074662577,1231
1232,901.41,None,None,None,None,In-Love,Tiny-Tongue,Pretty-Ribbon-Grey,White,Prussian,Common,2.6821361212211543,1232
1233,1545.02,None,None,None,None,Star-Gazer,Monster,Flower-Purple,Gumball,Teal,Rare,15.874028028515108,1233
1234,924.62,None,None,None,None,Funky-Apple,Smoke,Chef,Rose,Mint,Common,4.148726387598192,1234
1235,906.81,None,None,None,None,Shocking,Flabber,Mouse-Beanie,Silver,Flamingo,Common,3.4649797062624796,1235
1236,1531.42,None,None,None,None,Banana-Shades,Drooling,Pretty-Ribbon-Pink,Hollow-Leopard-Angel,Salmon,Rare,15.01639300672221,1236
1237,911.21,None,None,None,None,WTF,Pipe,Nerd,Silver,Mauve,Common,3.541027414318782,1237
1238,984.87,None,None,None,None,Shocking,Big-Smile,Messy-Blue,Purple,Cider,Common,7.276175801789596,1238
1239,3821.43,None,None,None,Purple-Suit,None,None,Pineapple-Fro,Dead-Fish-Collage,Grey,Elite,44.78500487886621,1239
1240,912.4,None,None,None,None,Innocent-Lashes,Displeased,Captain,White,Salmon,Common,3.5075097876012364,1240
1241,941.03,None,None,None,None,Infectious,Silence,Pointed-Beanie-Red,Rose,Pigeon,Common,4.843732550691637,1241
1242,894.6,None,None,None,None,Rainbow-Shades,Blue-Gum,Rabbit-White,Rose,Flamingo,Common,2.389452620106364,1242
1243,927.62,None,None,None,None,Sad,Monster,Pirate-Band-Yellow,White,Banana,Common,4.093928567271461,1243
1244,983.86,None,None,None,None,Inspector-Lense,Fangs,Messy-Purple,Green,Flamingo,Common,7.297703792736428,1244
1245,1537.82,None,None,None,None,Pandas,Silence,Flower-White,Hollow-Golden,Coin,Rare,15.537271577930573,1245
1246,1503.59,None,None,None,None,Zebra-Shades,Yellow-Gum,Stylish-Brown,Hollow-Pineapple,Teal,Rare,13.278964521920681,1246
1247,1539.42,None,None,None,None,Pandas,Rude-Tongue,Top-Hat-Grey,Hollow-Leopard,Puce,Rare,15.39630966256854,1247
1248,891.2,None,None,None,None,Rainbow-Shades,Rose-Swag,Rabbit-White,White,Grey,Common,2.2043611904927887,1248
1249,3794.27,None,None,None,School-Uniform,WTF,Monster,Party-Time,Silver,Powder,Elite,42.40890666359438,1249
1250,930.02,None,None,None,None,Spaced-Out,Dope,Beanie-Pink,Silver,Air-Force-Fiddle,Common,4.528812549819982,1250
1251,930.82,None,None,None,None,Potters,Krooked-Smile,Cap-Purple,Rose,Worldly-Fiddle,Common,4.40937868540478,1251
1252,898.19,None,None,None,None,Potters,Smoke,Chocolate-Front-Flip,White,Mauve,Common,2.4325043591128233,1252
1253,912.21,None,None,None,None,Potters,Drooling,Cap-Red,White,Moss,Common,3.4206938111391993,1253
1254,996.27,None,None,None,None,Wishful,Ogre,Christmas-Vibes,Green,Wheat,Common,7.8298158374168825,1254
1255,1513.01,None,None,None,None,Rainbow-Shades,Stressed,Flower-White,Hollow-Pineapple,Pigeon,Rare,14.201939890296305,1255
1256,940.02,None,None,None,None,Sad,Ogre,Pirate-Band-Blue,Rose,Flamingo,Common,4.756799149598352,1256
1257,983.66,None,None,None,None,Potters,Stressed,Mohawk-Blue,Red,Mauve,Common,7.047832912282906,1257
1258,913.81,None,None,None,None,Zebra-Shades,Silence,Spikes-Red,Silver,Teal,Common,3.2369758111608498,1258
1259,1535.01,None,None,None,None,None,None,Gel-Purple,Bored-Fish-Collage,Puce,Rare,15.026247883295934,1259
1260,1532.22,None,None,None,None,Badboi-Shades,Fangs,Chopper-Kid,Hollow-Pineapple,Pine,Rare,14.983614173927393,1260
1261,992.47,None,None,None,None,Double-Vision,Robo-Teeth,Innocent-Tails,Red,Grey-Clouds,Common,7.862181659070007,1261
1262,949.63,None,None,None,None,Innocent-Lashes,Interesting,Stylish-Brown,Rose,Blue-Clouds,Common,5.223684013846138,1262
1263,920.01,None,None,None,None,Football-Lemon,Intense,Rice-Fields,White,Air-Force,Common,3.833271927359622,1263
1264,896.19,None,None,None,None,WTF,Smoke,Gel-Purple,White,Salmon,Common,2.3566478522138765,1264
1265,982.67,None,None,None,None,Goof,Displeased,Sunday-Hat-Blue,Green,Prussian,Common,7.341259580733947,1265
1266,4595.92,Pickle,None,None,Hoodie-Green,Zebra-Shades,Plaster,Spikes-Green,Pickle-Jar,Sand-Burst,Elite,74.89896375536,1266
1267,915.01,None,None,None,None,Zebra-Shades,Blue-Gum,Fightclub,Rose,Grey,Common,3.290952186256814,1267
1268,972.86,None,None,None,None,In-Love,Big-Smile,Bandana-Orange,Green,Salmon,Common,6.678788839623974,1268
1269,935.82,None,None,None,None,Inspector-Lense,Flabber,Pretty-Ribbon-Pink,Rose,Pigeon,Common,4.702479364819146,1269
1270,1540.83,None,None,None,None,Zebra-Shades,Ogre,French-Influence,Hollow-Zombie,Powder,Rare,15.48332996572173,1270
1271,1512.62,None,None,None,None,None,None,Pineapple-Fro,Hollow-Bored-Fish-Silver,Attitude,Rare,14.798291855803193,1271
1272,911.61,None,None,None,None,Badboi-Shades,Fangs,Innocent-Tails,Rose,Grey-Clouds,Common,3.475630698773809,1272
1273,947.44,None,None,None,None,Banana-Shades,Yellow-Gum,Cap-Black,Green,Grey,Common,5.310891298713088,1273
1274,1553.24,None,None,None,None,Pandas,Krooked-Smile,Flower-Blue,Rainbow,Lemonade,Rare,16.33003589434243,1274
1275,1527.81,None,None,None,None,None,None,Top-Hat-Grey,Hollow-Dead-Fish-Angel-Rose,Mauve,Rare,14.78742363557819,1275
1276,900.8,None,None,None,None,WTF,Stressed,Cop,White,Blue-Clouds,Common,2.88855121245883,1276
1277,898.8,None,None,None,None,Goof,Smoke,Christmas-Vibes,White,Mint-Fiddle,Common,2.5194723925819504,1277
1278,1516.2,None,None,None,None,Badboi-Shades,Silence,Captain,Hollow-Pineapple,Mauve,Rare,14.266906257571815,1278
1279,3875.29,None,Pukie-Panda,None,None,Double-Vision,Drooling,None,Leopard,Grey,Elite,48.540338162250045,1279
1280,1548.03,None,None,None,None,None,None,Rabbit-Black,Hollow-Bored-Fish-Rose,Cider,Rare,15.786316164461612,1280
1281,903.2,None,None,None,None,Funky-Apple,Happy-Fangs,Sunday-Hat-White,White,Green-Clouds,Common,3.040542290301052,1281
1282,937.02,None,None,None,None,Suspicious,Monster,Mohawk-Red,Silver,Coin,Common,4.637521652987221,1282
1283,1515.22,None,None,None,None,None,None,Pineapple-Fro,Dead-Fish-Angel-Collage,Salmon-Fiddle,Rare,14.939566804412463,1283
1284,1540.22,None,None,None,None,None,None,Pirate-Feather,Hollow-Bored-Fish-Rose,Carolina,Rare,15.406408143216762,1284
1285,926.42,None,None,None,None,Funky-Apple,Silence,Flower-Purple,Silver,Periwinkle,Common,4.311781330777646,1285
1286,3780.15,None,None,None,Hoodie-Red,Shocking,Dope,Mouse-Beanie,Silver,Mint,Elite,41.94221741053401,1286
1287,897.2,None,None,None,None,Banana-Shades,Yellow-Gum,Rabbit-Brown,Silver,Worldly-Fiddle,Common,2.509434327918518,1287
1288,945.63,None,None,None,None,WTF,Rose-Swag,Poop-Scoop,Rose,Green-Clouds,Common,5.050043319313066,1288
1289,982.87,None,None,None,None,Adorable,Happy-Fangs,Flower-Hat-Blue,Green,Mint-Fiddle,Common,7.5692548046175565,1289
1290,896.99,None,None,None,None,Bored-Lizzard,Intense,Flower-Pink,White,Teal,Common,2.7910496163727796,1290
1291,916.01,None,None,None,None,Pandas,Silence,Flower-Pink,Silver,Puce,Common,3.8232728554329216,1291
1292,1552.02,None,None,None,None,Star-Gazer,Happy-Fangs,Afro,Hollow-Collage,Teal,Rare,16.036913407860453,1292
1293,1534.41,None,None,None,None,Wishful,Flabber,Princess,Gumball,Mauve,Rare,15.450603392129771,1293
1294,932.82,None,None,None,None,Adorable,Dope,Top-Hat-Grey,Silver,Blue-Clouds,Common,4.507175946362177,1294
1295,983.86,None,None,None,None,Infectious,Big-Smile,Bandana-Orange,Purple,Puce,Common,7.2868355072332305,1295
1296,913.01,None,None,None,None,WTF,Yellow-Gum,French-Influence,Rose,Banana,Common,3.399765630401202,1296
1297,3823.67,None,None,None,Farmer-Gear,None,None,Pineapple-Fro,Bored-Fish-Collage,Air-Force-Fiddle,Elite,44.741501271755766,1297
1298,894.4,None,None,None,None,Rainbow-Shades,Dope,Smooth-Fro,White,Green-Clouds,Common,2.2260369798903326,1298
1299,3861.61,None,None,None,Hoodie-Red,In-Love,Happy-Fangs,Rabbit-Brown,Ancient,Air-Force,Elite,45.93603614826813,1299
1300,1537.62,None,None,None,None,None,None,Cop,Hollow-Bored-Fish-Angel-Rose,Worldly-Fiddle,Rare,15.41721129456977,1300
1301,892.0,None,None,None,None,Party-Shades,Ogre,Top-Hat-Grey,White,Mint,Common,2.2805698016614193,1301
1302,904.2,None,None,None,None,Goof,Dope,French-Influence,Silver,Mauve,Common,2.932885040348893,1302
1303,3867.09,None,Panda,None,None,Pandas,Intense,None,Hollow-Leopard,Flamingo,Elite,48.09546372409059,1303
1304,1518.21,None,None,None,None,None,None,Flower-Pink,Bored-Fish-Collage,Teal,Rare,14.483245756390536,1304
1305,1537.43,None,None,None,None,Party-Shades,Fangs,Mr-Brain,Hollow-Poison-Angel,Mint,Rare,15.352901683472858,1305
1306,938.63,None,None,None,None,Wishful,Rainbow-Puke,Flower-Blue,Rose,Flamingo,Common,4.984855262098331,1306
1307,902.4,None,None,None,None,Inspector-Lense,Tiny-Tongue,Uncle-Fro,White,Coin,Common,2.8342358716344984,1307
1308,926.02,None,None,None,None,Pandas,Silence,Beanie-Black,Rose,Flamingo,Common,4.268099444314317,1308
1309,3814.9,None,None,Snowball,None,None,None,Pineapple-Fro,Hollow-Golden,Blue-Clouds,Elite,46.09804814681895,1309
1310,3829.3,None,None,Toxic-Air,None,None,None,Flower-Red,Hollow-Leopard,Mauve,Elite,46.380215367467144,1310
1311,934.02,None,None,None,None,Bored-Lizzard,Smoke,Pirate-Band-Blue,Silver,Carolina,Common,4.442057412365292,1311
1312,1538.81,None,None,None,None,Pandas,Drooling,Pretty-Ribbon-Red,Gumball,Mauve,Rare,15.3962401811552,1312
1313,980.06,None,None,None,None,WTF,Ogre,Gel-Blue,Purple,Worldly,Common,6.9069317967703245,1313
1314,920.22,None,None,None,None,Shocking,Rose-Swag,Yellow-Lemon,Silver,Grey,Common,4.040556195587328,1314
1315,927.42,None,None,None,None,Football-Lemon,Krooked-Smile,Flower-White,Silver,Puce-Fiddle,Common,4.409609033434206,1315
1316,923.02,None,None,None,None,In-Love,Ogre,Pirate-Band-Blue,Silver,Air-Force-Fiddle,Common,3.812204564441566,1316
1317,1531.02,None,None,None,None,Banana-Shades,Blue-Gum,Gel-Pink,Hollow-Swirley,Lemonade,Rare,14.799087846372375,1317
1318,915.61,None,None,None,None,Bored-Lizzard,Surprised,Bandana-Orange,White,Flamingo,Common,3.5833487981393297,1318
1319,1531.01,None,None,None,None,None,None,Afro,Hollow-Bored-Fish-Rose,Teal,Rare,14.895984804475168,1319
1320,908.02,None,None,None,None,Rainbow-Shades,Krooked-Smile,Cap-Black,Rose,Banana,Common,3.182360476442627,1320
1321,955.65,None,None,None,None,Party-Shades,Ogre,Yellow-Lemon,Purple,Khaki,Common,5.962102623388636,1321
1322,909.21,None,None,None,None,Inspector-Lense,Flabber,Princess,White,Salmon-Fiddle,Common,3.518265016593474,1322
1323,872.18,None,None,None,None,Rainbow-Shades,Tiny-Tongue,Headphones,White,Mauve,Common,0.9338915109764315,1323
1324,1505.2,None,None,None,None,Badboi-Shades,Yellow-Gum,Flower-Purple,Hollow-Pineapple,Worldly,Rare,13.723964922726397,1324
1325,922.42,None,None,None,None,In-Love,Rude-Tongue,Gel-Purple,Rose,Worldly,Common,3.7794866985939466,1325
1326,3776.97,None,None,None,Hoodie-Black,Star-Gazer,Yellow-Gum,Mr-Brain,Silver,Puce,Elite,41.45406097679732,1326
1327,948.04,None,None,None,None,Party-Shades,Yellow-Gum,Lucky-Irish,Red,Pink-Clouds,Common,5.3105696700824145,1327
1328,890.0,None,None,None,None,Party-Shades,Displeased,Flower-Red,White,Mint-Fiddle,Common,2.5193377013191722,1328
1329,919.62,None,None,None,None,Shocking,Stressed,Captain,Silver,Pigeon,Common,3.8994291603911733,1329
1330,982.46,None,None,None,None,Inspector-Lense,Monster,Cap-Black,Blue,Coin,Common,7.221651776484649,1330
1331,907.42,None,None,None,None,In-Love,Smoke,Princess,Silver,Ruby-Fiddle,Common,3.4431127574369036,1331
1332,923.01,None,None,None,None,Funky-Apple,Monster,Cap-White,Rose,Blue-Clouds,Common,3.9966396948389464,1332
1333,1541.81,None,None,None,None,Disturbed,Blue-Gum,Uncle-Fro,Rainbow,Teal,Rare,15.526655408366514,1333
1334,899.4,None,None,None,None,Banana-Shades,Happy-Fangs,Cap-Purple,Silver,Mauve,Common,2.7048898112472384,1334
1335,962.25,None,None,None,None,Pandas,Intense,Flower-Hat-Blue,Purple,Blue-Clouds,Common,6.439860107365171,1335
1336,1525.02,None,None,None,None,Party-Shades,Ogre,Messy-Blue,Hollow-Swirley,Worldly,Rare,14.581830490924663,1336
1337,1543.23,None,None,None,None,Banana-Shades,Ogre,Emo-Brown,Hollow-Zombie,Salmon-Fiddle,Rare,15.635286220586606,1337
1338,951.25,None,None,None,None,Banana-Shades,Krooked-Smile,Mouse-Beanie,Purple,Green-Clouds,Common,5.875290884580721,1338
1339,946.04,None,None,None,None,Blue-Puppies,Kissy-Lips,Flower-Pink,Rose,Ruby-Fiddle,Common,5.4517053582108765,1339
1340,933.82,None,None,None,None,Inspector-Lense,Happy-Fangs,Pirate-Feather,Silver,Grizzle,Common,4.5180746944216805,1340
1341,1543.63,None,None,None,None,Spaced-Out,Happy-Fangs,Flower-White,Hollow-Golden,Pink-Clouds,Rare,15.841462256185856,1341
1342,917.61,None,None,None,None,Pandas,Monster,Builder-Joe,Silver,Puce,Common,3.736409014053726,1342
1343,1538.81,None,None,None,None,Double-Vision,Mr-Mustache,Emo-Blonde,Hollow-Swirley,Teal,Rare,15.385258758268863,1343
1344,941.63,None,None,None,None,Funky-Apple,Flabber,Emo-Red,Rose,Salmon-Fiddle,Common,4.886949239802894,1344
1345,1513.81,None,None,None,None,Rainbow-Shades,Drooling,Flower-White,Hollow-Golden,Air-Force-Fiddle,Rare,14.24533915903111,1345
1346,893.59,None,None,None,None,Funky-Apple,Yellow-Gum,Unicorn,White,Grey,Common,2.1393252895483017,1346
1347,957.25,None,None,None,None,Banana-Shades,Blue-Gum,Pretty-Ribbon-Red,Blue,Coin,Common,5.842690388522245,1347
1348,918.21,None,None,None,None,WTF,Rude-Tongue,Cap-Black,Rose,Blue-Clouds,Common,3.7361568850769933,1348
1349,898.4,None,None,None,None,Goof,Rude-Tongue,Salsa,White,Moss,Common,2.6063317899912337,1349
1350,921.81,None,None,None,None,Funky-Apple,Rose-Swag,Emo-Red,White,Grizzle,Common,3.8004235896326706,1350
1351,990.27,None,None,None,None,Potters,Krooked-Smile,Rabbit-White,Blue,Lemonade,Common,7.590926244105338,1351
1352,1544.03,None,None,None,None,In-Love,Surprised,Messy-Purple,Hollow-Black-Angel,Powder,Rare,15.68953212699008,1352
1353,944.43,None,None,None,None,Disturbed,Rose-Swag,Beanie-Black,Rose,Attitude,Common,5.234561040928258,1353
1354,1523.61,None,None,None,None,Zebra-Shades,Krooked-Smile,Party-Time,Hollow-Pineapple,Flamingo,Rare,14.560289468489145,1354
1355,944.83,None,None,None,None,Double-Vision,Kissy-Lips,Pirate-Band-Blue,Silver,Carolina,Common,5.028463165749839,1355
1356,918.61,None,None,None,None,Infectious,Yellow-Gum,Pirate-Feather,Rose,Worldly,Common,3.660257108629296,1356
1357,897.0,None,None,None,None,Rainbow-Shades,Smoke,Pirate-Feather,Rose,Flamingo,Common,2.5197939846261566,1357
1358,911.81,None,None,None,None,Funky-Apple,Tiny-Tongue,Flower-Hat-Blue,Silver,Air-Force,Common,3.7145202946868574,1358
1359,1551.82,None,None,None,None,Star-Gazer,Blue-Gum,Gel-Blue,Hollow-Black-Angel,Puce,Rare,15.9065677534309,1359
1360,895.0,None,None,None,None,Goof,Pipe,Flower-White,White,Worldly,Common,2.6607341999732146,1360
1361,1518.22,None,None,None,None,Potters,Ogre,Pineapple-Fro,Hollow-Golden,Air-Force-Fiddle,Rare,15.09234064286902,1361
1362,920.02,None,None,None,None,Zebra-Shades,Silence,Messy-Blue,Silver,Puce-Fiddle,Common,3.768874826714086,1362
1363,909.61,None,None,None,None,Party-Shades,Surprised,Beanie-Black,Rose,Tiffany,Common,3.3778464641171264,1363
1364,950.43,None,None,None,None,Infectious,Surprised,Egg-Holder,Silver,Attitude,Common,5.278155931346721,1364
1365,909.61,None,None,None,None,Spaced-Out,Mr-Mustache,Flower-Hat-Blue,White,Ruby-Fiddle,Common,3.5833965690564886,1365
1366,905.01,None,None,None,None,Goof,Stressed,Chopper-Kid,White,Cider,Common,2.9754280331161844,1366
1367,1513.6,None,None,None,None,Zebra-Shades,Drooling,Flower-Pink,Hollow-Black-Angel,Mauve,Rare,14.234549164520171,1367
1368,934.42,None,None,None,None,Funky-Apple,Flabber,Pirate-Band-Blue,Rose,Coin,Common,4.441766228020248,1368
1369,909.6,None,None,None,None,Infectious,Surprised,Flower-White,White,Grey,Common,3.453246478821871,1369
1370,1519.41,None,None,None,None,Party-Shades,Fangs,Sunday-Hat-White,Hollow-Poison,Puce,Rare,14.516851024205579,1370
1371,1502.19,None,None,None,None,Zebra-Shades,Yellow-Gum,Sunday-Hat-White,Hollow-Poison,Salmon,Rare,13.5831335758452,1371
1372,891.99,None,None,None,None,Adorable,Blue-Gum,Nerd,White,Puce,Common,2.4978010236204846,1372
1373,3829.43,None,None,Serial-Killer,None,None,None,Pineapple-Fro,Hollow-Ancient-Angel,Powder,Elite,46.86851956833124,1373
1374,914.81,None,None,None,None,Zebra-Shades,Silence,Rabbit-Brown,Silver,Coin,Common,3.464810181616341,1374
1375,1542.42,None,None,None,None,Football-Lemon,Fangs,Rabbit-White,Hollow-Pineapple,Puce,Rare,15.537419334682035,1375
1376,931.63,None,None,None,None,Zebra-Shades,Kissy-Lips,Hotdog,Silver,Wheat,Common,4.2683080870505705,1376
1377,1529.81,None,None,None,None,Potters,Displeased,Flower-Purple,Hollow-Swirley,Mauve,Rare,15.04858494596981,1377
1378,931.62,None,None,None,None,Potters,Stressed,Cap-Purple,Rose,Blue-Clouds,Common,4.441818403689274,1378
1379,878.58,None,None,None,None,Party-Shades,Krooked-Smile,Emo-Brown,White,Salmon,Common,1.5747909393351835,1379
1380,936.22,None,None,None,None,Blue-Puppies,Flabber,Yellow-Lemon,Rose,Carolina,Common,4.898017507290491,1380
1381,900.6,None,None,None,None,Goof,Pipe,Emo-Brown,White,Grey-Clouds,Common,2.7691998584042974,1381
