,Gender rarity score,Background rarity score,Eyewear rarity score,Hats rarity score,Clothing rarity score,Mouth rarity score,Fur rarity score,Eyes rarity score,Earring rarity score,Trait count rarity score,Rarity score,Token Id
57,2.0,7.9936051159072745,1.6231131309852298,33.333333333333336,26.315789473684212,17.636684303350968,11.286681715575622,46.51162790697675,17.452006980802793,3.3200531208499333,167.47289508146613,57
58,2.0,8.136696501220504,1.6231131309852298,67.56756756756756,25.974025974025974,52.35602094240838,11.655011655011656,49.75124378109453,1.2993762993762994,2.227667631989307,222.59072348367945,58
59,2.0,8.123476848090982,1.6231131309852298,36.101083032490976,15.037593984962406,8.4530853761623,102.04081632653062,45.45454545454546,1.2993762993762994,2.227667631989307,222.3607580851336,59
60,2.0,8.090614886731391,1.6231131309852298,4.692632566870014,54.6448087431694,16.339869281045754,102.04081632653062,63.69426751592357,65.78947368421052,2.227667631989307,321.14326376745584,60
61,2.0,8.071025020177563,1.6231131309852298,45.24886877828054,42.016806722689076,16.339869281045754,11.286681715575622,49.75124378109453,17.452006980802793,3.3200531208499333,197.10966853150103,61
62,2.0,8.123476848090982,10.416666666666666,42.37288135593221,29.940119760479043,8.4530853761623,11.286681715575622,3.202049311559398,1.2993762993762994,3.3200531208499333,120.41439045469247,62
63,2.0,7.9936051159072745,1.6231131309852298,25.25252525252525,5.399568034557236,26.954177897574123,10.537407797681771,10.01001001001001,1.2993762993762994,5.875440658049354,96.94522419666654,63
64,2.0,8.136696501220504,1.6231131309852298,43.10344827586207,5.399568034557236,27.548209366391184,10.537407797681771,47.84688995215311,1.2993762993762994,5.875440658049354,153.37015001627674,64
65,2.0,7.9936051159072745,36.101083032490976,63.69426751592357,37.735849056603776,26.954177897574123,11.286681715575622,3.202049311559398,1.2993762993762994,3.3200531208499333,193.58714306586094,65
66,2.0,8.090614886731391,1.6231131309852298,4.692632566870014,60.6060606060606,8.4530853761623,11.286681715575622,9.191176470588236,1.2993762993762994,5.875440658049354,113.11818171039907,66
67,2.0,8.123476848090982,1.6231131309852298,4.692632566870014,5.399568034557236,17.636684303350968,18.51851851851852,9.191176470588236,17.452006980802793,5.875440658049354,90.51261751181333,67
68,2.0,8.090614886731391,1.6231131309852298,43.29004329004329,32.25806451612903,8.818342151675484,18.51851851851852,55.24861878453038,17.452006980802793,3.3200531208499333,190.61937538026606,68
69,2.0,7.9936051159072745,10.416666666666666,42.37288135593221,56.497175141242934,8.4530853761623,17.921146953405017,3.202049311559398,49.504950495049506,16.366612111292962,214.72817252721828,69
70,2.0,7.9936051159072745,10.416666666666666,4.692632566870014,5.399568034557236,16.39344262295082,17.953321364452425,3.202049311559398,1.2993762993762994,5.875440658049354,75.22610264038948,70
71,2.0,8.136696501220504,36.101083032490976,35.97122302158274,66.2251655629139,16.39344262295082,11.46788990825688,3.202049311559398,38.46153846153846,16.366612111292962,234.32570053380664,71
72,2.0,8.123476848090982,57.14285714285714,36.63003663003663,5.399568034557236,27.247956403269754,25.31645569620253,9.191176470588236,1.2993762993762994,2.227667631989307,174.5785711569681,72
73,2.0,8.136696501220504,1.6231131309852298,35.97122302158274,116.27906976744185,52.631578947368425,11.286681715575622,9.191176470588236,1.2993762993762994,2.227667631989307,240.6465834861282,73
74,2.0,8.123476848090982,23.364485981308412,35.46099290780142,32.25806451612903,15.723270440251572,18.050541516245488,3.202049311559398,1.2993762993762994,3.3200531208499333,142.8023109416125,74
75,2.0,7.9936051159072745,1.6231131309852298,70.92198581560284,58.8235294117647,16.39344262295082,10.537407797681771,49.75124378109453,102.04081632653062,3.3200531208499333,323.4051971233677,75
76,2.0,8.090614886731391,1.6231131309852298,44.24778761061947,26.315789473684212,103.09278350515464,11.655011655011656,45.45454545454546,38.46153846153846,3.3200531208499333,284.26123729912047,76
77,2.0,8.051529790660226,1.6231131309852298,35.08771929824561,62.11180124223603,16.39344262295082,19.417475728155342,45.45454545454546,1.2993762993762994,2.227667631989307,193.6666711991443,77
78,2.0,8.051529790660226,1.6231131309852298,35.08771929824561,32.25806451612903,8.4530853761623,11.286681715575622,10.01001001001001,1.2993762993762994,2.227667631989307,112.29724776913363,78
79,2.0,8.090614886731391,1.6231131309852298,4.692632566870014,15.037593984962406,8.818342151675484,25.31645569620253,9.191176470588236,125.0,2.227667631989307,201.9975965200046,79
80,2.0,8.136696501220504,1.6231131309852298,36.90036900369004,39.682539682539684,101.010101010101,11.655011655011656,48.309178743961354,1.2993762993762994,2.227667631989307,252.84405365887505,80
81,2.0,7.9936051159072745,181.81818181818184,33.333333333333336,60.975609756097555,8.4530853761623,23.923444976076556,45.04504504504504,1.2993762993762994,3.3200531208499333,368.1617348410302,81
82,2.0,7.9936051159072745,1.6231131309852298,26.7379679144385,5.399568034557236,25.57544757033248,19.68503937007874,45.87155963302752,1.2993762993762994,5.875440658049354,142.06111772675263,82
83,2.0,8.123476848090982,1.6231131309852298,35.08771929824561,47.84688995215311,28.653295128939828,11.46788990825688,43.859649122807014,1.2993762993762994,2.227667631989307,182.18907732084426,83
84,2.0,8.123476848090982,1.6231131309852298,26.7379679144385,60.24096385542168,28.653295128939828,11.46788990825688,10.01001001001001,1.2993762993762994,2.227667631989307,152.3837607275087,84
85,2.0,8.071025020177563,1.6231131309852298,4.692632566870014,62.11180124223603,8.4530853761623,18.050541516245488,63.69426751592357,1.2993762993762994,5.875440658049354,175.87128332602583,85
86,2.0,7.9936051159072745,1.6231131309852298,38.02281368821293,40.65040650406504,50.5050505050505,11.46788990825688,54.6448087431694,1.2993762993762994,2.227667631989307,210.43473152701284,86
87,2.0,8.071025020177563,1.6231131309852298,32.05128205128205,32.57328990228013,15.723270440251572,18.050541516245488,9.191176470588236,17.452006980802793,3.3200531208499333,140.05575863346297,87
88,2.0,8.051529790660226,23.364485981308412,33.003300330033,39.682539682539684,52.35602094240838,10.537407797681771,3.202049311559398,1.2993762993762994,3.3200531208499333,176.81676325641706,88
89,2.0,8.347245409015025,1.6231131309852298,4.692632566870014,47.84688995215311,16.39344262295082,26.881720430107528,9.191176470588236,1.2993762993762994,5.875440658049354,124.15103754009561,89
90,2.0,8.051529790660226,57.14285714285714,25.25252525252525,5.399568034557236,101.010101010101,10.537407797681771,9.191176470588236,1.2993762993762994,2.227667631989307,222.11220943033643,90
91,2.0,8.090614886731391,23.364485981308412,106.38297872340425,5.399568034557236,101.010101010101,26.881720430107528,3.202049311559398,38.46153846153846,3.3200531208499333,318.1131099601576,91
92,2.0,8.347245409015025,39.52569169960474,68.02721088435375,32.57328990228013,27.548209366391184,11.286681715575622,46.51162790697675,1.2993762993762994,3.3200531208499333,240.4393863044234,92
93,2.0,8.071025020177563,1.6231131309852298,4.692632566870014,5.399568034557236,8.4530853761623,18.51851851851852,11.695906432748536,1.2993762993762994,53.763440860215056,115.51666623961074,93
94,2.0,8.136696501220504,1.6231131309852298,35.97122302158274,64.93506493506493,16.39344262295082,18.51851851851852,12.903225806451614,1.2993762993762994,2.227667631989307,164.00832846813998,94
95,2.0,8.136696501220504,1.6231131309852298,44.44444444444444,15.037593984962406,15.723270440251572,19.417475728155342,9.191176470588236,1.2993762993762994,2.227667631989307,119.10081463197334,95
96,2.0,8.051529790660226,10.090817356205854,26.7379679144385,5.399568034557236,52.631578947368425,25.38071065989848,3.202049311559398,65.78947368421052,3.3200531208499333,202.60374881974857,96
97,2.0,8.071025020177563,10.090817356205854,26.7379679144385,44.84304932735426,8.4530853761623,11.46788990825688,3.202049311559398,1.2993762993762994,3.3200531208499333,119.48531363438099,97
98,2.0,8.090614886731391,1.6231131309852298,35.97122302158274,42.016806722689076,17.18213058419244,25.31645569620253,43.859649122807014,1.2993762993762994,2.227667631989307,179.587037096556,98
99,2.0,7.9936051159072745,1.6231131309852298,36.90036900369004,39.682539682539684,16.339869281045754,11.655011655011656,45.45454545454546,1.2993762993762994,2.227667631989307,165.1760972550907,99
100,2.0,8.347245409015025,1.6231131309852298,4.692632566870014,5.399568034557236,17.636684303350968,11.46788990825688,11.695906432748536,1.2993762993762994,53.763440860215056,117.92585694537524,100
101,2.0,8.090614886731391,1.6231131309852298,35.08771929824561,15.037593984962406,113.63636363636363,11.286681715575622,43.859649122807014,38.46153846153846,3.3200531208499333,272.4033273580593,101
102,2.0,8.071025020177563,1.6231131309852298,33.333333333333336,32.25806451612903,17.636684303350968,19.417475728155342,11.695906432748536,17.452006980802793,3.3200531208499333,146.80766256653274,102
103,2.0,8.136696501220504,10.090817356205854,4.692632566870014,15.037593984962406,17.18213058419244,17.953321364452425,3.202049311559398,1.2993762993762994,2.227667631989307,81.82228560082864,103
104,2.0,8.123476848090982,36.101083032490976,33.333333333333336,5.399568034557236,17.18213058419244,11.286681715575622,3.202049311559398,1.2993762993762994,2.227667631989307,120.15536679116559,104
105,2.0,8.071025020177563,10.090817356205854,32.05128205128205,26.315789473684212,24.03846153846154,25.38071065989848,3.202049311559398,1.2993762993762994,3.3200531208499333,135.76956483149533,105
106,2.0,8.347245409015025,1.6231131309852298,4.692632566870014,32.25806451612903,8.4530853761623,10.537407797681771,11.695906432748536,1.2993762993762994,5.875440658049354,86.78227218701758,106
107,2.0,8.136696501220504,1.6231131309852298,46.51162790697675,66.2251655629139,8.4530853761623,11.46788990825688,47.84688995215311,1.2993762993762994,2.227667631989307,195.79151227003427,107
108,2.0,8.123476848090982,1.6231131309852298,26.7379679144385,37.735849056603776,25.57544757033248,11.655011655011656,10.01001001001001,17.452006980802793,3.3200531208499333,144.23293628712537,108
109,2.0,8.347245409015025,1.6231131309852298,43.66812227074236,43.47826086956522,27.548209366391184,25.31645569620253,9.191176470588236,1.2993762993762994,2.227667631989307,164.69962714485536,109
110,2.0,7.9936051159072745,1.6231131309852298,38.02281368821293,43.47826086956522,8.818342151675484,23.923444976076556,10.01001001001001,1.2993762993762994,2.227667631989307,139.3966338737983,110
111,2.0,8.071025020177563,10.090817356205854,72.46376811594203,66.2251655629139,58.8235294117647,25.38071065989848,3.202049311559398,1.2993762993762994,3.3200531208499333,250.87649485868815,111
112,2.0,7.9936051159072745,36.101083032490976,4.692632566870014,43.47826086956522,47.61904761904761,11.655011655011656,3.202049311559398,1.2993762993762994,2.227667631989307,160.26873410181776,112
113,2.0,8.071025020177563,181.81818181818184,4.692632566870014,133.33333333333334,17.18213058419244,26.315789473684212,12.903225806451614,1.2993762993762994,2.227667631989307,389.8433625342567,113
114,2.0,8.347245409015025,10.090817356205854,25.25252525252525,42.016806722689076,17.636684303350968,23.923444976076556,3.202049311559398,1.2993762993762994,3.3200531208499333,137.08900275164834,114
115,2.0,7.9936051159072745,10.090817356205854,4.692632566870014,26.315789473684212,25.57544757033248,23.923444976076556,3.202049311559398,1.2993762993762994,2.227667631989307,107.3208303020014,115
116,2.0,8.051529790660226,1.6231131309852298,45.24886877828054,5.399568034557236,16.39344262295082,11.655011655011656,63.69426751592357,1.2993762993762994,5.875440658049354,161.2406184857949,116
117,2.0,8.347245409015025,10.416666666666666,32.05128205128205,40.65040650406504,16.339869281045754,23.923444976076556,3.202049311559398,1.2993762993762994,3.3200531208499333,141.55039361993673,117
118,2.0,7.9936051159072745,10.416666666666666,33.003300330033,5.399568034557236,28.653295128939828,26.881720430107528,3.202049311559398,1.2993762993762994,2.227667631989307,121.07724894913655,118
119,2.0,7.9936051159072745,1.6231131309852298,26.7379679144385,60.6060606060606,50.5050505050505,11.46788990825688,61.7283950617284,111.11111111111111,3.3200531208499333,337.0932464743885,119
120,2.0,8.123476848090982,1.6231131309852298,36.101083032490976,39.682539682539684,8.4530853761623,11.46788990825688,9.191176470588236,1.2993762993762994,2.227667631989307,120.1694083804799,120
121,2.0,7.9936051159072745,1.6231131309852298,4.692632566870014,32.57328990228013,17.636684303350968,25.31645569620253,43.859649122807014,17.452006980802793,2.227667631989307,155.37510445119526,121
122,2.0,8.136696501220504,1.6231131309852298,30.487804878048777,5.399568034557236,8.4530853761623,17.953321364452425,11.695906432748536,1.2993762993762994,5.875440658049354,92.92431267560067,122
123,2.0,8.051529790660226,23.364485981308412,42.37288135593221,133.33333333333334,17.18213058419244,19.417475728155342,3.202049311559398,1.2993762993762994,3.3200531208499333,253.5433155053676,123
124,2.0,8.136696501220504,42.016806722689076,4.692632566870014,416.6666666666667,8.818342151675484,23.923444976076556,10.01001001001001,1.2993762993762994,2.227667631989307,519.7916435265739,124
125,2.0,8.123476848090982,1.6231131309852298,59.523809523809526,5.399568034557236,8.818342151675484,19.417475728155342,9.191176470588236,1.2993762993762994,5.875440658049354,121.27177884528768,125
126,2.0,8.347245409015025,39.52569169960474,46.51162790697675,39.682539682539684,17.18213058419244,18.51851851851852,62.893081761006286,1.2993762993762994,3.3200531208499333,239.28026498207961,126
127,2.0,7.9936051159072745,10.416666666666666,36.101083032490976,5.399568034557236,17.18213058419244,11.655011655011656,3.202049311559398,1.2993762993762994,2.227667631989307,97.47715833175126,127
128,2.0,7.9936051159072745,10.416666666666666,4.692632566870014,44.84304932735426,27.247956403269754,11.655011655011656,3.202049311559398,111.11111111111111,3.3200531208499333,226.48213527860005,128
129,2.0,8.347245409015025,1.6231131309852298,66.2251655629139,26.315789473684212,26.954177897574123,17.953321364452425,9.191176470588236,1.2993762993762994,2.227667631989307,162.13703324057875,129
130,2.0,8.136696501220504,1.6231131309852298,41.1522633744856,42.016806722689076,27.247956403269754,10.537407797681771,48.309178743961354,1.2993762993762994,2.227667631989307,184.5504666056589,130
131,2.0,8.090614886731391,36.101083032490976,36.36363636363637,42.5531914893617,24.03846153846154,26.315789473684212,3.202049311559398,1.2993762993762994,3.3200531208499333,183.2842555161518,131
132,2.0,8.123476848090982,1.6231131309852298,63.69426751592357,37.735849056603776,50.5050505050505,11.286681715575622,12.903225806451614,1.2993762993762994,2.227667631989307,191.39870851004687,132
133,2.0,8.090614886731391,1.6231131309852298,4.692632566870014,61.7283950617284,15.723270440251572,20.0,11.695906432748536,65.78947368421052,2.227667631989307,193.57107383551497,133
134,2.0,7.9936051159072745,1.6231131309852298,45.24886877828054,42.5531914893617,100.0,10.537407797681771,9.191176470588236,17.452006980802793,3.3200531208499333,239.91942288445748,134
135,2.0,7.9936051159072745,1.6231131309852298,36.90036900369004,40.816326530612244,8.4530853761623,20.0,55.24861878453038,1.2993762993762994,2.227667631989307,176.56216187325307,135
136,2.0,8.347245409015025,10.090817356205854,33.003300330033,37.735849056603776,17.18213058419244,25.31645569620253,3.202049311559398,1.2993762993762994,3.3200531208499333,141.49727716403822,136
137,2.0,8.051529790660226,1.6231131309852298,41.1522633744856,25.974025974025974,16.339869281045754,10.537407797681771,9.191176470588236,1.2993762993762994,2.227667631989307,118.3964297508384,137
138,2.0,8.090614886731391,39.52569169960474,45.24886877828054,44.84304932735426,27.548209366391184,11.286681715575622,10.01001001001001,38.46153846153846,16.366612111292962,243.38127635677915,138
139,2.0,8.347245409015025,1.6231131309852298,4.692632566870014,42.016806722689076,27.247956403269754,19.417475728155342,12.903225806451614,38.46153846153846,2.227667631989307,158.93766186096383,139
140,2.0,7.9936051159072745,10.090817356205854,43.29004329004329,44.84304932735426,103.09278350515464,17.921146953405017,3.202049311559398,65.78947368421052,16.366612111292962,314.5895806551332,140
141,2.0,8.090614886731391,10.416666666666666,4.692632566870014,32.57328990228013,17.636684303350968,17.953321364452425,3.202049311559398,1.2993762993762994,2.227667631989307,100.0923029332766,141
142,2.0,8.090614886731391,10.090817356205854,35.46099290780142,29.940119760479043,16.39344262295082,25.38071065989848,3.202049311559398,1.2993762993762994,3.3200531208499333,135.17817692585263,142
143,2.0,8.123476848090982,1.6231131309852298,43.10344827586207,37.735849056603776,28.653295128939828,20.0,52.35602094240838,40.48582995951417,3.3200531208499333,237.4010864632544,143
144,2.0,7.9936051159072745,1.6231131309852298,4.692632566870014,5.399568034557236,16.339869281045754,18.050541516245488,49.75124378109453,1.2993762993762994,53.763440860215056,160.91339058629688,144
145,2.0,8.347245409015025,1.6231131309852298,35.97122302158274,15.037593984962406,8.4530853761623,25.31645569620253,10.01001001001001,1.2993762993762994,2.227667631989307,110.28577056028585,145
146,2.0,8.136696501220504,1.6231131309852298,30.487804878048777,5.399568034557236,8.818342151675484,17.921146953405017,11.695906432748536,1.2993762993762994,5.875440658049354,93.25739504006643,146
147,2.0,8.136696501220504,10.090817356205854,41.1522633744856,15.037593984962406,16.39344262295082,11.286681715575622,3.202049311559398,1.2993762993762994,3.3200531208499333,111.91897428718643,147
148,2.0,8.051529790660226,1.6231131309852298,43.10344827586207,138.88888888888889,50.5050505050505,20.0,55.24861878453038,40.48582995951417,3.3200531208499333,363.2265324563414,148
149,2.0,8.090614886731391,1.6231131309852298,36.101083032490976,58.8235294117647,17.18213058419244,18.51851851851852,45.04504504504504,1.2993762993762994,2.227667631989307,190.91107854109387,149
150,2.0,7.9936051159072745,1.6231131309852298,36.36363636363637,5.399568034557236,8.818342151675484,23.923444976076556,10.01001001001001,1.2993762993762994,5.875440658049354,103.30653674027381,150
151,2.0,8.051529790660226,1.6231131309852298,4.692632566870014,61.7283950617284,58.8235294117647,17.921146953405017,10.01001001001001,1.2993762993762994,5.875440658049354,172.02517388284923,151
152,2.0,8.347245409015025,1.6231131309852298,43.10344827586207,5.399568034557236,28.653295128939828,19.68503937007874,45.87155963302752,1.2993762993762994,5.875440658049354,161.85808593989128,152
153,2.0,8.347245409015025,1.6231131309852298,4.692632566870014,25.974025974025974,17.18213058419244,26.315789473684212,49.75124378109453,49.504950495049506,2.227667631989307,187.61879904690625,153
