,Antenna rarity score,Hats rarity score,Faces rarity score,Heads rarity score,Body rarity score,Backgrounds rarity score,Trait count rarity score,Rarity score,Token Id
87,39.37007874015748,56.81818181818181,59.523809523809526,17.064846416382252,57.4712643678161,11.160714285714286,1.0,242.40889515206146,87
88,23.255813953488374,53.763440860215056,106.38297872340425,21.186440677966104,54.34782608695652,10.775862068965518,1.0,270.71236237099583,88
89,19.305019305019304,106.38297872340425,68.4931506849315,17.064846416382252,48.543689320388346,19.9203187250996,1.0,280.71000317522527,89
90,31.645569620253163,39.0625,81.96721311475409,30.487804878048777,60.24096385542168,11.79245283018868,1.0,256.19650429866635,90
91,19.305019305019304,81.96721311475409,60.24096385542168,22.321428571428573,96.15384615384616,11.160714285714286,1.0,292.1491852861841,91
92,35.2112676056338,43.10344827586207,39.682539682539684,13.58695652173913,48.543689320388346,15.105740181268883,1.0,196.23364158743192,92
93,39.37007874015748,76.92307692307692,106.38297872340425,14.285714285714285,125.0,12.165450121654501,1.0,375.1272987940074,93
94,19.53125,125.0,40.983606557377044,15.290519877675841,58.8235294117647,22.22222222222222,1.0,282.8511280690398,94
95,31.645569620253163,76.92307692307692,42.016806722689076,21.186440677966104,53.191489361702125,12.165450121654501,1.0,238.12883342734187,95
96,20.491803278688522,63.291139240506325,200.0,13.58695652173913,84.74576271186442,15.105740181268883,1.0,398.2214019340673,96
97,21.73913043478261,67.56756756756756,42.016806722689076,14.326647564469914,81.96721311475409,11.79245283018868,1.0,240.4098182344519,97
98,5000.0,5000.0,5000.0,5000.0,5000.0,10.775862068965518,1.0,25011.775862068964,98
99,26.7379679144385,56.17977528089888,42.016806722689076,14.792899408284025,46.29629629629629,15.197568389057752,1.0,202.22131401166453,99
100,35.97122302158274,96.15384615384616,49.504950495049506,17.064846416382252,56.17977528089888,15.105740181268883,1.0,270.9803815490284,100
101,23.923444976076556,38.167938931297705,73.52941176470588,14.326647564469914,58.8235294117647,15.105740181268883,1.0,224.87671282958362,101
102,35.97122302158274,39.0625,42.73504273504273,30.487804878048777,57.4712643678161,15.105740181268883,1.0,221.83357518375922,102
103,64.93506493506493,98.0392156862745,47.16981132075472,13.58695652173913,60.975609756097555,11.160714285714286,1.0,296.8673725056451,103
104,21.27659574468085,66.66666666666667,42.73504273504273,14.204545454545453,63.291139240506325,15.197568389057752,1.0,224.37155823049974,104
105,250.0,454.5454545454545,5000.0,5000.0,5000.0,10.775862068965518,1.0,15716.32131661442,105
106,17.73049645390071,102.04081632653062,39.682539682539684,14.792899408284025,71.42857142857143,11.79245283018868,1.0,258.4677761300151,106
107,26.7379679144385,43.859649122807014,96.15384615384616,15.290519877675841,42.016806722689076,11.79245283018868,1.0,236.85124262164527,107
108,28.08988764044944,56.81818181818181,227.27272727272725,14.326647564469914,111.11111111111111,22.42152466367713,1.0,461.0400800706167,108
109,19.53125,166.66666666666666,48.07692307692308,15.290519877675841,63.291139240506325,22.22222222222222,1.0,336.07872108399414,109
110,41.32231404958678,51.02040816326531,69.44444444444444,14.204545454545453,45.04504504504504,10.775862068965518,1.0,232.81261922585256,110
111,17.73049645390071,53.763440860215056,48.07692307692308,50.0,89.28571428571429,12.562814070351758,1.0,272.4193887471049,111
112,23.255813953488374,49.504950495049506,55.55555555555556,15.290519877675841,46.29629629629629,11.086474501108647,1.0,201.9896106791742,112
113,21.459227467811157,44.24778761061947,40.983606557377044,13.513513513513514,65.78947368421052,11.160714285714286,1.0,198.154323119246,113
114,26.7379679144385,38.167938931297705,96.15384615384616,19.455252918287936,63.291139240506325,11.160714285714286,1.0,255.96685944409091,114
115,17.73049645390071,56.17977528089888,111.11111111111111,13.812154696132595,66.66666666666667,11.086474501108647,1.0,277.5866787098186,115
116,21.27659574468085,78.125,42.016806722689076,14.204545454545453,51.02040816326531,11.79245283018868,1.0,219.43580891536936,116
117,19.68503937007874,80.64516129032258,55.55555555555556,13.58695652173913,48.543689320388346,10.775862068965518,1.0,229.79226412704986,117
118,21.459227467811157,56.17977528089888,43.859649122807014,13.58695652173913,116.27906976744185,12.165450121654501,1.0,264.53012828235256,118
119,35.97122302158274,94.33962264150944,43.47826086956522,13.58695652173913,60.975609756097555,12.468827930174564,1.0,261.82050074066865,119
120,20.491803278688522,89.28571428571429,43.859649122807014,14.792899408284025,76.92307692307692,15.197568389057752,1.0,261.55071140762857,120
121,19.53125,47.61904761904761,83.33333333333333,13.513513513513514,74.6268656716418,12.468827930174564,1.0,252.09283806771086,121
122,20.491803278688522,49.504950495049506,55.55555555555556,14.326647564469914,57.4712643678161,11.79245283018868,1.0,210.1426740917683,122
123,26.7379679144385,333.3333333333333,76.92307692307692,14.204545454545453,50.5050505050505,12.562814070351758,1.0,515.2667882007964,123
124,20.242914979757085,67.56756756756756,52.083333333333336,22.321428571428573,48.543689320388346,11.160714285714286,1.0,222.9196480581892,124
125,21.459227467811157,96.15384615384616,61.7283950617284,13.58695652173913,84.74576271186442,12.468827930174564,1.0,291.1430158471638,125
126,25.510204081632654,135.13513513513513,41.666666666666664,30.487804878048777,116.27906976744185,12.468827930174564,1.0,362.5477084590996,126
127,20.491803278688522,66.66666666666667,50.5050505050505,14.326647564469914,66.66666666666667,19.9203187250996,1.0,239.57715340664186,127
128,35.97122302158274,161.29032258064515,96.15384615384616,50.0,45.87155963302752,40.0,1.0,430.2869513891016,128
129,28.08988764044944,44.24778761061947,59.523809523809526,13.513513513513514,45.87155963302752,12.165450121654501,1.0,204.41200804307397,129
130,43.859649122807014,58.13953488372093,45.04504504504504,13.513513513513514,58.13953488372093,15.197568389057752,1.0,234.89484583786518,130
131,23.255813953488374,75.75757575757576,60.24096385542168,50.0,46.29629629629629,10.775862068965518,1.0,267.32651193174763,131
132,20.242914979757085,39.0625,58.13953488372093,13.513513513513514,45.04504504504504,11.79245283018868,1.0,188.79596125222525,132
133,5000.0,5000.0,5000.0,5000.0,5000.0,11.79245283018868,1.0,25012.79245283019,133
134,23.255813953488374,53.191489361702125,96.15384615384616,14.285714285714285,113.63636363636363,22.42152466367713,1.0,323.9447520547917,134
135,18.587360594795538,48.07692307692308,39.682539682539684,17.064846416382252,69.44444444444444,22.42152466367713,1.0,216.27763887876213,135
136,43.859649122807014,58.13953488372093,51.02040816326531,13.812154696132595,57.4712643678161,10.775862068965518,1.0,236.07887330270745,136
137,21.73913043478261,89.28571428571429,90.90909090909092,21.186440677966104,48.543689320388346,10.775862068965518,1.0,283.43992769690783,137
138,23.255813953488374,58.13953488372093,60.975609756097555,14.792899408284025,86.20689655172414,22.026431718061673,1.0,266.39718627137665,138
139,35.97122302158274,43.859649122807014,76.92307692307692,125.0,135.13513513513513,22.42152466367713,1.0,440.3106088662789,139
140,18.587360594795538,39.0625,71.42857142857143,21.186440677966104,48.543689320388346,15.105740181268883,1.0,214.91430220299034,140
141,23.923444976076556,67.56756756756756,73.52941176470588,20.408163265306122,52.631578947368425,15.105740181268883,1.0,254.16590670229343,141
142,21.459227467811157,44.24778761061947,43.47826086956522,14.285714285714285,48.543689320388346,22.42152466367713,1.0,195.4362042177756,142
143,18.587360594795538,66.66666666666667,54.34782608695652,13.513513513513514,56.17977528089888,11.79245283018868,1.0,222.0875949730198,143
144,28.08988764044944,44.24778761061947,58.13953488372093,13.812154696132595,45.04504504504504,11.086474501108647,1.0,201.4208843770761,144
145,39.37007874015748,78.125,73.52941176470588,14.326647564469914,96.15384615384616,40.0,1.0,342.50498422317946,145
146,18.587360594795538,65.78947368421052,83.33333333333333,13.58695652173913,56.17977528089888,10.775862068965518,1.0,249.2527614839429,146
147,21.459227467811157,56.17977528089888,42.016806722689076,14.285714285714285,63.291139240506325,11.160714285714286,1.0,209.39337728333402,147
148,21.27659574468085,55.55555555555556,384.61538461538464,13.58695652173913,53.191489361702125,11.160714285714286,1.0,540.3866960847766,148
149,29.58579881656805,39.0625,41.666666666666664,14.326647564469914,60.24096385542168,10.775862068965518,1.0,196.65843897209183,149
150,19.68503937007874,48.07692307692308,106.38297872340425,13.812154696132595,57.4712643678161,24.154589371980677,1.0,270.58294960633543,150
151,23.255813953488374,75.75757575757576,106.38297872340425,20.32520325203252,42.016806722689076,11.160714285714286,1.0,279.89909269490425,151
152,20.242914979757085,56.17977528089888,43.859649122807014,20.32520325203252,47.16981132075472,128.2051282051282,1.0,316.9824821613784,152
153,23.255813953488374,87.71929824561403,42.73504273504273,30.487804878048777,54.34782608695652,135.13513513513513,1.0,374.6809210342856,153
154,21.73913043478261,39.0625,96.15384615384616,14.204545454545453,57.4712643678161,24.154589371980677,1.0,253.78587578297098,154
155,21.27659574468085,44.24778761061947,73.52941176470588,17.064846416382252,74.6268656716418,22.42152466367713,1.0,254.16703187170737,155
156,19.305019305019304,102.04081632653062,96.15384615384616,84.74576271186442,54.94505494505494,24.154589371980677,1.0,382.3450888142961,156
157,28.08988764044944,75.75757575757576,45.04504504504504,13.513513513513514,51.02040816326531,24.154589371980677,1.0,238.58101949182975,157
158,18.587360594795538,71.42857142857143,45.04504504504504,13.58695652173913,54.34782608695652,11.086474501108647,1.0,215.0822341782163,158
159,20.491803278688522,65.78947368421052,217.3913043478261,13.58695652173913,104.16666666666667,135.13513513513513,1.0,557.5613396342661,159
160,21.27659574468085,43.10344827586207,52.083333333333336,161.29032258064515,69.44444444444444,12.165450121654501,1.0,360.36359450062037,160
161,35.2112676056338,102.04081632653062,55.55555555555556,161.29032258064515,57.4712643678161,22.026431718061673,1.0,434.595658154243,161
162,20.242914979757085,47.61904761904761,73.52941176470588,14.326647564469914,65.78947368421052,15.197568389057752,1.0,237.70506400124876,162
163,19.53125,89.28571428571429,41.666666666666664,14.285714285714285,56.17977528089888,15.197568389057752,1.0,237.14668890805186,163
164,128.2051282051282,92.59259259259258,40.983606557377044,19.455252918287936,48.543689320388346,12.468827930174564,1.0,343.24909752394865,164
165,26.7379679144385,53.191489361702125,43.859649122807014,22.321428571428573,46.29629629629629,12.562814070351758,1.0,205.96964533702425,165
166,18.587360594795538,81.96721311475409,96.15384615384616,20.32520325203252,86.20689655172414,12.562814070351758,1.0,316.8033337375042,166
167,41.32231404958678,39.0625,78.125,13.812154696132595,200.0,15.197568389057752,1.0,388.5195371347772,167
168,20.242914979757085,161.29032258064515,138.88888888888889,20.32520325203252,73.52941176470588,11.160714285714286,1.0,426.4374557517438,168
169,29.58579881656805,89.28571428571429,81.96721311475409,14.326647564469914,47.16981132075472,12.468827930174564,1.0,275.8040130324356,169
170,20.242914979757085,102.04081632653062,54.34782608695652,15.290519877675841,89.28571428571429,11.086474501108647,1.0,293.294266057743,170
171,27.17391304347826,40.983606557377044,43.859649122807014,15.290519877675841,61.7283950617284,11.79245283018868,1.0,201.82853649325523,171
172,35.2112676056338,49.504950495049506,45.45454545454546,21.186440677966104,58.13953488372093,12.562814070351758,1.0,223.05955318726754,172
173,21.27659574468085,96.15384615384616,55.55555555555556,20.32520325203252,104.16666666666667,12.562814070351758,1.0,311.0406814431335,173
174,17.73049645390071,43.859649122807014,47.16981132075472,14.285714285714285,128.2051282051282,22.42152466367713,1.0,274.67232405198206,174
175,20.242914979757085,56.17977528089888,42.016806722689076,14.285714285714285,48.543689320388346,12.562814070351758,1.0,194.83171465979942,175
176,23.923444976076556,76.92307692307692,59.523809523809526,14.285714285714285,58.13953488372093,11.79245283018868,1.0,245.58803342258688,176
177,39.37007874015748,45.87155963302752,94.33962264150944,22.321428571428573,46.29629629629629,11.086474501108647,1.0,260.28546038352795,177
178,21.27659574468085,47.61904761904761,59.523809523809526,13.812154696132595,142.85714285714286,12.468827930174564,1.0,298.557578370988,178
179,19.68503937007874,39.0625,67.56756756756756,14.792899408284025,45.87155963302752,15.105740181268883,1.0,203.08530616022674,179
180,20.242914979757085,43.859649122807014,49.504950495049506,13.513513513513514,84.74576271186442,12.165450121654501,1.0,225.03224094464605,180
181,20.242914979757085,71.42857142857143,55.55555555555556,14.792899408284025,69.44444444444444,10.775862068965518,1.0,243.24024788557807,181
182,19.53125,55.55555555555556,39.682539682539684,19.455252918287936,57.4712643678161,19.9203187250996,1.0,212.61618124929888,182
183,21.27659574468085,43.859649122807014,55.55555555555556,13.513513513513514,51.02040816326531,11.160714285714286,1.0,197.3864363855365,183
184,21.73913043478261,53.763440860215056,48.07692307692308,13.513513513513514,52.631578947368425,19.9203187250996,1.0,210.6449055579023,184
185,23.923444976076556,40.983606557377044,61.7283950617284,30.487804878048777,74.6268656716418,24.154589371980677,1.0,256.90470651685325,185
186,20.491803278688522,76.92307692307692,41.666666666666664,13.812154696132595,58.8235294117647,15.105740181268883,1.0,227.8229711575983,186
187,21.73913043478261,84.74576271186442,40.983606557377044,22.321428571428573,58.13953488372093,11.086474501108647,1.0,240.01593766028222,187
188,21.459227467811157,80.64516129032258,42.73504273504273,15.290519877675841,56.17977528089888,12.468827930174564,1.0,229.77855458192576,188
189,29.58579881656805,49.504950495049506,68.4931506849315,19.455252918287936,57.4712643678161,22.026431718061673,1.0,247.53684900071477,189
190,25.510204081632654,44.24778761061947,217.3913043478261,22.321428571428573,42.016806722689076,11.79245283018868,1.0,364.2799841643845,190
191,50.0,40.983606557377044,78.125,15.290519877675841,48.543689320388346,11.086474501108647,1.0,245.0292902565499,191
192,21.27659574468085,65.78947368421052,54.34782608695652,14.792899408284025,54.94505494505494,22.42152466367713,1.0,234.573374532864,192
193,43.859649122807014,39.0625,161.29032258064515,50.0,54.34782608695652,12.562814070351758,1.0,362.1231118607604,193
194,20.491803278688522,111.11111111111111,79.36507936507937,13.58695652173913,128.2051282051282,11.086474501108647,1.0,364.846552982855,194
195,17.73049645390071,58.13953488372093,60.975609756097555,14.285714285714285,58.13953488372093,12.165450121654501,1.0,222.4363403848089,195
196,41.32231404958678,76.92307692307692,81.96721311475409,20.32520325203252,52.631578947368425,22.42152466367713,1.0,296.59091095049587,196
197,20.242914979757085,67.56756756756756,142.85714285714286,50.0,96.15384615384616,15.197568389057752,1.0,393.0190399473714,197
198,19.53125,43.859649122807014,42.73504273504273,22.321428571428573,45.04504504504504,12.468827930174564,1.0,186.96124340449794,198
199,31.645569620253163,51.02040816326531,142.85714285714286,19.455252918287936,48.543689320388346,10.775862068965518,1.0,305.2979249483031,199
200,20.491803278688522,45.87155963302752,55.55555555555556,50.0,58.8235294117647,12.165450121654501,1.0,243.9078980006908,200
201,29.58579881656805,65.78947368421052,121.95121951219511,14.326647564469914,113.63636363636363,11.79245283018868,1.0,358.0819560439959,201
202,20.491803278688522,43.859649122807014,78.125,20.32520325203252,57.4712643678161,12.562814070351758,1.0,233.83573409169588,202
203,20.242914979757085,102.04081632653062,74.6268656716418,13.58695652173913,60.975609756097555,15.197568389057752,1.0,287.67073164482395,203
204,27.17391304347826,106.38297872340425,58.13953488372093,14.204545454545453,58.8235294117647,12.562814070351758,1.0,278.2873155872653,204
205,19.68503937007874,40.983606557377044,47.16981132075472,13.812154696132595,714.2857142857143,12.562814070351758,1.0,849.4991403004092,205
206,21.459227467811157,108.69565217391305,52.083333333333336,13.513513513513514,58.8235294117647,10.775862068965518,1.0,266.35111796930124,206
207,39.37007874015748,80.64516129032258,62.5,13.513513513513514,60.24096385542168,11.160714285714286,1.0,268.4304316851296,207
208,35.2112676056338,44.24778761061947,142.85714285714286,20.408163265306122,50.5050505050505,22.026431718061673,1.0,316.25584356181446,208
209,18.587360594795538,94.33962264150944,79.36507936507937,20.32520325203252,52.631578947368425,11.160714285714286,1.0,277.40955908649954,209
210,18.587360594795538,40.983606557377044,60.24096385542168,13.812154696132595,48.543689320388346,24.154589371980677,1.0,207.32236439609588,210
211,19.68503937007874,96.15384615384616,87.71929824561403,14.204545454545453,48.543689320388346,12.562814070351758,1.0,279.86923261482445,211
212,35.2112676056338,277.77777777777777,42.016806722689076,14.792899408284025,57.4712643678161,12.468827930174564,1.0,440.7388438123753,212
213,20.491803278688522,39.0625,79.36507936507937,13.812154696132595,45.04504504504504,12.468827930174564,1.0,211.24541031512013,213
214,18.587360594795538,80.64516129032258,41.666666666666664,161.29032258064515,58.8235294117647,12.165450121654501,1.0,374.17849066584915,214
215,20.491803278688522,53.191489361702125,51.02040816326531,13.513513513513514,58.13953488372093,15.197568389057752,1.0,212.55431758994814,215
216,31.645569620253163,48.07692307692308,217.3913043478261,125.0,46.29629629629629,10.775862068965518,1.0,480.18595541026417,216
217,27.17391304347826,76.92307692307692,51.02040816326531,14.326647564469914,86.20689655172414,10.775862068965518,1.0,267.4268043149801,217
218,31.645569620253163,67.56756756756756,60.24096385542168,21.186440677966104,58.13953488372093,22.026431718061673,1.0,261.80650832299114,218
219,23.923444976076556,84.74576271186442,76.92307692307692,30.487804878048777,48.543689320388346,11.160714285714286,1.0,276.7844930951693,219
220,25.510204081632654,39.0625,98.0392156862745,14.792899408284025,51.02040816326531,22.22222222222222,1.0,251.6474495616787,220
